"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"2200",100,3e+05,0.3,0.001,1,0.377729257641921,3.12300096326308e-07,4.9571899387162e-05,6.27675042288216e-05,0.000290368183722928,0.0158620682398234,"EB"
"2201",1,30000,0.8,0.001,1,0.481927710843373,-3.05377023031806e-06,-0.000177375780115115,-0.000277112741839202,-0.00104831620818829,-0.0203953306045973,"EB"
"2202",2,30000,0.8,0.001,1,0.383399209486166,-3.99630955487698e-06,-0.000216100971223061,0.00069660663504029,-0.000710513510719459,-0.0231014215554903,"EB"
"2203",3,30000,0.8,0.001,1,0.432203389830508,2.86102617193764e-06,0.000154809070069336,-0.000371949756290306,-0.000877505111627371,0.0168948456788217,"EB"
"2204",4,30000,0.8,0.001,1,0.473895582329317,-6.66701248456455e-06,-0.00038492397784756,0.000798108674748668,-0.000664986317819686,-0.0434813142068815,"EB"
"2205",5,30000,0.8,0.001,1,0.441767068273092,2.73955949980613e-06,0.000148322372817825,-0.00109323966603077,0.000739223775436639,0.0161906463832339,"EB"
"2206",6,30000,0.8,0.001,1,0.461224489795918,-4.21089586516835e-06,-0.000233716027815675,-0.00154762098378877,-0.000821628651667016,-0.0256115052157975,"EB"
"2207",7,30000,0.8,0.001,1,0.348017621145374,-3.1366206859718e-08,-1.78062778402426e-06,-3.41641714548391e-05,0.00032285089258528,-0.000202148436368814,"EB"
"2208",8,30000,0.8,0.001,1,0.364705882352941,2.28415388059774e-06,0.000117545161923222,-0.000416171333093513,-0.000312913679368727,0.0121716423572259,"EB"
"2209",9,30000,0.8,0.001,1,0.49003984063745,-6.45233275547336e-06,-0.000301543033638817,0.00156918853405164,-0.000588982174979976,-0.0277929313041541,"EB"
"2210",10,30000,0.8,0.001,1,0.338842975206612,9.84752575195723e-06,0.000508179972874955,-0.00162842528014607,0.000471544364464022,0.0538615861337629,"EB"
"2211",11,30000,0.8,0.001,1,0.493827160493827,-7.81279663585461e-06,-0.00039594214748543,0.00133128227303811,-0.000698474875257417,-0.0393422096071157,"EB"
"2212",12,30000,0.8,0.001,1,0.458149779735683,-4.79738089959126e-07,-2.64431999482603e-05,-0.000852000795031474,0.000124039402429685,-0.00291085965136696,"EB"
"2213",13,30000,0.8,0.001,1,0.4765625,-3.31957491689588e-06,-0.000171937638985997,0.000299038259414945,-0.00132745104681499,-0.0176538299650459,"EB"
"2214",14,30000,0.8,0.001,1,0.407725321888412,3.55390164715574e-06,0.000177991531550393,0.00113556414888122,0.00106363277586534,0.0179892109808905,"EB"
"2215",15,30000,0.8,0.001,1,0.405622489959839,2.76052310926519e-06,0.0001464716832655,-0.000575383232182159,-0.000506477404149367,0.0156651422673123,"EB"
"2216",16,30000,0.8,0.001,1,0.497991967871486,-8.60822309219612e-06,-0.000455216817560642,-0.000403427073538121,-0.000704325409773904,-0.047013472506987,"EB"
"2217",17,30000,0.8,0.001,1,0.526970954356846,-1.00919544978975e-05,-0.000545499431449641,0.00294052665992006,-0.000201596442932141,-0.0572826293210317,"EB"
"2218",18,30000,0.8,0.001,1,0.448979591836735,-8.04477837576363e-06,-0.000419916749838252,0.000594744159924721,0.000651095350826811,-0.0428969105108566,"EB"
"2219",19,30000,0.8,0.001,1,0.401673640167364,-3.36466627750553e-06,-0.000176246675873884,0.000741808150310649,0.000401518214913952,-0.0182952698624617,"EB"
"2220",20,30000,0.8,0.001,1,0.36328125,-1.58806088588261e-07,-7.84760994242475e-06,-0.00114061008894757,-0.000393732449503308,-0.000775299095461108,"EB"
"2221",21,30000,0.8,0.001,1,0.421487603305785,8.70552592967163e-07,4.86496978045863e-05,0.000509226593652471,0.000969652500284996,0.00545227322729798,"EB"
"2222",22,30000,0.8,0.001,1,0.44140625,-4.8786909302073e-06,-0.000261446579651166,0.000362502437960846,-0.000546285556904394,-0.0276344001871323,"EB"
"2223",23,30000,0.8,0.001,1,0.5,-3.60004455337289e-06,-0.000188417659099065,0.000956929300001009,0.00102779610600634,-0.0195300604252784,"EB"
"2224",24,30000,0.8,0.001,1,0.438202247191011,-2.9627339451713e-06,-0.000149374649342157,0.00190684999731605,-0.000500183195543103,-0.0149497062368187,"EB"
"2225",25,30000,0.8,0.001,1,0.478991596638655,-6.50365988600505e-06,-0.000348176593406285,0.00083245663323789,-0.000790959602203722,-0.0365974373227207,"EB"
"2226",26,30000,0.8,0.001,1,0.454545454545455,2.94706394542556e-06,0.00015680537964248,-0.00162841607982934,-0.000900809133582343,0.01682677765738,"EB"
"2227",27,30000,0.8,0.001,1,0.321705426356589,1.77476915225068e-06,9.0095963164883e-05,0.000492423407812698,-8.12270652147261e-05,0.00918945347179763,"EB"
"2228",28,30000,0.8,0.001,1,0.413793103448276,7.78814218651588e-06,0.000406929784106001,-0.00263463394192516,-0.000291248470518443,0.0434478860393342,"EB"
"2229",29,30000,0.8,0.001,1,0.454545454545455,-2.43330081711394e-06,-0.000121420168096433,0.000559311376647365,2.427348837949e-05,-0.0120446031050275,"EB"
"2230",30,30000,0.8,0.001,1,0.370967741935484,3.29944199520294e-06,0.000172746941554764,-0.000419625864203546,0.0019085994831589,0.0182539156777074,"EB"
"2231",31,30000,0.8,0.001,1,0.491666666666667,-1.22384341135737e-06,-6.7625919103427e-05,4.51842835743876e-05,0.000555975230353684,-0.00744578777355564,"EB"
"2232",32,30000,0.8,0.001,1,0.460526315789474,-1.45567196864744e-06,-7.9728504142864e-05,-0.000820266876468641,0.000267610871665097,-0.00869563613150516,"EB"
"2233",33,30000,0.8,0.001,1,0.39453125,4.43834510608389e-06,0.000249057952920509,-0.00200900923105146,0.000331890048166247,0.0283479870532286,"EB"
"2234",34,30000,0.8,0.001,1,0.429787234042553,4.24886860402346e-06,0.000228698076999658,0.000940324411085377,0.00196035892975308,0.024926481792853,"EB"
"2235",35,30000,0.8,0.001,1,0.507936507936508,-7.79633203607275e-06,-0.000414131326368496,0.0016536964740383,-0.000607560595278825,-0.0430492641770875,"EB"
"2236",36,30000,0.8,0.001,1,0.38671875,-2.42618584486572e-06,-0.000116793369216177,-0.00047026006811146,-0.000296942110500378,-0.0111816892650584,"EB"
"2237",37,30000,0.8,0.001,1,0.390438247011952,-3.06961034894697e-06,-0.00015806238607559,0.00214628166782532,0.000918539170162881,-0.0161466850593621,"EB"
"2238",38,30000,0.8,0.001,1,0.446640316205534,-4.00348770271683e-06,-0.000215750207183712,0.000478527243028819,-0.00130802646832038,-0.0229865381792875,"EB"
"2239",39,30000,0.8,0.001,1,0.324561403508772,2.38941791176975e-06,0.000126736734635678,-0.00114439015306986,0.000733114712918888,0.0135354340909157,"EB"
"2240",40,30000,0.8,0.001,1,0.447154471544715,-2.69508403477023e-06,-0.000151742746299225,-0.000553322098279219,-0.000250450234367311,-0.0169425534190516,"EB"
"2241",41,30000,0.8,0.001,1,0.442231075697211,-7.02843414168365e-06,-0.000366938723603915,0.000733676491016301,-0.00122185950575967,-0.0375939013121416,"EB"
"2242",42,30000,0.8,0.001,1,0.453488372093023,-1.06206693302728e-05,-0.00054592011055239,0.000866751129822612,-0.000392902962914581,-0.0545905316636777,"EB"
"2243",43,30000,0.8,0.001,1,0.381165919282511,8.70002910618706e-06,0.000429555628076062,-0.0017950883618816,-0.000613223734938622,0.0433369262574846,"EB"
"2244",44,30000,0.8,0.001,1,0.442231075697211,5.32713012890444e-07,2.88770627568467e-05,0.000121624316126056,-0.000567384516816096,0.00313561750912738,"EB"
"2245",45,30000,0.8,0.001,1,0.48015873015873,-5.77399202103783e-06,-0.000310674385017848,0.00186349078457634,-0.000968876079006895,-0.0328825140341014,"EB"
"2246",46,30000,0.8,0.001,1,0.40174672489083,6.12605310716025e-06,0.00033828280989218,-0.000336579007257098,0.00187465366185217,0.0380713685958894,"EB"
"2247",47,30000,0.8,0.001,1,0.344961240310078,-5.72233587750209e-06,-0.000331413545159644,0.000264048722555579,-0.0021186758026223,-0.0376651992513436,"EB"
"2248",48,30000,0.8,0.001,1,0.517094017094017,-4.34551992653723e-06,-0.000239880790538608,0.00065935292703077,-1.96449793968205e-05,-0.0261376216174939,"EB"
"2249",49,30000,0.8,0.001,1,0.45679012345679,-3.19661439976282e-06,-0.000170806460716644,0.000907872319524888,8.01641779077936e-05,-0.0180885016289396,"EB"
"2250",50,30000,0.8,0.001,1,0.459459459459459,-9.27660441402169e-07,-5.42486673831763e-05,-0.000857690698617334,0.000151993822169643,-0.00632475239508399,"EB"
"2251",51,30000,0.8,0.001,1,0.450643776824034,2.62333063668615e-06,0.000143050681114211,0.00143842067123909,0.00116675533058495,0.015723812451368,"EB"
"2252",52,30000,0.8,0.001,1,0.346456692913386,1.60442062412014e-05,0.000838079202515019,4.49319140152252e-06,0.00119359477803976,0.0915636235009328,"EB"
"2253",53,30000,0.8,0.001,1,0.395918367346939,-1.97786316041176e-06,-0.000106901087844787,-0.00101894930187077,-0.00143748143002721,-0.011489362355933,"EB"
"2254",54,30000,0.8,0.001,1,0.408,-1.47861219256219e-06,-8.14101178349159e-05,-0.000822537838891566,-0.000675718691518713,-0.00892462925727255,"EB"
"2255",55,30000,0.8,0.001,1,0.48582995951417,-3.56506162537766e-06,-0.000184364137026572,-0.00024325522942424,-0.000272937646830104,-0.0188883835434377,"EB"
"2256",56,30000,0.8,0.001,1,0.398373983739837,-4.29922798909465e-06,-0.00022372043575577,0.000713858024138975,-0.000427248724701606,-0.0230156931379874,"EB"
"2257",57,30000,0.8,0.001,1,0.463414634146341,-1.26445563367397e-06,-6.60624508688635e-05,0.000347675081829359,0.000174560968461429,-0.00687922293754744,"EB"
"2258",58,30000,0.8,0.001,1,0.430327868852459,-4.18004452578417e-06,-0.000222606089615784,0.000250823993408248,0.000272884171900951,-0.0234317640447799,"EB"
"2259",59,30000,0.8,0.001,1,0.428571428571429,4.06176792937989e-06,0.000211558105521712,0.00198056940947876,0.00202603294598391,0.0222836486766299,"EB"
"2260",60,30000,0.8,0.001,1,0.471774193548387,-8.47443363235252e-06,-0.000486154769370098,0.000545235054613679,-0.000520801853894378,-0.0542652798673504,"EB"
"2261",61,30000,0.8,0.001,1,0.387596899224806,-8.40074660564337e-07,-4.23942096939908e-05,-0.0003224515868799,-0.000737730544824345,-0.00426969697510847,"EB"
"2262",62,30000,0.8,0.001,1,0.393305439330544,1.69905153621033e-07,9.90745845217723e-06,0.000160288826111947,-0.000559343075849729,0.00115610941078468,"EB"
"2263",63,30000,0.8,0.001,1,0.390946502057613,1.94970575009315e-06,0.00010639064463433,0.00104434549167834,-0.00028630959456809,0.011678752019632,"EB"
"2264",64,30000,0.8,0.001,1,0.359073359073359,4.14920094163013e-06,0.000210773067073929,-0.000805886380957948,-0.000822464022278542,0.021645658388513,"EB"
"2265",65,30000,0.8,0.001,1,0.346320346320346,7.03080727946008e-06,0.000364471532724023,-0.000245068343663422,0.00170319587030706,0.0385155461370628,"EB"
"2266",66,30000,0.8,0.001,1,0.432098765432099,-9.27632069377442e-07,-5.31868750181068e-05,-0.000168508334609904,0.000528010817306361,-0.00608052124385095,"EB"
"2267",67,30000,0.8,0.001,1,0.371323529411765,9.31783364536126e-06,0.000505938331661565,0.000275328834455368,0.000563029227139189,0.0564947138963681,"EB"
"2268",68,30000,0.8,0.001,1,0.518987341772152,-6.87948108641966e-06,-0.000353848619830382,0.00142498098695453,-0.00214834720945945,-0.0357500037741081,"EB"
"2269",69,30000,0.8,0.001,1,0.530612244897959,-3.43339341518561e-06,-0.000193439361855518,-0.000304226421953147,0.000533107008214338,-0.0215619771617599,"EB"
"2270",70,30000,0.8,0.001,1,0.323404255319149,3.29903674773156e-06,0.000174741407132636,0.00109255769274669,0.00166854890950109,0.0186841296759046,"EB"
"2271",71,30000,0.8,0.001,1,0.370044052863436,2.08914864620297e-05,0.00105895701714561,0.000863254167171494,0.0022901683212975,0.113443044072432,"EB"
"2272",72,30000,0.8,0.001,1,0.621848739495798,-6.99031260914569e-06,-0.000361573999727081,0.00103017862926641,-0.00135301774755452,-0.0367181208584559,"EB"
"2273",73,30000,0.8,0.001,1,0.458149779735683,-4.84050367914582e-07,-2.48343939124943e-05,0.00133031185743378,0.000568951048159592,-0.00254503390829663,"EB"
"2274",74,30000,0.8,0.001,1,0.560606060606061,-1.03109166617789e-05,-0.000554227842233114,0.00261198492676332,-0.000813828140182402,-0.0578576073546777,"EB"
"2275",75,30000,0.8,0.001,1,0.454918032786885,2.67721005136491e-06,0.000144190533365229,0.000491938504095618,0.00110675939646266,0.0156533354151175,"EB"
"2276",76,30000,0.8,0.001,1,0.435344827586207,-3.61387058305489e-06,-0.000191224265205727,0.0011453319550826,0.000568222188044561,-0.0200341584153994,"EB"
"2277",77,30000,0.8,0.001,1,0.379310344827586,1.50598220260936e-06,7.91096263273484e-05,-0.000157672008019432,-0.000651141905539475,0.00834598035595675,"EB"
"2278",78,30000,0.8,0.001,1,0.373913043478261,5.99554038332123e-06,0.00030648717440606,-0.000782638818327565,7.42148825867816e-05,0.0318335002882544,"EB"
"2279",79,30000,0.8,0.001,1,0.474789915966387,-3.12924249096744e-06,-0.000168379988882642,-0.00105642916324996,-9.22846142246893e-05,-0.0179578614971224,"EB"
"2280",80,30000,0.8,0.001,1,0.377682403433476,-4.38107065507361e-06,-0.000233599096933766,-0.00085859959506645,-0.00094223202496896,-0.0246045882958178,"EB"
"2281",81,30000,0.8,0.001,1,0.530364372469636,-2.25424047141044e-06,-0.0001165659215333,-0.000399197627135159,-0.000584220897715361,-0.0119829312900245,"EB"
"2282",82,30000,0.8,0.001,1,0.405737704918033,4.6782404950129e-06,0.000255018352233165,-0.00157017649953794,0.000533776455613197,0.0281948640802261,"EB"
"2283",83,30000,0.8,0.001,1,0.294605809128631,-3.38455737739511e-06,-0.000181426399690961,-0.000557762760359062,0.00042160317897701,-0.0192630866812045,"EB"
"2284",84,30000,0.8,0.001,1,0.518218623481781,-1.05998784155729e-05,-0.000552321516787585,0.00174627408619518,-0.000929019071942788,-0.0559487954238043,"EB"
"2285",85,30000,0.8,0.001,1,0.446564885496183,2.03135913474832e-06,0.000111133228374865,-0.000245968986991912,0.000739579451189495,0.0122343162027329,"EB"
"2286",86,30000,0.8,0.001,1,0.423076923076923,-6.975356772056e-06,-0.000352211693802945,-0.00032650515321352,-0.00210277120460427,-0.0349474336274978,"EB"
"2287",87,30000,0.8,0.001,1,0.559670781893004,-1.29482955294178e-05,-0.000691263425277922,0.00236716190839605,-0.00147301454615078,-0.0711813074945546,"EB"
"2288",88,30000,0.8,0.001,1,0.506172839506173,-1.1484261407182e-05,-0.000591231860182709,0.000656685166120904,-0.00207222971580276,-0.0590773250394533,"EB"
"2289",89,30000,0.8,0.001,1,0.50996015936255,-8.51270219499834e-06,-0.000474261290019489,0.00193165801679292,3.48572025438434e-05,-0.0514839550424314,"EB"
"2290",90,30000,0.8,0.001,1,0.426294820717131,-8.57338129220205e-06,-0.000438636265777757,0.0019066142277531,0.000714731883823237,-0.0438983653165806,"EB"
"2291",91,30000,0.8,0.001,1,0.334615384615385,6.98496907035078e-06,0.000334702129792063,-0.000877721864772155,0.000600009583185928,0.0325989919155766,"EB"
"2292",92,30000,0.8,0.001,1,0.354838709677419,-2.24418138764139e-06,-0.000110715655817606,-0.000430217889932035,-6.91482964252068e-05,-0.0108648667869207,"EB"
"2293",93,30000,0.8,0.001,1,0.37007874015748,2.93879805045038e-06,0.000164945884258029,-0.00023087021838857,-0.000141325794437436,0.018688851294489,"EB"
"2294",94,30000,0.8,0.001,1,0.286324786324786,1.01778543056171e-05,0.000547710816000958,-0.00131801768027442,0.001379792827613,0.0607392532968677,"EB"
"2295",95,30000,0.8,0.001,1,0.489539748953975,-2.2132855066601e-06,-0.000125273516775749,-0.000216550368605467,-0.000375153903545924,-0.0140812939756764,"EB"
"2296",96,30000,0.8,0.001,1,0.388663967611336,1.35783151705464e-06,7.14037437360825e-05,0.000324812386166691,-0.00108910066164409,0.00753806484349753,"EB"
"2297",97,30000,0.8,0.001,1,0.420233463035019,-5.12004433364416e-06,-0.000253890484926965,0.000878059798632906,0.00015046455036158,-0.0248665521269529,"EB"
"2298",98,30000,0.8,0.001,1,0.376425855513308,-2.6871508617686e-06,-0.000146204586470664,-0.000301901802217507,-0.000952065648283698,-0.0157840655998709,"EB"
"2299",99,30000,0.8,0.001,1,0.553191489361702,-6.8266827188565e-06,-0.000378366530611657,0.000676278460710131,-0.00111315931089984,-0.0410801827148637,"EB"
"2300",100,30000,0.8,0.001,1,0.57421875,-7.86848619286117e-06,-0.000438306355154123,0.0010646550130977,-7.80493774915687e-05,-0.0476670453942567,"EB"
"2301",1,3e+05,0.8,0.001,1,0.353218210361067,1.54174420785101e-07,2.45294727979867e-05,-2.23081227323013e-05,9.65738757781658e-05,0.00783596218418625,"EB"
"2302",2,3e+05,0.8,0.001,1,0.35126582278481,6.09257315107444e-07,9.38623332514738e-05,-0.000357588447811802,0.000147992861036989,0.0293452544486364,"EB"
"2303",3,3e+05,0.8,0.001,1,0.329635499207607,4.38018422383812e-07,6.80395809644421e-05,-0.000407258621772591,7.03081552309638e-05,0.0213636440887054,"EB"
"2304",4,3e+05,0.8,0.001,1,0.331230283911672,5.44848086573103e-08,8.63700513878971e-06,-0.000103559568542527,-0.000161930155827119,0.0027420536208659,"EB"
"2305",5,3e+05,0.8,0.001,1,0.34185303514377,-4.14731582623271e-07,-6.27495577328013e-05,4.5283120969702e-05,0.000244169281346987,-0.0188096379374271,"EB"
"2306",6,3e+05,0.8,0.001,1,0.39297124600639,1.99644339259349e-07,3.10003853219365e-05,-4.71460839700603e-05,-0.000168586757831979,0.00967392645248076,"EB"
"2307",7,3e+05,0.8,0.001,1,0.298578199052133,4.68976065415978e-07,7.16727994568827e-05,-0.000218156531654904,0.000148744601046491,0.0221498810957014,"EB"
"2308",8,3e+05,0.8,0.001,1,0.330708661417323,-2.67478195298415e-07,-4.17123827541597e-05,-0.000206482446078788,-0.000287957402120664,-0.0129257487336611,"EB"
"2309",9,3e+05,0.8,0.001,1,0.313880126182965,4.99835374065898e-07,7.69890375536741e-05,-0.000264709578194067,0.000428656920244611,0.0240016811124311,"EB"
"2310",10,3e+05,0.8,0.001,1,0.375198728139905,2.93675842469107e-07,4.54295830466492e-05,4.23693680232243e-05,0.00036937265091112,0.0141547470472476,"EB"
"2311",11,3e+05,0.8,0.001,1,0.312401883830455,5.55838213396998e-07,8.41270171411473e-05,-7.64611800677648e-05,0.000132145157518904,0.0257939497868318,"EB"
"2312",12,3e+05,0.8,0.001,1,0.36248012718601,4.34485602426738e-07,6.40994241508951e-05,-0.000157665867869921,-0.000284505241351011,0.0190936664987339,"EB"
"2313",13,3e+05,0.8,0.001,1,0.319554848966614,5.23164762725263e-07,8.10502788645326e-05,-0.000391821738069035,0.000157552943834905,0.025432456308203,"EB"
"2314",14,3e+05,0.8,0.001,1,0.337579617834395,1.82378392533989e-07,2.77414273547362e-05,-0.000118672721385308,0.000401365747966942,0.00847521449780468,"EB"
"2315",15,3e+05,0.8,0.001,1,0.3265625,5.07087877256264e-07,7.89566878839176e-05,-0.000110221780107101,0.000428996087514684,0.0248941290796282,"EB"
"2316",16,3e+05,0.8,0.001,1,0.332298136645963,1.12927367749238e-06,0.000168998591326539,-0.000347075719598364,0.000209088536521404,0.0518945808476491,"EB"
"2317",17,3e+05,0.8,0.001,1,0.308702791461412,6.60405041100939e-07,0.000106611497728832,-0.000310929095387029,0.000123853960024387,0.0350241231380564,"EB"
"2318",18,3e+05,0.8,0.001,1,0.311320754716981,-1.36706516921598e-07,-2.05869218821765e-05,0.000254626736697423,1.02313747185634e-05,-0.00618129230798566,"EB"
"2319",19,3e+05,0.8,0.001,1,0.3796875,-2.79852891289483e-07,-4.44096518968078e-05,0.000167302402663267,-2.87037264095974e-06,-0.0139960359976091,"EB"
"2320",20,3e+05,0.8,0.001,1,0.335987261146497,9.61881619725938e-07,0.000138931403769193,-0.000194821905043529,0.00031879749414512,0.0409555505281954,"EB"
"2321",21,3e+05,0.8,0.001,1,0.351097178683386,-2.08006704949655e-07,-3.31842882062439e-05,-0.000200710889552639,0.000220361642452904,-0.0105323325763723,"EB"
"2322",22,3e+05,0.8,0.001,1,0.347133757961783,5.73715239268199e-08,9.35388095132678e-06,-0.00028966998833063,-8.53160927663447e-05,0.00305478125845793,"EB"
"2323",23,3e+05,0.8,0.001,1,0.385365853658537,1.43319978974556e-07,2.24011940302476e-05,-0.000400490301597136,0.000247508027752547,0.00702730625746703,"EB"
"2324",24,3e+05,0.8,0.001,1,0.299531981279251,6.41138111913021e-07,0.000102300890723248,-0.000219278677102372,8.65121299456824e-06,0.0331882868685785,"EB"
"2325",25,3e+05,0.8,0.001,1,0.375394321766562,1.50508317544084e-06,0.000229543081210198,6.73107869482559e-05,0.000508320361294348,0.0725561479776002,"EB"
"2326",26,3e+05,0.8,0.001,1,0.317384370015949,4.37880405596748e-07,7.00530782733657e-05,-0.000399901833182818,-8.56877102159459e-05,0.0226685455904215,"EB"
"2327",27,3e+05,0.8,0.001,1,0.329635499207607,2.62482202621008e-07,4.05726931904226e-05,-5.49126388994252e-05,0.000131552186358858,0.0126220541580556,"EB"
"2328",28,3e+05,0.8,0.001,1,0.273301737756714,1.66132145263209e-06,0.000263465050267219,-0.000559078272481605,0.000694470998306478,0.0872083679275387,"EB"
"2329",29,3e+05,0.8,0.001,1,0.402912621359223,1.56926605021812e-07,2.59556922996671e-05,-4.45034593297933e-05,0.000340137764608416,0.00862317348758671,"EB"
"2330",30,3e+05,0.8,0.001,1,0.320574162679426,5.65205461120147e-07,8.4103258524868e-05,-0.00062686277928154,3.25662981232401e-05,0.025346537338225,"EB"
"2331",31,3e+05,0.8,0.001,1,0.281803542673108,6.56215344297256e-07,0.0001043785487248,-0.000499995313181755,8.34364582468103e-05,0.0337658018329486,"EB"
"2332",32,3e+05,0.8,0.001,1,0.321428571428571,5.69131609733166e-07,8.5396811118178e-05,-0.000438634843103304,0.000175733690447052,0.0259598049336153,"EB"
"2333",33,3e+05,0.8,0.001,1,0.325769854132901,6.02569920608931e-07,9.6323828537075e-05,-0.000154658846918116,0.000389925043312261,0.0312772987451562,"EB"
"2334",34,3e+05,0.8,0.001,1,0.303514376996805,9.02078581105071e-07,0.00013390612357477,-0.000682883964659549,-4.10321478427408e-06,0.0405607554000222,"EB"
"2335",35,3e+05,0.8,0.001,1,0.319805194805195,1.21721898303257e-06,0.00018951085486739,-0.00054838332053612,0.000249791468590621,0.0608045774770664,"EB"
"2336",36,3e+05,0.8,0.001,1,0.343307086614173,7.63763856292718e-10,1.26948566214324e-07,-9.55650057807827e-05,-7.88975130840032e-05,4.22022550439927e-05,"EB"
"2337",37,3e+05,0.8,0.001,1,0.272024729520866,5.86776517061983e-07,8.95881512910611e-05,-0.000537118784072219,-4.78299340985391e-05,0.02773574148512,"EB"
"2338",38,3e+05,0.8,0.001,1,0.324590163934426,8.78104829177034e-07,0.000138978939533666,-0.000318019112889452,0.000704288422183116,0.0449822488649689,"EB"
"2339",39,3e+05,0.8,0.001,1,0.296235679214403,5.15793388812641e-07,8.19308350815612e-05,-2.56742647215151e-05,0.000407998631117162,0.0263716985544681,"EB"
"2340",40,3e+05,0.8,0.001,1,0.430622009569378,2.02160653139501e-07,3.13263278276933e-05,2.04737752410317e-05,-0.000203615896734846,0.0097558620125927,"EB"
"2341",41,3e+05,0.8,0.001,1,0.34789644012945,5.20039256433687e-07,7.90338347455496e-05,-0.000167364185318037,-0.000263373585960438,0.0243146486466394,"EB"
"2342",42,3e+05,0.8,0.001,1,0.358461538461538,4.27854649580149e-07,6.89272525120342e-05,0.000188266357934435,3.23314164787946e-05,0.0224576921676314,"EB"
"2343",43,3e+05,0.8,0.001,1,0.316037735849057,1.25273076051338e-06,0.000200583684750018,-0.000209703676373871,0.000434533727658439,0.0663652221526787,"EB"
"2344",44,3e+05,0.8,0.001,1,0.322683706070288,4.55375103590985e-07,6.5870583265076e-05,-0.000431120114615893,0.000139685674658843,0.0192398482858338,"EB"
"2345",45,3e+05,0.8,0.001,1,0.308056872037915,-1.38612349752555e-07,-2.10626891422871e-05,-3.62792070280501e-05,0.000250101840155009,-0.00638069434718182,"EB"
"2346",46,3e+05,0.8,0.001,1,0.351910828025478,1.97993017457372e-06,0.000304127363919616,-0.000273003204777857,-0.000109604089484525,0.0980095941243816,"EB"
"2347",47,3e+05,0.8,0.001,1,0.330112721417069,5.16803521224804e-07,8.11432974333493e-05,4.3641314069064e-05,0.000239970572620254,0.0258094309348449,"EB"
"2348",48,3e+05,0.8,0.001,1,0.343032159264931,7.50667882864636e-07,0.000116786994657387,2.98072632102317e-05,0.000260466076148329,0.0370113198507961,"EB"
"2349",49,3e+05,0.8,0.001,1,0.352445193929174,6.22191595174871e-07,0.000101554146584046,-0.000281100297848927,0.000161673836208096,0.0337101146991546,"EB"
"2350",50,3e+05,0.8,0.001,1,0.30794701986755,4.2136732902335e-07,6.49257182751368e-05,-0.000181146479392644,0.000479467682104391,0.0202101348876768,"EB"
"2351",51,3e+05,0.8,0.001,1,0.33641975308642,4.41350071703191e-07,7.10734901307555e-05,-0.000507488038562351,-9.57899792768916e-05,0.0231558874765101,"EB"
"2352",52,3e+05,0.8,0.001,1,0.371248025276461,8.19373279582866e-07,0.000124667973702797,0.000261579820163699,0.000235445184477072,0.0386700693698673,"EB"
"2353",53,3e+05,0.8,0.001,1,0.330781010719755,4.62674686709255e-07,6.86121092555239e-05,-0.000130487507173611,0.000146828515859937,0.0205587776698137,"EB"
"2354",54,3e+05,0.8,0.001,1,0.315705128205128,1.48213100000507e-06,0.000220446433037783,-0.000481648675115245,1.90352043725976e-05,0.067799741464803,"EB"
"2355",55,3e+05,0.8,0.001,1,0.302100161550889,7.5647588835237e-07,0.000112972607291104,-0.000431442954666729,0.000334788439019729,0.0343218651644342,"EB"
"2356",56,3e+05,0.8,0.001,1,0.343499197431782,9.68099110673529e-07,0.000154653756505425,-0.000103210659577838,0.000550736591339519,0.0506635404359645,"EB"
"2357",57,3e+05,0.8,0.001,1,0.34375,4.13505390851913e-07,6.16705549753437e-05,-0.000135969328039256,1.98978981458428e-05,0.0185659631228555,"EB"
"2358",58,3e+05,0.8,0.001,1,0.319422150882825,4.43186137900307e-07,7.02583969974324e-05,-0.000262737504688318,0.00029229871285162,0.0225270668573016,"EB"
"2359",59,3e+05,0.8,0.001,1,0.40064620355412,-5.35228206656228e-07,-7.67881532845937e-05,6.70039975209326e-05,0.000142686753486285,-0.0217932069217057,"EB"
"2360",60,3e+05,0.8,0.001,1,0.375,-8.93055707250939e-08,-1.33837781586977e-05,5.15047385981319e-05,-4.8586823736061e-05,-0.00400348943052827,"EB"
"2361",61,3e+05,0.8,0.001,1,0.319018404907975,1.70730571305973e-07,2.62108550598463e-05,-1.34992151582423e-05,0.000141493108967168,0.00808038732358308,"EB"
"2362",62,3e+05,0.8,0.001,1,0.33026113671275,5.26548340967247e-07,8.40960043331155e-05,-5.12557266705709e-05,0.000169159274203208,0.0272279573295092,"EB"
"2363",63,3e+05,0.8,0.001,1,0.332263242375602,2.00028406346399e-07,3.30368127941147e-05,0.000138915363776953,6.78546178697986e-05,0.0109726308816216,"EB"
"2364",64,3e+05,0.8,0.001,1,0.29393468118196,1.05390964024987e-06,0.00017365338736903,-0.000294673006702657,0.000296758419259614,0.0589116033392448,"EB"
"2365",65,3e+05,0.8,0.001,1,0.360890302066773,4.04105577403104e-07,6.42101071410134e-05,-0.000328660375507838,0.000220971876985058,0.0206155840351487,"EB"
"2366",66,3e+05,0.8,0.001,1,0.318627450980392,2.52182718449686e-07,3.86958393030503e-05,-0.000232348612672202,0.000140965645592237,0.011946194514823,"EB"
