"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"74",74,30000,0.3,0.01,-1,0.957996768982229,-0.00187645433463237,-0.0364752638638782,0.00233736674208214,-0.000725091537414797,-0.971011234932197,"EB"
"75",75,30000,0.3,0.01,-1,0.966996699669967,-0.00186161975116453,-0.0355962141874888,0.00270035304066612,-0.00286393032379558,-0.963890969717692,"EB"
"76",76,30000,0.3,0.01,-1,0.960591133004926,-0.00175991571849268,-0.0342195449158496,0.00121012256946502,-2.93502991932355e-05,-0.959622454072891,"EB"
"77",77,30000,0.3,0.01,-1,0.954782608695652,-0.0017872755018445,-0.0355781077903239,0.000525679771316711,-0.00204612879798994,-0.970826447820133,"EB"
"78",78,30000,0.3,0.01,-1,0.951585976627713,-0.00186370436812845,-0.0360496111425776,0.000707320724425176,-0.0030061995531935,-0.968195886513456,"EB"
"79",79,30000,0.3,0.01,-1,0.956937799043062,-0.00168473547788275,-0.0333602970118799,0.00115951933018818,-0.00252796854654035,-0.958222474596051,"EB"
"80",80,30000,0.3,0.01,-1,0.970491803278689,-0.00169960056750089,-0.0345607924794316,0.00149948014359984,-0.00238831964667112,-0.969532786342472,"EB"
"81",81,30000,0.3,0.01,-1,0.954545454545455,-0.00162501831589093,-0.0336361158152004,0.00143590459649674,-0.00321256654957505,-0.967928698919838,"EB"
"82",82,30000,0.3,0.01,-1,0.956521739130435,-0.00169527359640184,-0.0346813337691692,0.00074866859592503,-0.00113678860314181,-0.971122633779778,"EB"
"83",83,30000,0.3,0.01,-1,0.947030497592295,-0.00174832995034691,-0.0346917691919067,-0.000614206387484387,-0.00421668655822724,-0.965935369752613,"EB"
"84",84,30000,0.3,0.01,-1,0.965641952983725,-0.00211453781276363,-0.0395277050068862,0.00158529343434163,-0.00132426596740004,-0.977454960212053,"EB"
"85",85,30000,0.3,0.01,-1,0.963455149501661,-0.00184625272054458,-0.0364992934186106,0.00106100336384515,-0.0017643894596362,-0.973843061345269,"EB"
"86",86,30000,0.3,0.01,-1,0.947674418604651,-0.00173612068179839,-0.0346181980177038,9.02152947987167e-05,7.77339200732986e-05,-0.966426114515651,"EB"
"87",87,30000,0.3,0.01,-1,0.96411856474259,-0.00185989760683046,-0.0358165243035247,0.00174336526406255,-0.0027510258811365,-0.966282788811497,"EB"
"88",88,30000,0.3,0.01,-1,0.965277777777778,-0.00194631255175438,-0.0373860749868806,7.09704997329368e-05,-0.000916493085754408,-0.973087044333499,"EB"
"89",89,30000,0.3,0.01,-1,0.958115183246073,-0.00182035160554133,-0.0363010897840941,-7.42154177664316e-05,-0.000365054633206615,-0.97435070654937,"EB"
"90",90,30000,0.3,0.01,-1,0.968698517298188,-0.00164999481674682,-0.0335328734318694,0.00184026363856446,-0.000898460033493851,-0.964119353975406,"EB"
"91",91,30000,0.3,0.01,-1,0.959798994974874,-0.00178961642361878,-0.0355189216702377,0.00050122952038946,-0.00328467798172584,-0.970052483964968,"EB"
"92",92,30000,0.3,0.01,-1,0.964630225080386,-0.0018348898089707,-0.0359499379553478,0.0011467580389219,-0.00370353107814752,-0.969908031853163,"EB"
"93",93,30000,0.3,0.01,-1,0.972357723577236,-0.00195611207941122,-0.037224312530581,0.00225253677985776,-0.00144186641101345,-0.970859063779244,"EB"
"94",94,30000,0.3,0.01,-1,0.958677685950413,-0.00188603539174736,-0.0366080359210132,0.00248300669983055,-0.00185697355177709,-0.971369595890463,"EB"
"95",95,30000,0.3,0.01,-1,0.963492063492064,-0.00192728647114057,-0.0367684044105491,0.00159560159188108,-0.00371809236871916,-0.969213561599744,"EB"
"96",96,30000,0.3,0.01,-1,0.968895800933126,-0.00171866248249371,-0.0338445964213388,0.00422395451125279,-0.00148059497121077,-0.959946641184577,"EB"
"97",97,30000,0.3,0.01,-1,0.966346153846154,-0.00174947497215318,-0.034281353499003,0.00355795120913445,-0.000685392151784762,-0.961446456627645,"EB"
"98",98,30000,0.3,0.01,-1,0.955810147299509,-0.00196580512518463,-0.0378629612945911,0.000480279888118065,-0.00143584641418284,-0.975489904080126,"EB"
"99",99,30000,0.3,0.01,-1,0.961352657004831,-0.00187775564593505,-0.0364067818391561,0.00200834685636515,-0.00374256214497918,-0.970270857472128,"EB"
"100",100,30000,0.3,0.01,-1,0.966183574879227,-0.00182026270427792,-0.0361631705285318,0.00161786639223816,-0.00212061146502962,-0.973157489368795,"EB"
"101",1,3e+05,0.3,0.01,-1,0.586774293697609,-2.26926453685402e-05,-0.00189667911966972,3.35439609299006e-06,0.000135873347951508,-0.472444119209219,"EB"
"102",2,3e+05,0.3,0.01,-1,0.60284126003706,-2.26918990136964e-05,-0.0018893478733693,0.000246586649993031,0.000307203684392665,-0.469801606010986,"EB"
"103",3,3e+05,0.3,0.01,-1,0.602513024823782,-2.1705608356264e-05,-0.00183656372900328,5.17415266853623e-05,-0.000143061924220499,-0.465627111507164,"EB"
"104",4,3e+05,0.3,0.01,-1,0.597842835130971,-2.15737304847717e-05,-0.00189372405531174,8.0689153135689e-05,0.000132587852957752,-0.488877529466831,"EB"
"105",5,3e+05,0.3,0.01,-1,0.614180478821363,-2.17135841575447e-05,-0.00178114947108714,0.000148499506492567,-9.95078547230618e-05,-0.444917346337269,"EB"
"106",6,3e+05,0.3,0.01,-1,0.608178211779066,-2.36213999074002e-05,-0.00194826813018956,0.000143161706466874,-0.000277594528287681,-0.477109983281784,"EB"
"107",7,3e+05,0.3,0.01,-1,0.602319022250078,-2.08244342098395e-05,-0.00187178181158584,6.59586765870626e-05,4.15887052892905e-05,-0.493095211257018,"EB"
"108",8,3e+05,0.3,0.01,-1,0.593636363636364,-2.39826142297161e-05,-0.00200558786369201,6.75333950150239e-05,-0.000338942926941199,-0.492004234693103,"EB"
"109",9,3e+05,0.3,0.01,-1,0.600983707347064,-2.21588349014492e-05,-0.00192968435935853,-7.72984154242716e-05,-0.000221399642633546,-0.492681736206107,"EB"
"110",10,3e+05,0.3,0.01,-1,0.613705275924803,-2.50754180615106e-05,-0.00211204952132989,0.000135779661389906,-0.00066838374358899,-0.512870799437979,"EB"
"111",11,3e+05,0.3,0.01,-1,0.586915887850467,-2.15108198948126e-05,-0.00189020795533898,-3.27694351919664e-05,0.000353763556739675,-0.488599169683217,"EB"
"112",12,3e+05,0.3,0.01,-1,0.616942909760589,-2.32029783201983e-05,-0.00200704407285415,0.000197549929445924,2.48575249351274e-06,-0.504177951668481,"EB"
"113",13,3e+05,0.3,0.01,-1,0.611093701034159,-2.59494709865169e-05,-0.00222215361557444,0.000118228871550148,-0.000498359814467198,-0.537245630250826,"EB"
"114",14,3e+05,0.3,0.01,-1,0.611435597909622,-2.11025058274044e-05,-0.00182237058381552,0.000130625256422507,0.000359505901974816,-0.469948401324511,"EB"
"115",15,3e+05,0.3,0.01,-1,0.608958837772397,-2.06690156740733e-05,-0.00182741728737736,5.57598243155543e-06,-0.000149055472756906,-0.478989826138441,"EB"
"116",16,3e+05,0.3,0.01,-1,0.616128057988523,-2.07209510207969e-05,-0.00180175650679002,0.000136877054379027,0.000160087805201168,-0.468408172802268,"EB"
"117",17,3e+05,0.3,0.01,-1,0.590769230769231,-2.32573810800077e-05,-0.00197934911819805,2.20935812375922e-05,0.000532677625553566,-0.493537296698752,"EB"
"118",18,3e+05,0.3,0.01,-1,0.610018438844499,-2.3198793816798e-05,-0.00198426895699806,0.000206323965568527,-3.96549340255019e-05,-0.496170640858302,"EB"
"119",19,3e+05,0.3,0.01,-1,0.608034083992696,-1.98705663976984e-05,-0.00177815664732271,0.000166694452951441,0.000573151013644619,-0.4737307800072,"EB"
"120",20,3e+05,0.3,0.01,-1,0.614325068870523,-2.19409846627092e-05,-0.00193172373228825,0.00015703313009997,-4.70030922431202e-05,-0.496899335068382,"EB"
"121",21,3e+05,0.3,0.01,-1,0.603321033210332,-2.32563144154919e-05,-0.00199074019264122,1.50072308922369e-05,-0.000344289975760483,-0.497592931627786,"EB"
"122",22,3e+05,0.3,0.01,-1,0.603595080416273,-2.18367894260181e-05,-0.00184808899660033,3.16410131530809e-05,-8.46264924725432e-05,-0.467837823097699,"EB"
"123",23,3e+05,0.3,0.01,-1,0.602279728897104,-2.00546333338185e-05,-0.00174322536033241,0.000258064081620879,0.000297749650270593,-0.457091846788202,"EB"
"124",24,3e+05,0.3,0.01,-1,0.60940381069453,-2.43733540288295e-05,-0.00202493181286442,0.000236191722648923,-0.000192745857757566,-0.493069566175523,"EB"
"125",25,3e+05,0.3,0.01,-1,0.600962985254288,-2.33906540284832e-05,-0.00200979147020376,4.8871743025072e-05,-0.000132655680181701,-0.502291010493723,"EB"
"126",26,3e+05,0.3,0.01,-1,0.600983707347064,-2.2361681079665e-05,-0.00192803929725779,1.64315655230491e-05,9.75317786564297e-05,-0.488892957799156,"EB"
"127",27,3e+05,0.3,0.01,-1,0.599017500767578,-2.01932354013512e-05,-0.00177982105136164,-7.69714287620265e-06,0.000163207492049894,-0.468852006936436,"EB"
"128",28,3e+05,0.3,0.01,-1,0.612618104236513,-2.43969846001916e-05,-0.00205829515317724,0.000347654848445838,-0.000139537907743375,-0.504267112084061,"EB"
"129",29,3e+05,0.3,0.01,-1,0.619901112484549,-2.13705767409674e-05,-0.00188491936691626,0.000156323660290075,-0.000105861157318087,-0.488926757328245,"EB"
"130",30,3e+05,0.3,0.01,-1,0.609428660630659,-2.3576283573044e-05,-0.00204762995337981,-6.53515406284854e-06,-0.000190444473708469,-0.512761669228192,"EB"
"131",31,3e+05,0.3,0.01,-1,0.595457335788828,-2.17899395011078e-05,-0.00186197026249825,6.31433785073699e-05,-0.000791448384374133,-0.473698865159378,"EB"
"132",32,3e+05,0.3,0.01,-1,0.596279069767442,-2.1576841083486e-05,-0.00186729891898837,-4.33102758056564e-05,3.70548575613883e-06,-0.479056832185571,"EB"
"133",33,3e+05,0.3,0.01,-1,0.604051565377532,-2.22261723278633e-05,-0.00189987402636373,5.73046080355627e-05,-0.000339000758304476,-0.48076631076168,"EB"
"134",34,3e+05,0.3,0.01,-1,0.603518693056865,-2.13665355021368e-05,-0.00184989774626363,0.000222558884449877,0.0002491061109203,-0.475974344230631,"EB"
"135",35,3e+05,0.3,0.01,-1,0.605105105105105,-2.29251085888226e-05,-0.00197249050313104,0.000134658001111328,-0.000242008681295886,-0.496156667836231,"EB"
"136",36,3e+05,0.3,0.01,-1,0.602124430955994,-2.69357398612659e-05,-0.00217718018225701,7.91510423884234e-05,-0.00047663484498068,-0.509003767155154,"EB"
"137",37,3e+05,0.3,0.01,-1,0.602105263157895,-1.97852505683576e-05,-0.00175146668957081,-4.17240063164489e-05,-6.89689248034619e-06,-0.464861092707609,"EB"
"138",38,3e+05,0.3,0.01,-1,0.612281757977122,-2.11198092780672e-05,-0.00185307550123418,0.000126035563434673,0.000165658776241357,-0.481174262357221,"EB"
"139",39,3e+05,0.3,0.01,-1,0.623081645181093,-2.37621584894736e-05,-0.00202824080870072,0.000189108437293121,0.000199186997982446,-0.503183644754358,"EB"
"140",40,3e+05,0.3,0.01,-1,0.604320987654321,-2.21223722474781e-05,-0.00194001566465132,8.1640319180311e-05,9.05335322877531e-05,-0.497016902684949,"EB"
"141",41,3e+05,0.3,0.01,-1,0.614045801526718,-2.29551766993342e-05,-0.00197284849072162,0.000152511301990566,-0.000501030247924155,-0.495822936656435,"EB"
"142",42,3e+05,0.3,0.01,-1,0.626417407293901,-2.39769862340958e-05,-0.0020554543741855,0.000197660074041596,-0.000612913134742611,-0.509464796339015,"EB"
"143",43,3e+05,0.3,0.01,-1,0.592052157714995,-2.23664652719346e-05,-0.00191403515180809,-4.09762889988338e-05,0.000249608213344356,-0.483736622477642,"EB"
"144",44,3e+05,0.3,0.01,-1,0.617021276595745,-2.34137163888595e-05,-0.00200298354084307,0.000259594406910324,0.000210493605089813,-0.499540780210039,"EB"
"145",45,3e+05,0.3,0.01,-1,0.603680981595092,-2.14214968579302e-05,-0.00184925217598508,0.000120357138058362,-0.000122646215515342,-0.474849379112425,"EB"
"146",46,3e+05,0.3,0.01,-1,0.630852340936375,-2.58248471069422e-05,-0.00217225553010779,0.000408147981830044,-0.000640144394282499,-0.52249338751901,"EB"
"147",47,3e+05,0.3,0.01,-1,0.592442223610244,-2.2121633448384e-05,-0.00184963704783972,0.000144492335254225,-5.24368980917965e-05,-0.463995241284311,"EB"
"148",48,3e+05,0.3,0.01,-1,0.609483539716098,-2.26406242118376e-05,-0.00192723624454969,0.000270782380307866,6.73188537594493e-05,-0.484280236849233,"EB"
"149",49,3e+05,0.3,0.01,-1,0.609045848822801,-2.29240890014538e-05,-0.0019536168660713,-4.90675002899075e-06,-0.000154378558877916,-0.489423783925154,"EB"
"150",50,3e+05,0.3,0.01,-1,0.587556904400607,-2.13818882801216e-05,-0.00180763979415276,8.06434252011398e-05,0.000211092701256423,-0.459955028286365,"EB"
"151",51,3e+05,0.3,0.01,-1,0.608563619799575,-2.39992618288289e-05,-0.0020085705762461,0.00013221711492542,-0.000176016111384725,-0.492803494096743,"EB"
"152",52,3e+05,0.3,0.01,-1,0.600606980273141,-2.32217442920554e-05,-0.001966268170689,0.000229707530225969,-8.89388551662568e-06,-0.489426967531866,"EB"
"153",53,3e+05,0.3,0.01,-1,0.596448254745866,-2.2906185796495e-05,-0.00191023227788605,0.000128564797545282,0.000198496008968881,-0.474118447555902,"EB"
"154",54,3e+05,0.3,0.01,-1,0.602402217431475,-2.36333351298033e-05,-0.00198576574610207,0.000159403383480208,-0.000217255904974651,-0.490184497729177,"EB"
"155",55,3e+05,0.3,0.01,-1,0.611953883495146,-2.08342872417539e-05,-0.00183319484572887,8.45369405729649e-05,6.31889515064208e-05,-0.478419165170787,"EB"
"156",56,3e+05,0.3,0.01,-1,0.62097516099356,-2.55866651789593e-05,-0.0021379152497097,0.000175347874286024,-0.000103570855918045,-0.514361420766291,"EB"
"157",57,3e+05,0.3,0.01,-1,0.612374886260237,-2.47586398835301e-05,-0.00205538609121998,0.000230454952552365,-0.000212947000161422,-0.498057379462269,"EB"
"158",58,3e+05,0.3,0.01,-1,0.606776499844576,-2.19896622679392e-05,-0.00188321035372358,0.000150689354743103,0.000163742111268295,-0.478371829049782,"EB"
"159",59,3e+05,0.3,0.01,-1,0.602976913730255,-2.20249107770694e-05,-0.00186289617988903,6.2962932661037e-05,-0.000149518584157424,-0.470361146346757,"EB"
"160",60,3e+05,0.3,0.01,-1,0.601101254206179,-2.39990060143475e-05,-0.00204130414661249,-5.67096756649516e-05,-0.000265003030550746,-0.50422053906006,"EB"
"161",61,3e+05,0.3,0.01,-1,0.602137020741672,-2.24082985280713e-05,-0.00188018333657433,1.62293324220775e-05,-0.000141895620932642,-0.470777711111211,"EB"
"162",62,3e+05,0.3,0.01,-1,0.596224116930572,-2.38256586859892e-05,-0.00207891263508252,-4.83869140295865e-05,-0.000456724982126236,-0.519872212943426,"EB"
"163",63,3e+05,0.3,0.01,-1,0.608009708737864,-2.42903947540029e-05,-0.00207386055195159,0.000125728654391389,-0.00028150603543806,-0.511194406629303,"EB"
"164",64,3e+05,0.3,0.01,-1,0.616851168511685,-2.24629255738391e-05,-0.001923114140397,0.000184634067872808,-2.96529173457348e-05,-0.485532162107925,"EB"
"165",65,3e+05,0.3,0.01,-1,0.597533986721467,-2.04720447604696e-05,-0.00170662820812963,0.000126281510000804,0.000618146541793,-0.436152381389075,"EB"
"166",66,3e+05,0.3,0.01,-1,0.599689440993789,-2.23700626231264e-05,-0.0019551858143805,4.5713292820847e-05,-0.000805837406733158,-0.498584694156196,"EB"
"167",67,3e+05,0.3,0.01,-1,0.614656488549618,-2.35636204089227e-05,-0.00196497202052189,0.000155202409621576,-8.72988914311436e-05,-0.483871292928472,"EB"
"168",68,3e+05,0.3,0.01,-1,0.604173154780442,-2.36699194269582e-05,-0.00207471842324722,5.37887126357843e-05,-0.000156083524535632,-0.520779983128841,"EB"
"169",69,3e+05,0.3,0.01,-1,0.608328304164152,-2.35774274536501e-05,-0.00198339695357791,0.000215986966741499,0.000347097248014982,-0.490177929648442,"EB"
