"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"52",52,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"53",53,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"54",54,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"55",55,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"56",56,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"57",57,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"58",58,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"59",59,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"60",60,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"61",61,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"62",62,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"63",63,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"64",64,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"65",65,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"66",66,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"67",67,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"68",68,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"69",69,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"70",70,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"71",71,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"72",72,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"73",73,30000,0.3,0.01,-1,1,-0.0363156314513425,-0.127771615647764,0.0782256903646367,100,-0.855796524490624,"EB"
"74",74,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"75",75,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"76",76,30000,0.3,0.01,-1,1,-0.0354828699761726,-0.118788636569582,0.0899586459416646,100,-0.814286207633791,"EB"
"77",77,30000,0.3,0.01,-1,1,-0.0138448494782689,-0.101210670775932,0.0177908592628906,100,-0.977649422052561,"EB"
"78",78,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"79",79,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"80",80,30000,0.3,0.01,-1,1,-0.0169445872054485,-0.0976365064819331,100,-0.0379555766306706,-0.921642148114024,"EB"
"81",81,30000,0.3,0.01,-1,1,-0.024673280171157,-0.113766965786932,100,-0.0515543224065644,-0.902753807793336,"EB"
"82",82,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"83",83,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"84",84,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"85",85,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"86",86,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"87",87,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"88",88,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"89",89,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"90",90,30000,0.3,0.01,-1,1,-0.0197958393715791,-0.0980053219701581,0.0519910349368976,100,-0.879857821379905,"EB"
"91",91,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"92",92,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"93",93,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"94",94,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"95",95,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"96",96,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"97",97,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"98",98,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"99",99,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"100",100,30000,0.3,0.01,-1,100,100,100,100,100,100,"EB"
"101",1,3e+05,0.3,0.01,-1,0.947368421052632,-0.000371750749531928,-0.00956034563811862,0.00926920634583202,-0.0097428978205392,-0.633598145988683,"EB"
"102",2,3e+05,0.3,0.01,-1,0.850746268656716,-0.000426586854098923,-0.0119955787584219,0.000343583658912036,-0.00599775687914788,-0.754445482390865,"EB"
"103",3,3e+05,0.3,0.01,-1,0.8,-0.000252971991529924,-0.00916241663154095,-0.00108756013278594,-0.00219378512745464,-0.748331623086723,"EB"
"104",4,3e+05,0.3,0.01,-1,0.846153846153846,-0.000428977764953069,-0.0121278606731495,0.00223695165696709,-0.00259302629021923,-0.760542618559444,"EB"
"105",5,3e+05,0.3,0.01,-1,0.868421052631579,-0.000283718754728261,-0.00797513960080087,0.00373194084008543,-0.00974452667003336,-0.598357890164384,"EB"
"106",6,3e+05,0.3,0.01,-1,0.938461538461538,-0.000365834221920852,-0.0106300495543279,0.00532556929528869,-0.00599587458413493,-0.72118759470439,"EB"
"107",7,3e+05,0.3,0.01,-1,0.770491803278688,-0.000261394084286961,-0.00708107981365027,0.00646047198686354,-0.00707394836761314,-0.540180461760835,"EB"
"108",8,3e+05,0.3,0.01,-1,0.826666666666667,-0.000319470398508638,-0.00859645723043674,0.00536190903044633,-0.00732892951215307,-0.610278844343494,"EB"
"109",9,3e+05,0.3,0.01,-1,0.807017543859649,-0.000428337416577253,-0.011077746453417,-0.000167816358084666,-0.0063349640458012,-0.692405823547725,"EB"
"110",10,3e+05,0.3,0.01,-1,0.82258064516129,-0.000450110822979971,-0.0101638489416532,0.00782695988746407,-0.00434484653453325,-0.607287791075922,"EB"
"111",11,3e+05,0.3,0.01,-1,0.910714285714286,-0.0003174241450712,-0.00934001386538659,0.00507469078929541,-0.00697012463950828,-0.676416867168185,"EB"
"112",12,3e+05,0.3,0.01,-1,0.876923076923077,-0.000441103739821841,-0.011720564891672,0.00722913599041815,-0.0033001741357557,-0.724315963252304,"EB"
"113",13,3e+05,0.3,0.01,-1,0.796875,-0.000558725632588521,-0.0108914311844108,0.00516752627863871,-0.00531025989073725,-0.577834706916293,"EB"
"114",14,3e+05,0.3,0.01,-1,0.767857142857143,-0.000362906449810218,-0.00966115555711564,0.00400410012141549,-0.00396984784307435,-0.650905256527601,"EB"
"115",15,3e+05,0.3,0.01,-1,0.850746268656716,-0.000246799850495064,-0.00866005406238307,0.003373992665132,0.000708784198091587,-0.714963322258789,"EB"
"116",16,3e+05,0.3,0.01,-1,0.876923076923077,-0.000273919083905153,-0.0092584860778624,0.000394568446991142,-0.00654381838966221,-0.726155320943271,"EB"
"117",17,3e+05,0.3,0.01,-1,0.833333333333333,-0.000384071551531141,-0.0111197623103061,0.00188347914686998,-0.00372790763282593,-0.736908317340883,"EB"
"118",18,3e+05,0.3,0.01,-1,0.782608695652174,-0.000284601491202795,-0.00928542649728754,0.00258640635331306,0.00272910325221456,-0.713794316683661,"EB"
"119",19,3e+05,0.3,0.01,-1,0.870967741935484,-0.000636070403732317,-0.0135889290220754,0.00228199990013274,-0.00816895151149286,-0.697486269930527,"EB"
"120",20,3e+05,0.3,0.01,-1,0.892307692307692,-0.000307559581424883,-0.00912278683641318,-0.00056322783690441,-0.00979703480104707,-0.670453919555577,"EB"
"121",21,3e+05,0.3,0.01,-1,0.885245901639344,-0.000362769317682335,-0.0110324979931683,0.00103637112445293,-0.00558479874412613,-0.75244886540842,"EB"
"122",22,3e+05,0.3,0.01,-1,0.868852459016393,-0.000420530001108536,-0.0106456287200966,0.00511930002975481,-0.00705496925556715,-0.668876286359095,"EB"
"123",23,3e+05,0.3,0.01,-1,0.755555555555556,-0.000168609024071376,-0.00650523209805295,0.000781875578395194,0.00112265750795201,-0.641507538039652,"EB"
"124",24,3e+05,0.3,0.01,-1,0.881578947368421,-0.000422552528350554,-0.011820029390568,0.00513029488814087,-0.00577546454913255,-0.746955527860325,"EB"
"125",25,3e+05,0.3,0.01,-1,0.872727272727273,-0.00041723157623934,-0.0133495321480399,0.00222013924370079,-0.00216726612403221,-0.838862783560922,"EB"
"126",26,3e+05,0.3,0.01,-1,0.903225806451613,-0.000336207377718405,-0.00985586712981162,0.00614455563906105,-0.00317482006830086,-0.69564607542742,"EB"
"127",27,3e+05,0.3,0.01,-1,0.842105263157895,-0.000331313006175572,-0.00968424913103158,0.00168036333073888,-0.0045617463974729,-0.687785314079505,"EB"
"128",28,3e+05,0.3,0.01,-1,0.821917808219178,-0.000389555557586796,-0.0117444095228476,0.00388043809508526,-0.000956707528950057,-0.772447052691613,"EB"
"129",29,3e+05,0.3,0.01,-1,0.849315068493151,-0.000359096923315715,-0.00964713693978922,0.00570414293712683,-0.00185998961272082,-0.653847191781018,"EB"
"130",30,3e+05,0.3,0.01,-1,0.907407407407407,-0.00037900921026968,-0.0108738362602566,0.00272648190522673,-0.00344702487627283,-0.724980923201899,"EB"
"131",31,3e+05,0.3,0.01,-1,0.839285714285714,-0.000432738907385963,-0.0117215893410424,0.00679848046136664,-0.00343511794172221,-0.731651383852869,"EB"
"132",32,3e+05,0.3,0.01,-1,0.919354838709677,-0.000377616378843093,-0.0104364979407091,0.00674725943303946,-0.00829112161124901,-0.695006534158316,"EB"
"133",33,3e+05,0.3,0.01,-1,0.788732394366197,-0.000308864447149522,-0.00925515389197894,-0.000911534909476607,-0.00626537274899974,-0.679910960559789,"EB"
"134",34,3e+05,0.3,0.01,-1,0.827586206896552,-0.000399750858101924,-0.0100843196834996,0.00264024829061223,-0.00690217019028932,-0.646691423021681,"EB"
"135",35,3e+05,0.3,0.01,-1,0.847457627118644,-0.000360524716246188,-0.00941647300121527,0.00231497871453146,-0.00834236949362925,-0.633727214793416,"EB"
"136",36,3e+05,0.3,0.01,-1,0.857142857142857,-0.000380379611417277,-0.0117946583751503,0.000141203801620354,-0.00382643973651268,-0.784309704645097,"EB"
"137",37,3e+05,0.3,0.01,-1,0.835820895522388,-0.000413249474623653,-0.0128221983594382,0.00251232814761549,-0.0023248372634542,-0.814432939351977,"EB"
"138",38,3e+05,0.3,0.01,-1,0.826086956521739,-0.000278292318620453,-0.00737535981880117,0.00862347008552509,-0.000118764038673545,-0.547082355809347,"EB"
"139",39,3e+05,0.3,0.01,-1,0.9,-0.000394690530600418,-0.0108923186707053,0.0092747422535636,-0.00267961141137382,-0.710818588472642,"EB"
"140",40,3e+05,0.3,0.01,-1,0.875,-0.000382771843454477,-0.0108529264802248,0.0019061690651239,-0.00605852308952757,-0.719755732380167,"EB"
"141",41,3e+05,0.3,0.01,-1,0.924242424242424,-0.000529960323285098,-0.0137802147401713,0.00445415079585699,-0.00929229661343928,-0.776829482576843,"EB"
"142",42,3e+05,0.3,0.01,-1,0.863636363636364,-0.000350355979421429,-0.010305704856405,0.00480147764659735,-0.00034824870089924,-0.714039912063112,"EB"
"143",43,3e+05,0.3,0.01,-1,0.85,-0.00039489514865863,-0.0101115071392738,0.00623537369324272,-0.00831857735063515,-0.653461693224944,"EB"
"144",44,3e+05,0.3,0.01,-1,0.842105263157895,-0.000411163553425314,-0.0100944313615955,0.00316522590471084,-0.00696024792528497,-0.636649127661994,"EB"
"145",45,3e+05,0.3,0.01,-1,0.901639344262295,-0.000372526781398644,-0.0097740288138298,0.00689689379582554,-0.00589497722105981,-0.649777390613205,"EB"
"146",46,3e+05,0.3,0.01,-1,0.893333333333333,-0.000482670649200314,-0.0110333529739306,0.00723988036305689,-0.00893526776109055,-0.64338221552346,"EB"
"147",47,3e+05,0.3,0.01,-1,0.847457627118644,-0.000258381465189127,-0.00671590318948465,0.00739060790545348,-0.00870672622504981,-0.506123209974773,"EB"
"148",48,3e+05,0.3,0.01,-1,0.82089552238806,-0.000582495269438109,-0.0127062745263017,0.00767289570061707,-0.0065530398773288,-0.679684827961123,"EB"
"149",49,3e+05,0.3,0.01,-1,0.898305084745763,-0.000297635913177828,-0.00955262089583875,0.00522332944523232,-0.00264655794620307,-0.718356878683047,"EB"
"150",50,3e+05,0.3,0.01,-1,0.833333333333333,-0.000327042413879338,-0.00983338250449566,0.000601824012485448,-0.00423998752891722,-0.704491033473766,"EB"
"151",51,3e+05,0.3,0.01,-1,0.871428571428571,-0.000252650264732816,-0.00854554115060211,0.00547775448759999,-0.00381634016603524,-0.695802431933072,"EB"
"152",52,3e+05,0.3,0.01,-1,0.842857142857143,-0.000474672144025287,-0.00987398599307596,0.0061990291143114,-0.0107441847305797,-0.565447138106582,"EB"
"153",53,3e+05,0.3,0.01,-1,0.854545454545454,-0.000425721788877702,-0.0106267872959017,0.00200584061785418,-0.00898766279294179,-0.662789892424933,"EB"
"154",54,3e+05,0.3,0.01,-1,0.826923076923077,-0.000243453284989838,-0.00849615565901582,-0.00189566378579502,-0.00326952756162301,-0.705573294063718,"EB"
"155",55,3e+05,0.3,0.01,-1,0.865671641791045,-0.000290748536612505,-0.00916875792064044,0.00738248825140682,0.00154645766874456,-0.695929757946301,"EB"
"156",56,3e+05,0.3,0.01,-1,0.839285714285714,-0.0002976762054905,-0.0100455294121203,-0.00109910173747986,-0.00328403980107095,-0.756309305223652,"EB"
"157",57,3e+05,0.3,0.01,-1,0.75,-0.000366484410453141,-0.0109701327934209,0.00194936957028566,-0.00111022171880956,-0.744368127129085,"EB"
"158",58,3e+05,0.3,0.01,-1,0.875,-0.000341008578109073,-0.00896900451749565,0.00673689273679429,-0.00801161876534192,-0.617757924717572,"EB"
"159",59,3e+05,0.3,0.01,-1,0.849056603773585,-0.000376792642699835,-0.00958964073390107,0.00595644105538072,-0.00443695422861447,-0.630779223598764,"EB"
"160",60,3e+05,0.3,0.01,-1,0.91304347826087,-0.000361910604814328,-0.0102415067795218,0.00735292615322027,-0.00523379130389275,-0.69683355835468,"EB"
"161",61,3e+05,0.3,0.01,-1,0.923076923076923,-0.000323866312480286,-0.0110443488117598,0.00485118604079259,-0.000656212588363894,-0.794950771239581,"EB"
"162",62,3e+05,0.3,0.01,-1,0.830769230769231,-0.000365751541567674,-0.0106544616844177,0.00408254200618421,-0.00364565633136305,-0.723020031542556,"EB"
"163",63,3e+05,0.3,0.01,-1,0.909090909090909,-0.000324787623963775,-0.0100764570209267,0.00599011821956849,-0.00628941590466152,-0.72576905143351,"EB"
"164",64,3e+05,0.3,0.01,-1,0.902777777777778,-0.000374269238618141,-0.00910246128968775,0.0085140637195864,-0.00647519556965244,-0.593599714652563,"EB"
"165",65,3e+05,0.3,0.01,-1,0.8,-0.000581769170450346,-0.0155112214444327,0.00203428521816049,-0.00178227878846224,-0.827887205877692,"EB"
"166",66,3e+05,0.3,0.01,-1,0.890909090909091,-0.000342713250884617,-0.00921379038780653,0.00442050762288765,-0.0102147007952873,-0.636469442256095,"EB"
"167",67,3e+05,0.3,0.01,-1,0.942028985507246,-0.000528289777353248,-0.0135051267511675,0.00658716305655465,-0.00679775626315019,-0.76310361054927,"EB"
"168",68,3e+05,0.3,0.01,-1,0.818181818181818,-0.000311859513953811,-0.00969372632108629,0.000384204719234397,-0.00402395384347252,-0.711732530374009,"EB"
"169",69,3e+05,0.3,0.01,-1,0.846153846153846,-0.000279391414554899,-0.00757049515862217,0.00431509417578382,-0.00881370745254595,-0.564970217673841,"EB"
"170",70,3e+05,0.3,0.01,-1,0.863636363636364,-0.000388492060663336,-0.0106332019245082,0.00626173356050967,-0.00423704657666197,-0.698440787954052,"EB"
"171",71,3e+05,0.3,0.01,-1,0.873015873015873,-0.000274130962708947,-0.00955128776309785,0.00434616739907203,-0.000494860860454604,-0.749384240181527,"EB"
"172",72,3e+05,0.3,0.01,-1,0.835820895522388,-0.000353674133934383,-0.00990574854090024,0.00373114922758828,-0.00544454031919757,-0.680063244505669,"EB"
"173",73,3e+05,0.3,0.01,-1,0.885245901639344,-0.000350166451160874,-0.00974452587279242,0.006716815177508,-0.00812881633157606,-0.671270208057649,"EB"
"174",74,3e+05,0.3,0.01,-1,0.845070422535211,-0.000387164289896401,-0.0116237633889873,0.00312932873249917,-0.00438386730722677,-0.767093659845099,"EB"
"175",75,3e+05,0.3,0.01,-1,0.846153846153846,-0.000475922763330889,-0.0112276882468985,0.00859340696623147,-0.00496156704595695,-0.662228135349267,"EB"
"176",76,3e+05,0.3,0.01,-1,0.888888888888889,-0.000270444472075841,-0.00813141691960839,0.00420174458683668,-0.00256372734148673,-0.631443025761457,"EB"
"177",77,3e+05,0.3,0.01,-1,0.833333333333333,-0.000385973359034614,-0.00862495828970865,0.0028518773061826,-0.00793460634163994,-0.541913544283183,"EB"
"178",78,3e+05,0.3,0.01,-1,0.884057971014493,-0.000469203011947397,-0.0120450095264733,0.00629334863404646,-0.00819471088936338,-0.721597268196264,"EB"
"179",79,3e+05,0.3,0.01,-1,0.839285714285714,-0.000272741373435584,-0.00825478446880096,0.00519281731930178,-0.00170455849557473,-0.639752824799578,"EB"
"180",80,3e+05,0.3,0.01,-1,0.917808219178082,-0.000448378202392549,-0.00854711149851441,0.0104602273960811,-0.0113878049546378,-0.481891203487936,"EB"
"181",81,3e+05,0.3,0.01,-1,0.86,-0.000317861436536599,-0.00895611190607882,0.00442322396389459,0.00356879246146109,-0.643591929867135,"EB"
"182",82,3e+05,0.3,0.01,-1,0.885714285714286,-0.000370374816392158,-0.0116658079859813,0.00615852393098567,-0.00252670386375098,-0.786014723916356,"EB"
"183",83,3e+05,0.3,0.01,-1,0.8,-0.000258177138203389,-0.00650046459066433,0.00417530612390865,0.00274634697326366,-0.483471395059317,"EB"
"184",84,3e+05,0.3,0.01,-1,0.852941176470588,-0.000335131940279093,-0.00942503493229431,0.00670707564446667,-0.00349652842428987,-0.662499229756559,"EB"
"185",85,3e+05,0.3,0.01,-1,0.86,-0.000398687477357954,-0.0115521409667479,0.00213352754226427,-0.00468493114174876,-0.751565181803142,"EB"
"186",86,3e+05,0.3,0.01,-1,0.846153846153846,-0.000300075180885229,-0.00836960677977566,0.00991428902736705,-0.00263736382124635,-0.613765066435027,"EB"
"187",87,3e+05,0.3,0.01,-1,0.894736842105263,-0.000423125614489044,-0.0107958134925782,0.00558191325719594,-0.00751051386907885,-0.677290722123984,"EB"
"188",88,3e+05,0.3,0.01,-1,0.926470588235294,-0.000482839764661525,-0.011599965497566,0.00810474502158792,-0.0079917452036678,-0.681780574127258,"EB"
"189",89,3e+05,0.3,0.01,-1,0.94,-0.000431823885016722,-0.0140939429253846,0.00288091219332598,-0.00593820823792219,-0.863201736964514,"EB"
"190",90,3e+05,0.3,0.01,-1,0.87719298245614,-0.000465129485337981,-0.0123699127646271,0.00296252610405352,-0.0101606518277896,-0.745053571216218,"EB"
"191",91,3e+05,0.3,0.01,-1,0.879310344827586,-0.000344260825816571,-0.00860895737930566,0.00575046738699578,-0.0147251909747218,-0.583065464334357,"EB"
"192",92,3e+05,0.3,0.01,-1,0.833333333333333,-0.000281622385616374,-0.00907553466563679,0.00109264658724935,-0.00568467389985686,-0.70032261713206,"EB"
"193",93,3e+05,0.3,0.01,-1,0.883720930232558,-0.000840698253771329,-0.0158808824074113,0.00384354413273704,-0.0112468930449663,-0.710048483768507,"EB"
"194",94,3e+05,0.3,0.01,-1,0.787878787878788,-0.000199637110336383,-0.00638135442448232,-0.000659487611292586,-0.00672734916263851,-0.562868525036236,"EB"
"195",95,3e+05,0.3,0.01,-1,0.846153846153846,-0.000300777476165578,-0.01040704177936,-0.00143095784365302,-0.00335055947299411,-0.778636793269217,"EB"
"196",96,3e+05,0.3,0.01,-1,0.909090909090909,-0.000555883096242255,-0.0150113350863774,0.0066902012581529,-0.00137346917134564,-0.820978432344353,"EB"
"197",97,3e+05,0.3,0.01,-1,0.920634920634921,-0.000464827265451142,-0.0135959544162895,0.00302540321057541,-0.00524683440930397,-0.814283581302684,"EB"
"198",98,3e+05,0.3,0.01,-1,0.934426229508197,-0.000298303887634387,-0.00858267208450699,0.00926832317407078,-0.00576159070806717,-0.635268191680086,"EB"
"199",99,3e+05,0.3,0.01,-1,0.886792452830189,-0.00044207372634707,-0.0102171077603769,0.00875735499417275,-0.000612433151367248,-0.618143194198861,"EB"
"200",100,3e+05,0.3,0.01,-1,0.722222222222222,-0.000158590100579256,-0.0047422336733413,-0.00401465054638696,-0.00122408302122281,-0.435077237945452,"EB"
"201",1,30000,0.8,0.01,-1,0.857142857142857,-0.00437269550361363,-0.0382034382888956,-0.000162622312689974,-0.0256882005477398,-0.750498070448334,"EB"
"202",2,30000,0.8,0.01,-1,0.936170212765957,-0.00293186297434794,-0.0291224927658304,0.0198094705555246,-0.00934226672563297,-0.696115269670649,"EB"
"203",3,30000,0.8,0.01,-1,0.846153846153846,-0.00342882955416663,-0.0319179370701533,0.0193449197758756,-0.0160563660235402,-0.706361706742981,"EB"
"204",4,30000,0.8,0.01,-1,0.902439024390244,-0.00492580242637481,-0.0431362371336261,0.0103024790697711,-0.00679986254738779,-0.796021878753848,"EB"
"205",5,30000,0.8,0.01,-1,0.836734693877551,-0.00330287505550677,-0.0272154282157859,0.0198212859918463,-0.0163593607685985,-0.598488568358241,"EB"
"206",6,30000,0.8,0.01,-1,0.907692307692308,-0.0045864289637993,-0.0376556290303243,0.021940409915775,-0.0117144333328731,-0.72153733490958,"EB"
"207",7,30000,0.8,0.01,-1,0.869565217391304,-0.00389988414283498,-0.0311123823101993,0.00700242942452992,-0.0167835160262665,-0.637237423138993,"EB"
"208",8,30000,0.8,0.01,-1,0.775510204081633,-0.00308731938848675,-0.0301231516246075,0.00736907550144912,-0.00911850521249592,-0.702213032425986,"EB"
"209",9,30000,0.8,0.01,-1,0.883333333333333,-0.00380539731057059,-0.0301637062011779,0.0190633881840185,-0.029907245589972,-0.62290325862327,"EB"
"210",10,30000,0.8,0.01,-1,0.893617021276596,-0.00361980445962478,-0.0351846487415224,0.00711370691235761,-0.0167620643773426,-0.759589098665601,"EB"
"211",11,30000,0.8,0.01,-1,0.807017543859649,-0.00339846114195231,-0.0266910228849465,0.000125235790329862,-0.0180506705773247,-0.573066285967752,"EB"
"212",12,30000,0.8,0.01,-1,0.945454545454545,-0.00367234680602483,-0.0383374618918091,0.0154477861078704,-0.00123585804949283,-0.816522283599871,"EB"
"213",13,30000,0.8,0.01,-1,0.85,-0.00197969034015434,-0.0191918647658796,-0.0154557323345048,-0.0280283452756153,-0.529040300068791,"EB"
"214",14,30000,0.8,0.01,-1,0.816326530612245,-0.00285507278680118,-0.0260782428815602,0.0163233669743513,-0.00836467852901783,-0.621467955473966,"EB"
"215",15,30000,0.8,0.01,-1,0.888888888888889,-0.00289729052254199,-0.0254655495344803,-0.00410648687676179,-0.0286792816327543,-0.597769028802842,"EB"
"216",16,30000,0.8,0.01,-1,0.888888888888889,-0.00338166925144865,-0.0318755386600506,0.00310746512228574,-0.0280333542923229,-0.710642522325914,"EB"
"217",17,30000,0.8,0.01,-1,0.87719298245614,-0.00392873453152155,-0.0361371561997622,0.0147531055330161,-0.0225788001617927,-0.748943189125356,"EB"
"218",18,30000,0.8,0.01,-1,0.864406779661017,-0.00263068379662465,-0.0273288990376918,0.000436339949553769,-0.014974124812558,-0.688919839855094,"EB"
"219",19,30000,0.8,0.01,-1,0.836363636363636,-0.00403010650112308,-0.035274719448841,0.00236290204208791,-0.0216842468914037,-0.721033585771021,"EB"
"220",20,30000,0.8,0.01,-1,0.771428571428571,-0.00345040236788557,-0.0328597640025916,0.0161535058638185,-0.0105245488194171,-0.726156608664934,"EB"
"221",21,30000,0.8,0.01,-1,0.821428571428571,-0.00272216446918584,-0.0262327435229956,-0.0105254554964002,-0.0252401232897654,-0.644274857002249,"EB"
"222",22,30000,0.8,0.01,-1,0.779661016949153,-0.00317671839817193,-0.0301124713885913,0.0182267509447399,0.00407781945129769,-0.690988448000865,"EB"
