"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"71",71,30000,0.3,0.01,0,527,1,0.977229601518027,0.00154041376470889
"72",72,30000,0.3,0.01,0,519,1,0.938342967244701,0.00151966128578422
"73",73,30000,0.3,0.01,0,647,0.984544049459042,0.741885625965997,0.00100236522052766
"74",74,30000,0.3,0.01,0,508,1,0.942913385826772,0.00137286943004745
"75",75,30000,0.3,0.01,0,485,1,0.88659793814433,0.00151104879036818
"76",76,30000,0.3,0.01,0,602,1,0.956810631229236,0.00170557298292631
"77",77,30000,0.3,0.01,0,410,0.997560975609756,0.873170731707317,0.00160573484037251
"78",78,30000,0.3,0.01,0,540,1,0.901851851851852,0.00152470513873943
"79",79,30000,0.3,0.01,0,493,1,0.963488843813387,0.00149040228587122
"80",80,30000,0.3,0.01,0,489,1,0.946830265848671,0.00153921771661008
"81",81,30000,0.3,0.01,0,698,1,0.882521489971347,0.00130295027346283
"82",82,30000,0.3,0.01,0,600,1,0.938333333333333,0.00145670799875861
"83",83,30000,0.3,0.01,0,621,1,0.903381642512077,0.00136381226264635
"84",84,30000,0.3,0.01,0,535,1,0.966355140186916,0.00145480441211293
"85",85,30000,0.3,0.01,0,544,0.998161764705882,0.887867647058823,0.00155240239996408
"86",86,30000,0.3,0.01,0,587,1,0.972742759795571,0.00163453378548925
"87",87,30000,0.3,0.01,0,474,1,0.943037974683544,0.00146750199945971
"88",88,30000,0.3,0.01,0,596,1,0.954697986577181,0.00141162731613751
"89",89,30000,0.3,0.01,0,573,0.984293193717278,0.890052356020942,0.0014452523255235
"90",90,30000,0.3,0.01,0,667,0.989505247376312,0.950524737631184,0.00132711401101824
"91",91,30000,0.3,0.01,0,630,1,0.958730158730159,0.00149120604416097
"92",92,30000,0.3,0.01,0,617,0.985413290113452,0.912479740680713,0.00149197058118054
"93",93,30000,0.3,0.01,0,590,1,0.98135593220339,0.00151700383184338
"94",94,30000,0.3,0.01,0,579,1,0.968911917098446,0.00141415441965848
"95",95,30000,0.3,0.01,0,459,1,0.928104575163399,0.00137909021141891
"96",96,30000,0.3,0.01,0,495,1,0.975757575757576,0.00153947685794269
"97",97,30000,0.3,0.01,0,509,1,0.978388998035363,0.00144997255844337
"98",98,30000,0.3,0.01,0,575,1,0.893913043478261,0.00134177679858415
"99",99,30000,0.3,0.01,0,558,1,0.955197132616487,0.0014126313547865
"100",100,30000,0.3,0.01,0,599,1,0.993322203672788,0.00157467327360765
"101",1,3e+05,0.3,0.01,0,34203,0.784258690758121,0.221091717100839,2.56346459286171e-05
"102",2,3e+05,0.3,0.01,0,33492,0.774662605995462,0.217216051594411,2.49039116292309e-05
"103",3,3e+05,0.3,0.01,0,34262,0.774619111552157,0.216245403070457,2.42707043436544e-05
"104",4,3e+05,0.3,0.01,0,33183,0.786426784799445,0.214477292589579,2.41980506722304e-05
"105",5,3e+05,0.3,0.01,0,33529,0.77747621462018,0.217841271734916,2.54479658671686e-05
"106",6,3e+05,0.3,0.01,0,33571,0.770903458342021,0.203777069494504,2.38670960160894e-05
"107",7,3e+05,0.3,0.01,0,35595,0.783986514959966,0.224666385728333,2.54737607504698e-05
"108",8,3e+05,0.3,0.01,0,33379,0.777315078342671,0.223403936606849,2.58327055761231e-05
"109",9,3e+05,0.3,0.01,0,34098,0.777083699923749,0.23233034195554,2.6687054531683e-05
"110",10,3e+05,0.3,0.01,0,32091,0.777538873827553,0.220497958929295,2.51591351492931e-05
