"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"79",79,30000,0.3,0.01,-1,0.998091603053435,-0.0219072750312275,-0.132004176449425,0.00317065994292333,-0.0112731340321833,-0.987013960496239,"EB"
"80",80,30000,0.3,0.01,-1,1,-0.0216803873202031,-0.131777402350724,0.00534118054295901,-0.0100531777805774,-0.98778659775287,"EB"
"81",81,30000,0.3,0.01,-1,1,-0.0207323873549793,-0.131440983602653,0.00460351811064705,-0.00853095276929399,-0.991734194480563,"EB"
"82",82,30000,0.3,0.01,-1,1,-0.02187653319991,-0.137294885102541,0.00660515704905872,-0.00343955455076162,-0.994477047495466,"EB"
"83",83,30000,0.3,0.01,-1,1,-0.0227774992742214,-0.136170005807816,0.0070977958982568,-0.0125548357730692,-0.989493986193831,"EB"
"84",84,30000,0.3,0.01,-1,1,-0.0267461993078985,-0.152991138497075,0.00569613528862324,-0.00235831953372304,-0.995565090236095,"EB"
"85",85,30000,0.3,0.01,-1,0.99812382739212,-0.0230391546268657,-0.140637115760665,0.00221050081297788,-0.00588612224583761,-0.994201998479884,"EB"
"86",86,30000,0.3,0.01,-1,0.997624703087886,-0.0231893810995738,-0.141831341533695,0.00256432101640757,0.000614044094317788,-0.994963719351692,"EB"
"87",87,30000,0.3,0.01,-1,1,-0.0243969783824448,-0.141142985822186,0.0117982354185454,-0.0106087251208763,-0.989801344777155,"EB"
"88",88,30000,0.3,0.01,-1,1,-0.0247262490056099,-0.145048282363036,0.00154289494021625,-0.00399816426567099,-0.993508692214198,"EB"
"89",89,30000,0.3,0.01,-1,1,-0.0230380461708843,-0.139562090921294,-0.000267932444463087,-0.00453158012518341,-0.992986782588081,"EB"
"90",90,30000,0.3,0.01,-1,1,-0.0210911653517935,-0.133678914455951,0.00951637726982609,-0.00312434907312572,-0.993164867618968,"EB"
"91",91,30000,0.3,0.01,-1,1,-0.0233467138507471,-0.141457426512787,0.00491289468414446,-0.00796054404475393,-0.994078003376151,"EB"
"92",92,30000,0.3,0.01,-1,1,-0.0233546708215059,-0.137973349295595,0.00998989136554609,-0.0120816781127909,-0.989624318066486,"EB"
"93",93,30000,0.3,0.01,-1,0.99814126394052,-0.0246300731933387,-0.142115202769847,0.00959619133289952,-0.00480693690848876,-0.990218916135028,"EB"
"94",94,30000,0.3,0.01,-1,1,-0.0244041275910469,-0.146610440205285,0.00315004486773712,-0.00657979156129323,-0.99598175007972,"EB"
"95",95,30000,0.3,0.01,-1,1,-0.0246951084111427,-0.14530596311056,0.00589019606476592,-0.00834140808819821,-0.993888081322343,"EB"
"96",96,30000,0.3,0.01,-1,0.998185117967332,-0.0222764669320141,-0.1349756453198,0.0123231856992409,-0.00276230590649154,-0.989957713388961,"EB"
"97",97,30000,0.3,0.01,-1,1,-0.022859073553422,-0.138059532962406,0.00992691757886236,-0.00779471639339198,-0.99178847786912,"EB"
"98",98,30000,0.3,0.01,-1,1,-0.0255178610985019,-0.149573280425449,0.00348964526245395,-0.00586277515565947,-0.995685375335417,"EB"
"99",99,30000,0.3,0.01,-1,1,-0.0238577588636438,-0.140764717264765,0.00932228491825445,-0.00759621318281544,-0.991429552100327,"EB"
"100",100,30000,0.3,0.01,-1,1,-0.0227328875897747,-0.134434902738709,0.00989825899952447,-0.0095682480941439,-0.986957568010756,"EB"
"101",1,3e+05,0.3,0.01,-1,0.713492063492064,-0.000807639468315814,-0.0148439983676663,-0.000373051626881942,0.000305879042678614,-0.673607350105122,"EB"
"102",2,3e+05,0.3,0.01,-1,0.751515151515151,-0.000829983417076406,-0.0159818299878997,0.00253593714792476,-0.000421189764350293,-0.719781928958377,"EB"
"103",3,3e+05,0.3,0.01,-1,0.726371951219512,-0.00077931966946655,-0.0148115573776084,0.000729892277847288,0.000475930368030378,-0.685654492843636,"EB"
"104",4,3e+05,0.3,0.01,-1,0.732824427480916,-0.000737571654832727,-0.0146048761379611,0.000530206590266829,0.000448580312079766,-0.696007571823426,"EB"
"105",5,3e+05,0.3,0.01,-1,0.72824427480916,-0.000822004290656148,-0.0152800754661353,0.001151729349946,-0.00108424942712519,-0.689097929816617,"EB"
"106",6,3e+05,0.3,0.01,-1,0.713615023474178,-0.000858085249161035,-0.0157530232807158,-0.000394211164384395,-0.00114802607994679,-0.696012745651935,"EB"
