"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"111",11,3e+05,0.3,0.01,0,112833,0.774968316006842,0.216780551788927,2.53459839528576e-05
"112",12,3e+05,0.3,0.01,0,113292,0.768227235815415,0.219318221939766,2.57424529232565e-05
"113",13,3e+05,0.3,0.01,0,112148,0.778703142276278,0.220307094196954,2.58191034486481e-05
"114",14,3e+05,0.3,0.01,0,113546,0.769071565709052,0.238035685977489,2.74232033306239e-05
"115",15,3e+05,0.3,0.01,0,113351,0.756852608269887,0.222971125089324,2.61951818203186e-05
"116",16,3e+05,0.3,0.01,0,113355,0.77624277711614,0.220149089144722,2.53568712319761e-05
"117",17,3e+05,0.3,0.01,0,114185,0.769812146954504,0.227586810877085,2.60800745407537e-05
"118",18,3e+05,0.3,0.01,0,110791,0.766036952460037,0.224214963309294,2.55938416100676e-05
"119",19,3e+05,0.3,0.01,0,115594,0.765134868591795,0.221594546429745,2.5702500081826e-05
"120",20,3e+05,0.3,0.01,0,116200,0.77078313253012,0.224251290877797,2.58017856449974e-05
"121",21,3e+05,0.3,0.01,0,112962,0.774694144933694,0.230325242116818,2.64293287327792e-05
"122",22,3e+05,0.3,0.01,0,113318,0.774157680156727,0.215764485783371,2.49547459231805e-05
"123",23,3e+05,0.3,0.01,0,114270,0.784160322044281,0.226603658002975,2.62406508711192e-05
"124",24,3e+05,0.3,0.01,0,113915,0.771891322477286,0.228099899047535,2.63133413391909e-05
"125",25,3e+05,0.3,0.01,0,115889,0.770987755524683,0.223023755490167,2.62010118780651e-05
"126",26,3e+05,0.3,0.01,0,115474,0.770589050348996,0.211268337461247,2.47129443968555e-05
"127",27,3e+05,0.3,0.01,0,117631,0.770553680577399,0.228239154644609,2.66227121337388e-05
"128",28,3e+05,0.3,0.01,0,115353,0.783247943269789,0.217202846913388,2.49511591366464e-05
"129",29,3e+05,0.3,0.01,0,110415,0.764071910519404,0.215296834669203,2.53110403390226e-05
"130",30,3e+05,0.3,0.01,0,112420,0.760967799323964,0.206635829923501,2.43877886299325e-05
"131",31,3e+05,0.3,0.01,0,116447,0.770496449028313,0.213307341537352,2.48667100651416e-05
"132",32,3e+05,0.3,0.01,0,112549,0.771113026326311,0.220401780557801,2.57905282013525e-05
"133",33,3e+05,0.3,0.01,0,113559,0.75387243635467,0.22183182310517,2.61694103436604e-05
"134",34,3e+05,0.3,0.01,0,111395,0.759719915615602,0.219130122536918,2.53846792034365e-05
"135",35,3e+05,0.3,0.01,0,117424,0.781552323204796,0.226231434800382,2.632095310471e-05
"136",36,3e+05,0.3,0.01,0,112054,0.76739786174523,0.208970674853196,2.4864446506864e-05
"137",37,3e+05,0.3,0.01,0,116492,0.763528826013804,0.222006661401641,2.55862853497345e-05
"138",38,3e+05,0.3,0.01,0,110771,0.757887894846124,0.216256962562404,2.57431230145461e-05
"139",39,3e+05,0.3,0.01,0,114333,0.76306053370418,0.215222201813999,2.49681939657571e-05
"140",40,3e+05,0.3,0.01,0,114111,0.762038716688137,0.219032345698487,2.55173792322992e-05
"141",41,3e+05,0.3,0.01,0,113011,0.781534540885401,0.231322614612737,2.67120777732203e-05
"142",42,3e+05,0.3,0.01,0,112411,0.772059673875332,0.221410716033128,2.55392859719231e-05
"143",43,3e+05,0.3,0.01,0,113100,0.778762157382847,0.230698496905393,2.67828102673648e-05
"144",44,3e+05,0.3,0.01,0,113509,0.760063078698605,0.211392929195042,2.49217163666812e-05
"145",45,3e+05,0.3,0.01,0,116920,0.782577830995553,0.231423195347246,2.64189765515889e-05
"146",46,3e+05,0.3,0.01,0,116265,0.765905474562422,0.215722702446996,2.50908129713406e-05
"147",47,3e+05,0.3,0.01,0,115936,0.764956527739442,0.209020494065691,2.46088818106418e-05
"148",48,3e+05,0.3,0.01,0,114153,0.760610759244172,0.222009058018624,2.60425741516018e-05
"149",49,3e+05,0.3,0.01,0,115643,0.77535172902813,0.221829250365349,2.55202437534979e-05
"150",50,3e+05,0.3,0.01,0,116518,0.769194459225184,0.218095058274258,2.54755519124648e-05
"151",51,3e+05,0.3,0.01,0,112650,0.765725699067909,0.227279183311141,2.63498208171757e-05
"152",52,3e+05,0.3,0.01,0,115528,0.76848036839554,0.214943563465134,2.53999597675429e-05
"153",53,3e+05,0.3,0.01,0,112947,0.764420480402313,0.218314784810575,2.53627443635388e-05
"154",54,3e+05,0.3,0.01,0,114961,0.778985916963144,0.219413540244083,2.53352630126577e-05
"155",55,3e+05,0.3,0.01,0,114595,0.765312622714778,0.216169989964658,2.5018664934299e-05
"156",56,3e+05,0.3,0.01,0,116078,0.787548028050104,0.233403401161288,2.70668425481787e-05
"157",57,3e+05,0.3,0.01,0,113197,0.774384480154068,0.226092564290573,2.60990867306751e-05
"158",58,3e+05,0.3,0.01,0,112697,0.771262766533271,0.219925996255446,2.53084113491686e-05
"159",59,3e+05,0.3,0.01,0,113541,0.775957583604161,0.232286134524093,2.70006472856277e-05
"160",60,3e+05,0.3,0.01,0,116720,0.772583961617546,0.22970356408499,2.65597063051422e-05
"161",61,3e+05,0.3,0.01,0,113805,0.762927815122358,0.22800404200167,2.60111081648407e-05
"162",62,3e+05,0.3,0.01,0,112936,0.770029042997804,0.224153502868881,2.59534121953355e-05
"163",63,3e+05,0.3,0.01,0,115623,0.768895461975558,0.218477292580196,2.53292001096445e-05
"164",64,3e+05,0.3,0.01,0,114673,0.78873841270395,0.233036547399998,2.67597273446191e-05
"165",65,3e+05,0.3,0.01,0,111645,0.770854046307493,0.217734784361145,2.55152772257708e-05
"166",66,3e+05,0.3,0.01,0,114373,0.776022312958478,0.22121479719864,2.56220304023765e-05
"167",67,3e+05,0.3,0.01,0,114390,0.773913803654166,0.230667016347583,2.68812799351591e-05
"168",68,3e+05,0.3,0.01,0,114830,0.768065836453888,0.214508403727249,2.50955438649361e-05
"169",69,3e+05,0.3,0.01,0,116130,0.780504606906054,0.225101179712391,2.59920906619021e-05
"170",70,3e+05,0.3,0.01,0,110868,0.764251181585309,0.213118302846628,2.49646958739495e-05
"171",71,3e+05,0.3,0.01,0,113894,0.767301174776547,0.215656663213163,2.55637552938119e-05
"172",72,3e+05,0.3,0.01,0,115331,0.768006867190955,0.221839748202998,2.56937121583998e-05
"173",73,3e+05,0.3,0.01,0,111989,0.76789684701176,0.224647063550884,2.56954865961338e-05
"174",74,3e+05,0.3,0.01,0,113379,0.764400814965734,0.230448319353672,2.69504386746881e-05
"175",75,3e+05,0.3,0.01,0,113886,0.755720632913615,0.225488646541278,2.62408780976199e-05
"176",76,3e+05,0.3,0.01,0,110923,0.777187778909694,0.226319158335061,2.60257249519888e-05
"177",77,3e+05,0.3,0.01,0,114903,0.766342045029286,0.212683741938853,2.49169669717347e-05
"178",78,3e+05,0.3,0.01,0,113922,0.770492091079862,0.223380909745264,2.60481080721915e-05
"179",79,3e+05,0.3,0.01,0,111347,0.761223921614413,0.217230818971324,2.57624426755907e-05
"180",80,3e+05,0.3,0.01,0,111478,0.773049390911211,0.227802795170348,2.64233306681505e-05
"181",81,3e+05,0.3,0.01,0,111830,0.768863453456139,0.219171957435393,2.53708039205184e-05
"182",82,3e+05,0.3,0.01,0,114231,0.775349948787982,0.228274286314573,2.65684632931363e-05
"183",83,3e+05,0.3,0.01,0,113482,0.775285948432351,0.224070777744488,2.6122589691008e-05
"184",84,3e+05,0.3,0.01,0,112138,0.761436801084378,0.21952415773422,2.54225844239608e-05
"185",85,3e+05,0.3,0.01,0,114164,0.762271819487754,0.223467993412985,2.62595668249468e-05
"186",86,3e+05,0.3,0.01,0,112680,0.769275825346113,0.217767128150515,2.52841903436928e-05
"187",87,3e+05,0.3,0.01,0,115812,0.772916450799572,0.231012330328463,2.70039492195167e-05
"188",88,3e+05,0.3,0.01,0,113750,0.772571428571429,0.221204395604396,2.59187144673552e-05
"189",89,3e+05,0.3,0.01,0,112789,0.767459592690777,0.209825426238374,2.50191545433519e-05
"190",90,3e+05,0.3,0.01,0,113799,0.770367050677071,0.215986080721272,2.51723013747347e-05
"191",91,3e+05,0.3,0.01,0,111754,0.77597222470784,0.225468439608426,2.60281096616893e-05
"192",92,3e+05,0.3,0.01,0,112600,0.759253996447602,0.215612788632327,2.5259840883854e-05
"193",93,3e+05,0.3,0.01,0,115188,0.769976039170747,0.214996353786853,2.54028650502889e-05
"194",94,3e+05,0.3,0.01,0,115784,0.773016997167139,0.21737027568576,2.49655730667034e-05
"195",95,3e+05,0.3,0.01,0,113184,0.772017246253887,0.226401258128357,2.59955141614744e-05
"196",96,3e+05,0.3,0.01,0,114985,0.763803974431448,0.213593077357916,2.48895538647818e-05
"197",97,3e+05,0.3,0.01,0,115995,0.774835122203543,0.222397517134359,2.53560594296194e-05
"198",98,3e+05,0.3,0.01,0,114766,0.770411097363331,0.223899064182772,2.58805377518627e-05
"199",99,3e+05,0.3,0.01,0,114994,0.767326990973442,0.218994034471364,2.56032365026166e-05
"200",100,3e+05,0.3,0.01,0,115982,0.763920263489162,0.22406925212533,2.61921997736579e-05
"201",1,30000,0.8,0.01,0,36517,0.931730426924446,0.504176137141605,0.000497647326203078
"202",2,30000,0.8,0.01,0,34193,0.939168835726611,0.504284502675986,0.000492708587620676
"203",3,30000,0.8,0.01,0,35055,0.936157466837826,0.51661674511482,0.000508870452955132
"204",4,30000,0.8,0.01,0,36347,0.932291523371943,0.511816656120175,0.000510778329029241
"205",5,30000,0.8,0.01,0,35497,0.933740879510945,0.508493675521875,0.000506287613720493
"206",6,30000,0.8,0.01,0,38038,0.946264262053736,0.531363373468637,0.000515325071280729
"207",7,30000,0.8,0.01,0,36138,0.94258121644806,0.528972272953678,0.000525762024058893
"208",8,30000,0.8,0.01,0,35157,0.928122422277214,0.511135762437068,0.000499548636728695
"209",9,30000,0.8,0.01,0,34674,0.93839764665167,0.506662052258176,0.000502948891745224
"210",10,30000,0.8,0.01,0,35458,0.945428394156467,0.507332618873033,0.000492388056476445
"211",11,30000,0.8,0.01,0,35531,0.944583603050857,0.522642199769216,0.000515538313189894
"212",12,30000,0.8,0.01,0,36486,0.939949569697966,0.537274571068355,0.000524125088886675
"213",13,30000,0.8,0.01,0,36340,0.938855255916346,0.52094111172262,0.000510715532863663
"214",14,30000,0.8,0.01,0,35844,0.937813860060261,0.520142841200759,0.000515736582615025
"215",15,30000,0.8,0.01,0,35244,0.936811939620928,0.508739076154807,0.000509871258481787
"216",16,30000,0.8,0.01,0,37186,0.944602807508202,0.533023180766955,0.000521505066605572
"217",17,30000,0.8,0.01,0,35001,0.947630067712351,0.510899688580326,0.000505385331483018
"218",18,30000,0.8,0.01,0,35728,0.936576354679803,0.519564487236901,0.000512607843649819
"219",19,30000,0.8,0.01,0,35918,0.938944261929952,0.517205857787182,0.000505338069245262
"220",20,30000,0.8,0.01,0,38236,0.939768804268229,0.527644105031907,0.000517485116296141
"221",21,30000,0.8,0.01,0,35188,0.930203478458565,0.520489939752188,0.000520965831359607
"222",22,30000,0.8,0.01,0,36982,0.93610405061922,0.518576604834785,0.000508737648091815
"223",23,30000,0.8,0.01,0,34534,0.931951120634737,0.516939827416459,0.000506090745430111
"224",24,30000,0.8,0.01,0,36487,0.933346123276783,0.513223887960095,0.000495682464939765
"225",25,30000,0.8,0.01,0,36091,0.943309966473636,0.539358842924829,0.000524722674621135
"226",26,30000,0.8,0.01,0,36866,0.940866923452504,0.529647914067162,0.000524563697910223
"227",27,30000,0.8,0.01,0,36558,0.947234531429509,0.523770446960994,0.000511196641082448
"228",28,30000,0.8,0.01,0,35858,0.935077249149423,0.505633331474148,0.000495263905722306
"229",29,30000,0.8,0.01,0,36462,0.943420547419231,0.512807854752893,0.000511089546545799
"230",30,30000,0.8,0.01,0,37070,0.937901267871594,0.506042622066361,0.000493666172601758
"231",31,30000,0.8,0.01,0,34257,0.935546019791575,0.527220714014654,0.000527035789764858
"232",32,30000,0.8,0.01,0,36221,0.944893846111372,0.511498854255818,0.000501444636670979
"233",33,30000,0.8,0.01,0,37222,0.941459351996131,0.503197034012143,0.000496741751846386
"234",34,30000,0.8,0.01,0,35542,0.937144786449834,0.520032637443025,0.000510327501717264
"235",35,30000,0.8,0.01,0,37180,0.936040882194728,0.514039806347499,0.000504893182975423
"236",36,30000,0.8,0.01,0,36141,0.942890346144268,0.525857059848925,0.000521621834154758
"237",37,30000,0.8,0.01,0,35606,0.932033926866259,0.513115767005561,0.00050181123336115
"238",38,30000,0.8,0.01,0,34802,0.938049537382909,0.508074248606402,0.000498824269141725
"239",39,30000,0.8,0.01,0,35515,0.936393073349289,0.511361396592989,0.000509240183581827
"240",40,30000,0.8,0.01,0,36652,0.937847866419295,0.500982211066245,0.00048434121200392
"241",41,30000,0.8,0.01,0,35986,0.931334407825265,0.498777302284222,0.000503501674255297
"242",42,30000,0.8,0.01,0,36454,0.935644922367916,0.509628572996105,0.000502685646403124
"243",43,30000,0.8,0.01,0,35245,0.940615690168818,0.540445453255781,0.000533086437088237
"244",44,30000,0.8,0.01,0,36569,0.933987803877601,0.545215893242911,0.000536751513652673
"245",45,30000,0.8,0.01,0,35193,0.926434234080641,0.514619384536698,0.000509089410111679
"246",46,30000,0.8,0.01,0,35848,0.94909060477572,0.523404374023655,0.00050897677763588
"247",47,30000,0.8,0.01,0,36065,0.944821849438514,0.525994731734369,0.000521108224530666
"248",48,30000,0.8,0.01,0,36759,0.943442422263935,0.532903506624228,0.000521259733626283
"249",49,30000,0.8,0.01,0,35868,0.932000669120107,0.515445522471284,0.00051154446790321
"250",50,30000,0.8,0.01,0,36641,0.936055238667067,0.519554597309025,0.000512422289767002
"251",51,30000,0.8,0.01,0,36147,0.940105679586134,0.501895039699007,0.000495367474238727
"252",52,30000,0.8,0.01,0,36623,0.93400322201895,0.519646124020424,0.000512439160884424
"253",53,30000,0.8,0.01,0,35954,0.939617288757857,0.518607109083829,0.000510064755396756
"254",54,30000,0.8,0.01,0,37506,0.939289713645817,0.517810483655948,0.000505116217663777
"255",55,30000,0.8,0.01,0,36226,0.9347153977806,0.507039143156849,0.000499377254922073
"256",56,30000,0.8,0.01,0,37652,0.938887708488261,0.504754063529162,0.000513318018492271
"257",57,30000,0.8,0.01,0,34989,0.941924604875818,0.525508016805282,0.000514647414807668
"258",58,30000,0.8,0.01,0,36517,0.934797491579265,0.533368020374072,0.000522169961863411
"259",59,30000,0.8,0.01,0,36004,0.934062881902011,0.512498611265415,0.000511628279920352
"260",60,30000,0.8,0.01,0,35850,0.933723849372385,0.512022315202232,0.000498575874755506
"261",61,30000,0.8,0.01,0,36773,0.933973295624507,0.499415331901123,0.00050051267230509
"262",62,30000,0.8,0.01,0,36541,0.925809364823075,0.516378862100107,0.000511582419096386
"263",63,30000,0.8,0.01,0,36542,0.937688139674895,0.5114115264627,0.000513829143940764
"264",64,30000,0.8,0.01,0,34980,0.92833047455689,0.525728987993139,0.000516684767094149
"265",65,30000,0.8,0.01,0,34975,0.934267333809864,0.516225875625447,0.000498406847933397
"266",66,30000,0.8,0.01,0,36406,0.938581552491348,0.524171839806625,0.000515287083840811
"267",67,30000,0.8,0.01,0,37482,0.936316098393896,0.514353556373726,0.000499228289403568
"268",68,30000,0.8,0.01,0,37024,0.935150172860847,0.52579407951599,0.000517369835215757
"269",69,30000,0.8,0.01,0,35857,0.938868282343754,0.518531946342416,0.000514037169883867
"270",70,30000,0.8,0.01,0,37443,0.936997569639185,0.521485992041236,0.000516981280062992
"271",71,30000,0.8,0.01,0,35767,0.938490787597506,0.531607347555009,0.000519967901629738
"272",72,30000,0.8,0.01,0,35691,0.930066403294948,0.507382813594464,0.000500724940741893
"273",73,30000,0.8,0.01,0,36392,0.933007254341614,0.508710705649593,0.000508232035791343
"274",74,30000,0.8,0.01,0,36115,0.947390281046657,0.527980063685449,0.000510421301116891
"275",75,30000,0.8,0.01,0,35133,0.935132211880568,0.530612244897959,0.000521866984176415
"276",76,30000,0.8,0.01,0,35530,0.939628482972136,0.518125527723051,0.000511470735115985
"277",77,30000,0.8,0.01,0,37145,0.947826086956522,0.52346210795531,0.000520753201300929
"278",78,30000,0.8,0.01,0,36832,0.939074717636838,0.513955256298871,0.000519837513651624
"279",79,30000,0.8,0.01,0,35181,0.927375572041727,0.495039936329269,0.00050094439549122
"280",80,30000,0.8,0.01,0,34969,0.945980725785696,0.537333066430267,0.000518115969622526
"281",81,30000,0.8,0.01,0,35172,0.940833617650404,0.493773456158308,0.000477258218770755
"282",82,30000,0.8,0.01,0,37169,0.939142834082165,0.519330624983185,0.000515403519352387
"283",83,30000,0.8,0.01,0,34360,0.939522700814901,0.518364377182771,0.000510080744318581
"284",84,30000,0.8,0.01,0,36150,0.94237897648686,0.519585062240664,0.000515216552640839
"285",85,30000,0.8,0.01,0,36693,0.940261085220614,0.507862535088436,0.000498908165721389
"286",86,30000,0.8,0.01,0,37149,0.936068265632992,0.495114269563111,0.000492489886893778
"287",87,30000,0.8,0.01,0,36044,0.942930862279436,0.511569193208301,0.000507424702665834
"288",88,30000,0.8,0.01,0,36613,0.937836287657389,0.50077841203944,0.000499163504039179
"289",89,30000,0.8,0.01,0,36453,0.93981290977423,0.529147120950265,0.000522271445272904
"290",90,30000,0.8,0.01,0,37241,0.940361429607153,0.535807309148519,0.000518757139034075
"291",91,30000,0.8,0.01,0,36214,0.933395924228199,0.509388634229856,0.000516497484182409
"292",92,30000,0.8,0.01,0,35567,0.942671577585965,0.529338994011303,0.000519821938080665
"293",93,30000,0.8,0.01,0,36409,0.93649921722651,0.537641791864649,0.000527404857093338
