"","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","flb_error","mse_error","rmse_error","bias_up_error","bias_down_error","rel_mse_error","method"
"1001",30000,0.8,0.01,0,0.720476444373107,-0.00850527239924739,-0.0545858164910154,0.0052761243456953,-0.00500530044970217,-0.768469773022011,0.0138457627258609,0.000559929029168174,0.00252112393474006,0.00260351591819009,0.00287503915387773,0.0119552668593134,"EB"
"1101",3e+05,0.8,0.01,0,0.539050706906221,-0.000123019766840822,-0.00365746658692656,-2.72847182739849e-07,3.5807815524405e-05,-0.35368265108213,0.0129567446575295,9.88107779940798e-06,0.000253744772573496,0.000351465029068115,0.000325907844658699,0.0173177012818309,"EB"
"1201",30000,0.3,0.001,0,0.913540425024176,-0.0198664048038548,-0.109419234907756,0.00529359626822668,-0.00518632111483808,-0.937948624666117,0.0113906548716484,0.00112340705833624,0.00484550178475417,0.00592969172113377,0.0058404331129843,0.0122408300204372,"EB"
"1301",3e+05,0.3,0.001,0,0.684020796262486,-0.00104635587046991,-0.0202935251839412,0.0014063355900514,-0.00123468513037722,-0.810230788764761,0.0195813181726743,7.22554223815946e-05,0.00109617161981997,0.000904654405456278,0.000953937931589822,0.0181900332995115,"EB"
"1401",30000,0.8,0.001,0,0.692926031190693,-0.0106442521633047,-0.0648709071353445,0.00486866481796045,-0.00403096507468559,-0.811739735900693,0.0207748887998117,0.000712136217667457,0.00349084546990815,0.00331624355876865,0.00314903397923964,0.0186972560087966,"EB"
"1501",3e+05,0.8,0.001,0,0.56844652430983,-0.000742334115089456,-0.0152589576472299,0.00216158068386801,-0.0021364830232222,-0.726268288997497,0.0156618846254225,5.57605527365268e-05,0.00101677884233559,0.00140904466959206,0.00149465480161745,0.025492102188608,"EB"
"1601",30000,0.3,0.01,1,0.996517806591487,-0.0231208573880354,-0.139063587746381,0.00713669597314794,-0.00704984428974539,-0.991931587361557,0.00231147364971214,0.00124967428048185,0.00428078008359066,0.00324272760854553,0.00319130818655011,0.00257998469224115,"EB"
"1701",3e+05,0.3,0.01,1,0.697051107724491,-0.000743247552634315,-0.0156440526042098,0.00167336153520209,-0.00162808931274565,-0.745403148309469,0.0146515177465497,4.76130453719004e-05,0.000687174574421728,0.000870676425344939,0.000978734484328417,0.0125581878488437,"EB"
"1801",30000,0.8,0.01,1,0.70871122480361,-0.00794130184186816,-0.0521869346836722,0.00554501765712802,-0.00570164403314652,-0.760570212952684,0.0139196570913996,0.000508376819491332,0.0023428032677932,0.0026797293933828,0.0024329677973129,0.0134675813711622,"EB"
"1901",3e+05,0.8,0.01,1,0.533903439039926,-0.000149596678770697,-0.0045572483653644,0.000201936737195245,-8.11678178579803e-05,-0.428031251757833,0.0165493930203631,1.37381429255708e-05,0.000338336554502901,0.000333044099461194,0.000351056430359311,0.0192786449274144,"EB"
"2001",30000,0.3,0.001,1,0.912587606182532,-0.0196298749710314,-0.109401054820027,0.00497987435480726,-0.00563637113912582,-0.940707030878586,0.0109915677403084,0.00113691828731301,0.00466771871939386,0.00517046784739083,0.00549801831577556,0.0114881609452004,"EB"
"2101",3e+05,0.3,0.001,1,0.695557589649146,-0.00111078925298692,-0.0219091093151111,0.00168909278450062,-0.0016293024584031,-0.842524971766578,0.0212247623515523,7.27689571335577e-05,0.00105066698632288,0.000983311641979556,0.000908294516027002,0.0142314011511506,"EB"
"2201",30000,0.8,0.001,1,0.698153659872779,-0.0114618181152615,-0.0710318161468727,0.00533998286734287,-0.00517007469448007,-0.848537177665366,0.0224808746279915,0.000799545261381808,0.00377390362311883,0.00322879859280068,0.00283283411880869,0.0156355253218779,"EB"
"2301",3e+05,0.8,0.001,1,0.576620576395974,-0.000808971221818683,-0.016719110642797,0.00283981308449286,-0.00220100858905563,-0.763170030702186,0.015076236048597,6.10904863612888e-05,0.00094026492056713,0.00134617462200926,0.00149111001151895,0.0180747157498745,"EB"
"11",30000,0.3,0.01,-1,0.999434390635241,-0.0236833079712159,-0.144398572040379,0.00296785655347488,-0.00308583871356963,-0.995806978696168,0.00101019384909208,0.00133819061929743,0.00490591481791988,0.00191626259150251,0.00190806285605,0.00173633063529494,"FIQT"
"1011",3e+05,0.3,0.01,-1,0.657022814244254,-0.000758553633022712,-0.0142323560313365,-0.00460531497496731,0.00409104883848642,-0.664741522797423,0.0143216038840919,6.0343170162176e-05,0.000984739800428704,0.000807395250680638,0.000802861883543528,0.0247981159749874,"FIQT"
"2011",30000,0.8,0.01,-1,0.6753223462165,-0.00832629334596935,-0.0490547237482228,-0.0150031503093461,0.00930273044864553,-0.695360595011446,0.0128691318947892,0.000576453786576161,0.00283770181237153,0.00225455998092483,0.00241882528955703,0.0198863487708277,"FIQT"
"3011",3e+05,0.8,0.01,-1,0.43161428082832,-1.24640375419193e-05,-0.000321633765877597,-0.00711003351227191,0.00757696669622864,-0.0320940638916596,0.00629800442119548,1.28928408983327e-05,0.000333470964491973,0.000311430876355621,0.000312078449737313,0.0335464570479743,"FIQT"
"4011",30000,0.3,0.001,-1,0.899309928888439,-0.0197521166370472,-0.10592372079274,-0.000789028503772272,-0.00093025499760278,-0.923502226530376,0.010734991409397,0.00126009759274769,0.00535783445165268,0.0025944482474752,0.0029880604293051,0.0132597395465548,"FIQT"
"5011",3e+05,0.3,0.001,-1,0.636378242600863,-0.000856691335506037,-0.0153383078905745,-0.00187334658063873,0.00229777570586393,-0.675783840759089,0.0148745577483006,6.75957134847345e-05,0.000962701514646592,0.000774212025470955,0.000853533460614522,0.0219012320697532,"FIQT"
"6011",30000,0.8,0.001,-1,0.639792114104973,-0.00858095085018564,-0.0477770211578799,-0.00485453329098467,0.00897684717601098,-0.66241310855946,0.0135725346233122,0.00080870828429706,0.00434132449303347,0.00247084431604248,0.00319721671400761,0.0378135409124254,"FIQT"
"7011",3e+05,0.8,0.001,-1,0.603381176535775,-0.000700404749360029,-0.013940991120031,0.00107760172816817,-0.00019770803175872,-0.679748841342034,0.0144911790749557,5.17788978006782e-05,0.000842788137836306,0.000711928754314055,0.00073731173801323,0.0221138295635861,"FIQT"
"8011",30000,0.3,0.01,0,0.997944748224709,-0.0235102213267647,-0.144375492734052,0.00325316799698084,-0.00328505032009764,-0.996316960078818,0.00188907058658809,0.00117462898630217,0.00368611255877538,0.00213560233307641,0.0021735339682308,0.00130907174052312,"FIQT"
"9011",3e+05,0.3,0.01,0,0.641265759664632,-0.000785593230050301,-0.0162314026574093,-0.00254132409216943,0.00226930791192629,-0.752293854174809,0.011270995032554,5.50577291606616e-05,0.000775160839815541,0.000551898962017923,0.000664731447341804,0.0106457951550169,"FIQT"
"10011",30000,0.8,0.01,0,0.655109994082614,-0.0085167201726882,-0.0546920764592217,-0.00763140072053432,0.00600338973747418,-0.769401864748805,0.0133346380010986,0.000577198494333227,0.00262181920789776,0.00209189795343626,0.00248209364296763,0.0114305686872989,"FIQT"
"11011",3e+05,0.8,0.01,0,0.437475814741398,-7.77292290966381e-05,-0.00221451984994166,-0.00592583740454435,0.00602720025349318,-0.223004820304517,0.00684462391947145,1.07483468887045e-05,0.000283738068408162,0.000336858406161336,0.000290861202995481,0.0234308917441121,"FIQT"
"12011",30000,0.3,0.001,0,0.895667056324316,-0.02011167905504,-0.112850067488086,0.00211010228410274,-0.00273711681449048,-0.949513346409353,0.0106602257227187,0.001116764033613,0.00396665204151655,0.00281394774148079,0.00278736381703902,0.00522647961126903,"FIQT"
"13011",3e+05,0.3,0.001,0,0.650400567850879,-0.000976917969560941,-0.0182026737495627,-0.000646649921887699,0.00081677936502658,-0.756268853159956,0.015226302248343,7.07481052871901e-05,0.000989233073183568,0.000817889798186046,0.000734096805168081,0.0167285717283371,"FIQT"
"14011",30000,0.8,0.001,0,0.654224306420934,-0.00996115283345347,-0.0583827260935761,-0.00186927145615304,0.00269802948489727,-0.759491214666392,0.01422786834993,0.000696318743502295,0.00315956416033831,0.00275879648383505,0.00277959748985661,0.0172287601801595,"FIQT"
"15011",3e+05,0.8,0.001,0,0.601723031388588,-0.000693684853804465,-0.0138530432877748,0.000607422165241057,-0.000131432298807701,-0.67860517440198,0.0134627308387341,5.17766735419084e-05,0.000839189124420515,0.000609978536625595,0.000765657839930656,0.0206003198878591,"FIQT"
"16011",30000,0.3,0.01,1,0.995930067422856,-0.023206508344244,-0.142600672671554,0.00370993467770495,-0.00374386973426094,-0.995605299790188,0.00243011608158963,0.0012540264710369,0.0041235190085623,0.00179502979034373,0.00175267772755354,0.00125971160570583,"FIQT"
"17011",3e+05,0.3,0.01,1,0.62105050240207,-0.000740275695668472,-0.0155467901087969,-0.00248483610519257,0.00230325020556544,-0.74218775147192,0.0146613050277445,5.08068323067326e-05,0.000749984230778991,0.000576219446479983,0.000687130409160682,0.0117884171776212,"FIQT"
"18011",30000,0.8,0.01,1,0.637067178197753,-0.00792797514276005,-0.0520380775530313,-0.00721263422935917,0.00602726565355876,-0.75915078252212,0.0132171150314078,0.000522188971480856,0.00232107700269565,0.00178710655009612,0.00183398957414362,0.0103158610684205,"FIQT"
"19011",3e+05,0.8,0.01,1,0.444527331629242,-0.000110679228729473,-0.00323936159764442,-0.00497894518949228,0.00511413723251396,-0.316101743256948,0.00737486828647076,1.38659989491789e-05,0.000349674529743395,0.000301516527475459,0.000296238506957342,0.0241053388964138,"FIQT"
"20011",30000,0.3,0.001,1,0.893097615228131,-0.0198204451165238,-0.112098253366442,0.00328589877276368,-0.00377950629855091,-0.949802036340358,0.0107881723321126,0.00114377622329948,0.0038976646486875,0.00241423571857917,0.00263075620157053,0.00521307127345583,"FIQT"
"21011",3e+05,0.3,0.001,1,0.664960373363924,-0.0010476657903825,-0.0198535437410276,0.000180099515796927,4.57100338100832e-05,-0.794519572729006,0.0148722463320544,7.05895361149951e-05,0.000927253287006051,0.000741553885751969,0.000787616664283748,0.011668843465034,"FIQT"
"22011",30000,0.8,0.001,1,0.672128100893297,-0.0108347233265054,-0.064521665290371,0.00118006635726505,-0.000136594083001121,-0.801996740353925,0.0135658505705289,0.000770370303496553,0.0032690556855073,0.00216966442074844,0.00210611893456331,0.0129420713138049,"FIQT"
"23011",3e+05,0.8,0.001,1,0.611205771761065,-0.000776573694191689,-0.0157201559988152,0.00124504931000858,-0.000894419590868187,-0.732497750569421,0.0129027981928712,5.90679362755095e-05,0.000828809364878889,0.000567349292628696,0.000668210892639314,0.0139012660238511,"FIQT"
"12",30000,0.3,0.01,-1,0.999980916030534,-0.0217385726780596,-0.108968669534405,0.0405537854692469,-0.0405480531968597,-0.914061775480347,0.000190839694656486,0.00121819441842586,0.00309666520663459,0.00144995064249746,0.00139671574540853,0.00260902569651778,"BR"
"1012",3e+05,0.3,0.01,-1,0.69391689495379,-0.000763331596855859,-0.0143523970449558,-0.000738400131736891,0.000298306151142577,-0.669173250943635,0.014482877666754,5.36961685849429e-05,0.000795522525761988,0.000884504661600443,0.000785200237413121,0.0181279569190263,"BR"
"2012",30000,0.8,0.01,-1,0.713041431903331,-0.00832939713356383,-0.0490763381309866,-0.00130746052259692,-0.0024653211948153,-0.69584017878281,0.0121518343755935,0.000511127144725506,0.00226698442248906,0.00246960915545314,0.00237304320585011,0.0144425154657771,"BR"
"3012",3e+05,0.8,0.01,-1,0.495015100067625,-6.04927395082213e-05,-0.0016230725038908,-0.00309118813340639,0.00347199368421889,-0.159657206597081,0.00714577196991723,1.08977680484682e-05,0.000281203469066859,0.000346132020101854,0.000387371254337996,0.0247246180590227,"BR"
"4012",30000,0.3,0.001,-1,0.915115298757458,-0.0183174364015004,-0.0908414071551699,0.0310220394210247,-0.0322423735036354,-0.856519924247613,0.00924254832257656,0.00112100489494911,0.00350345170171503,0.00262720851468932,0.00267182310233909,0.00890052280329597,"BR"
"5012",3e+05,0.3,0.001,-1,0.608844534349712,-0.000761887436947013,-0.0131189120571274,0.00199120156215524,-0.00153066866484552,-0.601010175841426,0.0158279167110727,6.14369602096237e-05,0.000842273210306263,0.000798908625649202,0.000907597808028913,0.0222218533491212,"BR"
"6012",30000,0.8,0.001,-1,0.616705157363798,-0.00765307557834383,-0.0410563492192059,0.00759870790901689,-0.00340606342444948,-0.590643764515534,0.0131669281790319,0.000746228678639757,0.00371831479210858,0.00287133053698057,0.00328992868013321,0.0348258718455142,"BR"
"7012",3e+05,0.8,0.001,-1,0.555259102433232,-0.000583109460406493,-0.0109521274770308,0.00513114835866199,-0.00449269977304055,-0.565934731589349,0.021426617443019,4.2704000181289e-05,0.000615419724370824,0.000824661861872801,0.000884972148841066,0.0182625278790042,"BR"
"8012",30000,0.3,0.01,0,0.999697165996063,-0.021550772644567,-0.108347947109966,0.040366357865671,-0.0402522634079872,-0.913295265166868,0.000791396426989223,0.00107067479812287,0.0026521740331385,0.00142695877133241,0.00137181013953075,0.00234644529703561,"BR"
"9012",3e+05,0.3,0.01,0,0.675521012777422,-0.000756599092118359,-0.015353952192594,0.000870766637963211,-0.00105532791066684,-0.724655975767373,0.011735819109272,5.05610882227587e-05,0.000648272366259037,0.000633112792179919,0.000744806279291925,0.00794959575402212,"BR"
"10012",30000,0.8,0.01,0,0.690555403808113,-0.0081718674846507,-0.0513864872607507,0.00392718794842304,-0.00513206360152057,-0.738415819439944,0.0137505740291469,0.000519463606329237,0.00209339818517132,0.00225898433041959,0.00259348596074855,0.0079278816355223,"BR"
"11012",3e+05,0.8,0.01,0,0.497846227758939,-0.000101848511834772,-0.0029663815175927,-0.00248556378492843,0.00259609757133564,-0.292674360555006,0.00710866641937273,9.35036911501722e-06,0.000236599765621264,0.000392136806998029,0.000352543157800996,0.0170755033607766,"BR"
"12012",30000,0.3,0.001,0,0.909864325832752,-0.0184048278047714,-0.0928391610444289,0.03307420753247,-0.0335190567262849,-0.869033129396951,0.00954421708541951,0.000980381858324026,0.00263001567395309,0.00258948948435282,0.00319114098129025,0.00482371890154574,"BR"
"13012",3e+05,0.3,0.001,0,0.622096358494114,-0.000870266695678708,-0.0154109146103645,0.00314853308958261,-0.00288607732431891,-0.673638885629115,0.0149837416292369,6.46171246184637e-05,0.000836006272581476,0.000886501363433712,0.000828369149835859,0.0159527144210535,"BR"
"14012",30000,0.8,0.001,0,0.628194198961429,-0.00895074472024926,-0.0499957333024228,0.0101353718379778,-0.00924362208752978,-0.682422435170918,0.0144977159124798,0.00063606579056905,0.00267482384424,0.00313384406336637,0.00294336058328102,0.0164637827331749,"BR"
"15012",3e+05,0.8,0.001,0,0.559066242608822,-0.000579210806652461,-0.0109259600296533,0.00461598508278527,-0.00426080844152183,-0.56665036043868,0.0171890379149757,4.27630094425167e-05,0.00061440402017472,0.000768519278955279,0.000941211747330442,0.0169177457680879,"BR"
"16012",30000,0.3,0.01,1,0.999297513838926,-0.0212786100713747,-0.107581541556054,0.0397063797556269,-0.0401349267034508,-0.912911225324557,0.00116036165728011,0.00114382020819835,0.00289496712598058,0.00143967253931434,0.00155173625663194,0.00247636291990253,"BR"
"17012",3e+05,0.3,0.01,1,0.654218123395087,-0.000709788613199797,-0.0146223161016172,0.000763047627595174,-0.000877226468488922,-0.711735602499399,0.0165389715315391,4.65314964038481e-05,0.000625860970827597,0.000694550999097764,0.000764524195351447,0.00892612893632441,"BR"
"18012",30000,0.8,0.01,1,0.670279336495277,-0.00758074821302728,-0.0486872819595707,0.00364674172515595,-0.00442539554128825,-0.72602048396453,0.0121861951087553,0.000474869230586916,0.00188595876024428,0.00199657748644703,0.00222933853267368,0.00723304402402009,"BR"
"19012",3e+05,0.8,0.01,1,0.503164940867296,-0.000125461328582709,-0.0037265192005395,-0.00177682908000022,0.00190032232387546,-0.358793495074382,0.00845540852937897,1.24652671695442e-05,0.000298933546033801,0.00035773676309542,0.000368959936494823,0.0180788387637519,"BR"
"20012",30000,0.3,0.001,1,0.90547735178838,-0.0180708853159338,-0.0915529473335693,0.0336633955328711,-0.0337632631581725,-0.866023906902981,0.00964900652971049,0.001020976137281,0.00276036251912348,0.0024540505554408,0.00251209145087406,0.00507244514932178,"BR"
"21012",3e+05,0.3,0.001,1,0.634348046991337,-0.000925317338306183,-0.0164792574278663,0.00411254456092347,-0.00381740027514317,-0.701718203254632,0.0134995819453656,6.30285137540374e-05,0.000755034864190719,0.000872499085808974,0.000894177533662442,0.0114640000527096,"BR"
"22012",30000,0.8,0.001,1,0.642848825327606,-0.00965898070454448,-0.0541736807596047,0.0134777672761854,-0.0127046334228311,-0.71496580272627,0.0120729240825982,0.000687263176513165,0.00262729497129747,0.00273090466998511,0.00245252700160507,0.0119154002101374,"BR"
"23012",3e+05,0.8,0.001,1,0.576160966040796,-0.000646729987281122,-0.0122240595680876,0.00534416564673303,-0.0050792187912108,-0.610022846292554,0.0185874839967716,4.89808196201097e-05,0.000600574829141491,0.000697253779863047,0.000703554243138637,0.01083861147455,"BR"
"13",30000,0.3,0.01,-1,0.999844121551809,-0.02027081400854,-0.0949996376500128,0.0398608275370419,-0.0392546568609895,-0.852365660994736,0.00053164189339283,0.00118184093614183,0.00400329473488421,0.00244662074079354,0.00251917272760153,0.0152871553278717,"cl1"
"1013",3e+05,0.3,0.01,-1,0.754472055424295,-0.000704730325117668,-0.0129016424987049,0.00147960418624833,-0.00173810567358383,-0.617721859305456,0.0117474312404219,5.52361082106179e-05,0.000885723213727072,0.000800901160859922,0.000844606634704618,0.0252752076299143,"cl1"
"2013",30000,0.8,0.01,-1,0.768064097520845,-0.00771497213245139,-0.0441961022123905,0.00554366917966735,-0.00756540041905212,-0.644328284155351,0.011060372417574,0.00056470147446348,0.00285813229956574,0.0022496292467557,0.00260095656730638,0.0244375083741132,"cl1"
"3013",3e+05,0.8,0.01,-1,0.557922417204559,-4.37489053783682e-05,-0.00116013239344247,-0.001209288161027,0.00141386819812048,-0.114945590481842,0.00663505220988957,1.63951072109232e-05,0.00043352393918575,0.00031625070683565,0.000336547934555185,0.0407065741756027,"cl1"
"4013",30000,0.3,0.001,-1,0.944091934791978,-0.0176172425587866,-0.0849089655189281,0.032414087081183,-0.0329711537193665,-0.823868634715399,0.00870428365788835,0.00109477292257759,0.00406227020837565,0.00280329786996447,0.00280607661439888,0.017989678856732,"cl1"
"5013",3e+05,0.3,0.001,-1,0.750578168081625,-0.000923273639896105,-0.0170613195676385,0.00491154670046538,-0.00493497528093763,-0.728739512820871,0.0133086488522153,6.32080456319983e-05,0.00088960956665021,0.0006991201440331,0.00072937232900366,0.0199578092486599,"cl1"
"6013",30000,0.8,0.001,-1,0.754592035876991,-0.00928846191982426,-0.0533932268200414,0.0162974359222323,-0.0150484064180518,-0.717633854497527,0.0121399905768144,0.000721700489389209,0.00395834597288049,0.00222013308796611,0.00279119686204784,0.0322536499401909,"cl1"
"7013",3e+05,0.8,0.001,-1,0.690673117264498,-0.000753339845898749,-0.0154698100372545,0.00442103708533333,-0.00444191787925893,-0.731363669276665,0.0139434537496261,5.17669558992038e-05,0.000890455847927949,0.000677600757189575,0.000662448561813167,0.0230861508186247,"cl1"
"8013",30000,0.3,0.01,0,0.999384715605522,-0.0200847781518272,-0.0944360586514998,0.0393221112286863,-0.0393967904874841,-0.851291803743402,0.0010145977418904,0.00102252055124919,0.00392531245549186,0.00255175487122243,0.00286271263896836,0.0175543131834205,"cl1"
"9013",3e+05,0.3,0.01,0,0.746676754683046,-0.000742661071457023,-0.0149537062643776,0.00215110356757732,-0.00232449026886718,-0.711315452966707,0.0100151296432386,5.18585252306677e-05,0.00077159768137607,0.000588167441955042,0.000678622188260166,0.0170307109168412,"cl1"
"10013",30000,0.8,0.01,0,0.75812528851705,-0.00802250994818955,-0.0500306473521236,0.00777510793653896,-0.00855565799268837,-0.724644509948921,0.0123490877239926,0.000588909634571485,0.00294316318081161,0.00196614669532363,0.00245477517592357,0.0197731723697077,"cl1"
"11013",3e+05,0.8,0.01,0,0.559685884571771,-8.46557483304198e-05,-0.00242768008325169,-0.00109275761974699,0.00118218593250887,-0.242749102127482,0.006490762447363,1.40893103903883e-05,0.000390832863103778,0.000338462406185927,0.000318718443526861,0.0333357685336062,"cl1"
"12013",30000,0.3,0.001,0,0.941863516965211,-0.0177147439204229,-0.0867437475797316,0.0328431951615467,-0.033190222096659,-0.836535501553784,0.00890027189055621,0.000985847262668356,0.00383927884268911,0.00307810332387251,0.00286209793682548,0.0184393179657956,"cl1"
"13013",3e+05,0.3,0.001,0,0.759362060288473,-0.000986647717661484,-0.0184949286348302,0.00536246615751484,-0.00524241140557202,-0.76422858402404,0.013028876385791,6.58294058984374e-05,0.000996907316301532,0.000724989281377458,0.000643015459549778,0.0214408428561382,"cl1"
"14013",30000,0.8,0.001,0,0.764122468701717,-0.0100376907520698,-0.0591074880747515,0.0171021056533209,-0.0167625134190048,-0.765567692058419,0.0135680740798773,0.000677432118978658,0.00333277760292635,0.00253587039238784,0.00248696619145413,0.0221789802965519,"cl1"
"15013",3e+05,0.8,0.001,0,0.690675387991289,-0.000744009622508654,-0.0153084632905675,0.00426638381449807,-0.00426272862517965,-0.728198526386576,0.0119674737749192,4.98657883082912e-05,0.000849637765031601,0.000524477705490109,0.000648924660044031,0.0218133511313836,"cl1"
"16013",30000,0.3,0.01,1,0.99845918574634,-0.0198536308840708,-0.0939456130697242,0.0390214345683959,-0.0392941270207127,-0.851809034289014,0.00166049275186006,0.00111540962735482,0.00393121155985125,0.00271246031076667,0.00258775097391012,0.0159178657524456,"cl1"
"17013",3e+05,0.3,0.01,1,0.733493266672427,-0.000715258539606864,-0.0147909527851043,0.0021317322318726,-0.00222500710768729,-0.717188977831013,0.0126074287864964,5.00354695961897e-05,0.000804771990527112,0.000612582108314813,0.000682831397546524,0.0188992845147134,"cl1"
"18013",30000,0.8,0.01,1,0.747637590947308,-0.00758918267377801,-0.0487966826593201,0.00789964911607839,-0.00857798857864577,-0.726832767098028,0.0126270028289587,0.000512576563816592,0.0026122851016471,0.00205144465396277,0.00181368048028087,0.019828828138042,"cl1"
"19013",3e+05,0.8,0.01,1,0.565299619382251,-0.000135982892260852,-0.00408299378990256,-0.000632102255354115,0.000690398678480029,-0.388436113704063,0.00760946978002256,1.75071363792902e-05,0.000475484616545427,0.000306302596076958,0.000294516303463124,0.0323775117250037,"cl1"
"20013",30000,0.3,0.001,1,0.941276149134025,-0.0173933606032818,-0.0855716887184097,0.0330496457436723,-0.0336189796331023,-0.833695056668725,0.0090576891691268,0.000986469791206204,0.00351897157224344,0.00274825926086361,0.00284614252297906,0.0167203545804128,"cl1"
"21013",3e+05,0.3,0.001,1,0.76897322092982,-0.00103419509524406,-0.0194625779304037,0.00573726338255523,-0.00564056811398259,-0.784555685794061,0.0140449129890952,6.71688968299818e-05,0.000964820411799639,0.000709645017068285,0.000773552249289252,0.0181793897368022,"cl1"
"22013",30000,0.8,0.001,1,0.774882312462224,-0.0106494788074786,-0.0628074801123125,0.0187890065909433,-0.0184443824424414,-0.78851567610112,0.0134709852689078,0.000742995413244336,0.0034455101061953,0.00229828414754277,0.0021615597663328,0.0202444805372895,"cl1"
"23013",3e+05,0.8,0.001,1,0.703536893565829,-0.000802612657807695,-0.016520728405047,0.00460192034820862,-0.00460877550087388,-0.757216765560482,0.0120242498510692,6.01232980035121e-05,0.00092340961054147,0.000490371674561475,0.000596886022523647,0.01877911897338,"cl1"
"14",30000,0.3,0.01,-1,1,-0.0166308000489677,-0.0696297124965002,0.0752159171883002,-0.0748872621856299,-0.699318731459345,0,0.00093496463623037,0.00215143745531584,0.0024133837973867,0.00217831978299621,0.00761056388246412,"cl2"
"1014",3e+05,0.3,0.01,-1,0.799435060222704,-0.000712570788677652,-0.0130869894024918,0.00788979002944093,-0.00835109323968679,-0.625043127904916,0.0112769730264799,4.10444083887878e-05,0.00048347606184387,0.000757910812548599,0.000763302208158388,0.0106118286189715,"cl2"
"2014",30000,0.8,0.01,-1,0.817261700302221,-0.0076461253495781,-0.0436568868138439,0.0261229195825898,-0.0303981914927405,-0.63895626263525,0.0100163265427975,0.000418217688841116,0.0015767160973318,0.00212226435858306,0.00220837931707271,0.010479333736245,"cl2"
"3014",3e+05,0.8,0.01,-1,0.546763517031073,-7.72221479974092e-05,-0.00210156282825878,-7.92544592030715e-05,0.000262990226545833,-0.203847096011076,0.00668616654862171,1.67042608302046e-05,0.000442955197015956,0.000283040272767277,0.000314942974462509,0.040272730755962,"cl2"
"4014",30000,0.3,0.001,-1,0.954826450014151,-0.0147107055183559,-0.0645290650764462,0.0641770279580084,-0.0658175694982227,-0.687980208605346,0.00738173503328333,0.000865700707006807,0.00219637281495198,0.00283842737262885,0.00275394224017426,0.00894695131749416,"cl2"
"5014",3e+05,0.3,0.001,-1,0.743979810848977,-0.000777938823933111,-0.0134782599792551,0.0104239115138709,-0.0104295156388767,-0.61407010665431,0.0136611083568469,5.00253532514055e-05,0.000541410800779246,0.000727698855041206,0.000765987276312558,0.0118082402514277,"cl2"
