"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"42",42,30000,0.3,0.01,0,0.973787343398651,-0.000590095135700677,-0.0132320877621143,0.0130074827100593,-0.0116442421698347,-0.457637145523105,"EB"
"43",43,30000,0.3,0.01,0,0.976557966809795,-0.000568568741142719,-0.012654890795037,0.0132894738793454,-0.0128230102770598,-0.439530572462146,"EB"
"44",44,30000,0.3,0.01,0,0.961889521100047,-0.00058754816595396,-0.0128584701744594,0.0122611690975668,-0.0133445338590562,-0.43921582687648,"EB"
"45",45,30000,0.3,0.01,0,0.97205153617443,-0.000575199580604665,-0.0131923359478137,0.0123433761938829,-0.0110919850047099,-0.464573041990795,"EB"
"46",46,30000,0.3,0.01,0,0.981728823359352,-0.000589842124887138,-0.012737041679385,0.0138435505609605,-0.0145010051371873,-0.43142604059832,"EB"
"47",47,30000,0.3,0.01,0,0.967819051121736,-0.00057487132516071,-0.0128046099488859,0.0127779041125663,-0.0129180232279864,-0.443831944356279,"EB"
"48",48,30000,0.3,0.01,0,0.969458932947904,-0.000557872502873199,-0.0124843864061597,0.0126945204612882,-0.0125083039016965,-0.436746047820881,"EB"
"49",49,30000,0.3,0.01,0,0.972380560615855,-0.00057678962719886,-0.0125495254655677,0.0130947775254156,-0.0141336498157948,-0.428965906607354,"EB"
"50",50,30000,0.3,0.01,0,0.972929652715939,-0.000570839217335998,-0.0127252539079892,0.0128105872827561,-0.0127920745191184,-0.441971693104145,"EB"
"51",51,30000,0.3,0.01,0,0.977708719297197,-0.000564468146039835,-0.0124973951882361,0.0132077666714018,-0.0131407281700349,-0.433453768847566,"EB"
"52",52,30000,0.3,0.01,0,0.969031394499878,-0.000557201458378203,-0.0124199664186402,0.011578117416743,-0.0134908145376922,-0.433632842432398,"EB"
"53",53,30000,0.3,0.01,0,0.981145207212907,-0.000591228751466346,-0.01289358652299,0.0142684555878031,-0.0125672293166417,-0.438945024102319,"EB"
"54",54,30000,0.3,0.01,0,0.977239621267298,-0.0005818694803598,-0.0130105560487916,0.0135819342473951,-0.0119084666079675,-0.450711335358136,"EB"
"55",55,30000,0.3,0.01,0,0.975128108986377,-0.000599776997874813,-0.0129255194585804,0.0138242968165954,-0.0129540950660015,-0.435730360804033,"EB"
"56",56,30000,0.3,0.01,0,0.968066542577943,-0.000561915032738593,-0.0122703603437239,0.0132984600538549,-0.0137784449631044,-0.422643230205458,"EB"
"57",57,30000,0.3,0.01,0,0.974578811679357,-0.000568401695691694,-0.0124409229488661,0.0134753193004852,-0.0132985736628886,-0.428045400380849,"EB"
"58",58,30000,0.3,0.01,0,0.968811614984764,-0.000554637878104804,-0.012463601163816,0.0133344876794261,-0.0118945040797912,-0.437594078679084,"EB"
"59",59,30000,0.3,0.01,0,0.975303183425973,-0.000586854902375613,-0.0129744079276198,0.0128886133759005,-0.0127782664114726,-0.445808934543668,"EB"
"60",60,30000,0.3,0.01,0,0.978002450980392,-0.000591001461956962,-0.0126272795556189,0.0142997667473665,-0.0137393080217579,-0.424940404136578,"EB"
"61",61,30000,0.3,0.01,0,0.981149914317792,-0.000578062343559913,-0.0127420843453811,0.0135170475978349,-0.0132555991770258,-0.438562013768799,"EB"
"62",62,30000,0.3,0.01,0,0.966632287811685,-0.000581405978096875,-0.0129771363834684,0.0119070296843403,-0.0132180626059943,-0.44919542018871,"EB"
"63",63,30000,0.3,0.01,0,0.977739726027397,-0.00058837660580391,-0.0128146159950303,0.0132599807224087,-0.0140840692718517,-0.43639742043479,"EB"
"64",64,30000,0.3,0.01,0,0.972732661529342,-0.000568046050173255,-0.0124770129600703,0.0130610774431207,-0.0136161339957069,-0.43020903982871,"EB"
