"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"1040",40,30000,0.8,0.01,0,1,-0.000376466768157946,-0.0131923482119919,0.004754677530251,100,-0.864785896386222,"EB"
"1041",41,30000,0.8,0.01,0,0.9,-0.000351744177337859,-0.0122970916733334,0.00191479033230229,-0.0196279377902757,-0.841047015718396,"EB"
"1042",42,30000,0.8,0.01,0,0.961538461538462,-0.000351670072251692,-0.0123792779720368,0.00448059238792904,100,-0.845564500642708,"EB"
"1043",43,30000,0.8,0.01,0,0.954545454545455,-0.000257588200153726,-0.0115087988585518,0.00222398571908368,100,-0.897069744977821,"EB"
"1044",44,30000,0.8,0.01,0,0.96875,-0.00104716548952574,-0.0218296515310229,0.00465948732384468,-0.0587498863529794,-0.859746573310779,"EB"
"1045",45,30000,0.8,0.01,0,1,-0.000306873125179125,-0.0115157258004265,0.00620910364402436,100,-0.842778085851464,"EB"
"1046",46,30000,0.8,0.01,0,1,-0.000280623433438972,-0.0102393695488035,0.00608665614968826,0.0145002211687526,-0.792051505300193,"EB"
"1047",47,30000,0.8,0.01,0,0.95,-0.000279198653520115,-0.011123188322876,0.00460939849064131,100,-0.851109970373403,"EB"
"1048",48,30000,0.8,0.01,0,0.956521739130435,-0.000420126502082733,-0.0131060097775153,0.00261883353625348,-0.0256060894213069,-0.823935429177052,"EB"
"1049",49,30000,0.8,0.01,0,0.956521739130435,-0.000315698514042582,-0.0134021420923744,0.000226603057535087,100,-0.924520147012074,"EB"
"1050",50,30000,0.8,0.01,0,0.75,-0.000184618324435186,-0.00713116114678968,-0.00811959497073432,100,-0.677294501950259,"EB"
"1051",51,30000,0.8,0.01,0,0.882352941176471,-0.000272995566845878,-0.0117712137953543,0.000219859220796842,100,-0.893301388425749,"EB"
"1052",52,30000,0.8,0.01,0,0.882352941176471,-0.000241610804797487,-0.00996888889818816,0.00360806996618963,100,-0.826014581337603,"EB"
"1053",53,30000,0.8,0.01,0,1,-0.000331200537058673,-0.0104031822251576,0.00850498321457021,100,-0.742523970108109,"EB"
"1054",54,30000,0.8,0.01,0,0.96,-0.000277048402591964,-0.0103304848003552,0.00420047166931175,100,-0.803010218815968,"EB"
"1055",55,30000,0.8,0.01,0,1,-0.000229791921103023,-0.00834378167736583,0.00776477749461749,100,-0.713815917082703,"EB"
"1056",56,30000,0.8,0.01,0,0.869565217391304,-0.000324341280811062,-0.0113793732809441,0.00367869069544302,100,-0.815661177969266,"EB"
"1057",57,30000,0.8,0.01,0,0.88,-0.000321603715193751,-0.0105432236878666,0.00546578090628208,-0.000270093674746414,-0.763531713928389,"EB"
"1058",58,30000,0.8,0.01,0,1,-0.000353575060850279,-0.012070707573325,0.00395063085220171,100,-0.82665420684367,"EB"
"1059",59,30000,0.8,0.01,0,1,-0.000322315839825345,-0.0113293259437715,0.00589406269880562,0.00356776539049419,-0.814767156384773,"EB"
"1060",60,30000,0.8,0.01,0,0.91304347826087,-0.000217399869740219,-0.00937878758111849,0.0044008921246572,100,-0.820321388223141,"EB"
"1061",61,30000,0.8,0.01,0,1,-0.000317025602336611,-0.0129015511021718,0.0042050838615533,100,-0.903002635496021,"EB"
"1062",62,30000,0.8,0.01,0,1,-0.000308125418694359,-0.0111046859593162,0.00576717386719668,100,-0.816507794753253,"EB"
"1063",63,30000,0.8,0.01,0,0.958333333333333,-0.000292083661851308,-0.0118505124301855,0.00342075194955776,100,-0.877066510075363,"EB"
"1064",64,30000,0.8,0.01,0,1,-0.000327642154327902,-0.0142706573469759,0.000670419637612453,100,-0.945536285926513,"EB"
"1065",65,30000,0.8,0.01,0,0.944444444444444,-0.000342428257816415,-0.0123890984426526,0.0047635468974791,100,-0.85484862979031,"EB"
"1066",66,30000,0.8,0.01,0,0.947368421052632,-0.000287161434850433,-0.0113144475788287,0.00274252065524028,100,-0.853068327686572,"EB"
"1067",67,30000,0.8,0.01,0,1,-0.000313406820075088,-0.0126544346137779,0.00336445969555168,100,-0.895236479050511,"EB"
"1068",68,30000,0.8,0.01,0,1,-0.000264299550031793,-0.00962656558259856,0.00675251721065862,100,-0.76883820837997,"EB"
"1069",69,30000,0.8,0.01,0,0.866666666666667,-0.000301889907333638,-0.0115721633029467,-0.000819929399955859,100,-0.851438987974093,"EB"
"1070",70,30000,0.8,0.01,0,1,-0.000393771222633455,-0.0132377687160473,0.00516001099306418,100,-0.852499509204286,"EB"
"1071",71,30000,0.8,0.01,0,0.875,-0.00029968682709091,-0.0109968169985593,0.00341766246830182,100,-0.819385713868909,"EB"
"1072",72,30000,0.8,0.01,0,0.884615384615385,-0.000357251337802949,-0.0113697851747654,0.00465620382108006,100,-0.780424673553446,"EB"
"1073",73,30000,0.8,0.01,0,1,-0.000295103943670562,-0.011266901923638,0.00477597015753205,100,-0.84124471859412,"EB"
"1074",74,30000,0.8,0.01,0,1,-0.000374487221975262,-0.0105676844472447,0.00376088778062407,-0.0550678440100518,-0.707770645177749,"EB"
"1075",75,30000,0.8,0.01,0,0.96,-0.00035882744328518,-0.0123844705231757,0.00458865133471844,100,-0.839106434241665,"EB"
"1076",76,30000,0.8,0.01,0,1,-0.000298778808944587,-0.0124517577246177,0.00447926781934673,100,-0.899692546028417,"EB"
"1077",77,30000,0.8,0.01,0,1,-0.000543015003415917,-0.0153117972764577,0.00673325579384585,100,-0.842483094250129,"EB"
"1078",78,30000,0.8,0.01,0,0.846153846153846,-0.000284719975279283,-0.0116616497400656,0.000489541022847195,100,-0.875031895209414,"EB"
"1079",79,30000,0.8,0.01,0,0.935483870967742,-0.000318436459194031,-0.0105920834008857,0.00575740582949323,100,-0.770618870598975,"EB"
"1080",80,30000,0.8,0.01,0,0.961538461538462,-0.000271409853924486,-0.0103578582716873,0.00624457492150043,100,-0.812168611629506,"EB"
"1081",81,30000,0.8,0.01,0,0.954545454545455,-0.000259892385470885,-0.0104676582577847,0.00426494587238456,100,-0.834464303166066,"EB"
"1082",82,30000,0.8,0.01,0,0.944444444444444,-0.000270120350757027,-0.0119887068335198,0.00136507931355326,100,-0.906728420189651,"EB"
"1083",83,30000,0.8,0.01,0,1,-0.000377895840138864,-0.0113424641971837,0.00927028975420006,100,-0.757891207002073,"EB"
"1084",84,30000,0.8,0.01,0,0.956521739130435,-0.000288086465004578,-0.0105437862558791,0.00367191175895202,100,-0.803653813891905,"EB"
"1085",85,30000,0.8,0.01,0,0.9,-0.000296430090691064,-0.0113431983942271,0.00153385504636051,100,-0.844257095734838,"EB"
"1086",86,30000,0.8,0.01,0,1,-0.000313573385959571,-0.0121392223205456,0.00486482985282244,100,-0.869967907043733,"EB"
"1087",87,30000,0.8,0.01,0,0.961538461538462,-0.000297439363938289,-0.0117824079952477,0.00398044969753575,-0.0083420233358198,-0.867814287070124,"EB"
"1088",88,30000,0.8,0.01,0,1,-0.000289247233228845,-0.0116156263758645,0.00382880318575926,100,-0.867629991027742,"EB"
"1089",89,30000,0.8,0.01,0,0.958333333333333,-0.000311068409798992,-0.0126107398944118,0.00254064608416181,100,-0.895402014175182,"EB"
"1090",90,30000,0.8,0.01,0,1,-0.000325127716277725,-0.0119179022192944,0.00629202891805627,100,-0.846398100942497,"EB"
"1091",91,30000,0.8,0.01,0,0.916666666666667,-0.000358358160833621,-0.0117359772207885,0.00536656226007407,100,-0.802218264676379,"EB"
"1092",92,30000,0.8,0.01,0,1,-0.000299456201237157,-0.0116604354815365,0.00393111772383628,100,-0.859017858025948,"EB"
"1093",93,30000,0.8,0.01,0,0.96,-0.000271054467768655,-0.0105689000471942,0.00527011189774348,100,-0.826669405506984,"EB"
"1094",94,30000,0.8,0.01,0,1,-0.000295310764932712,-0.012126736020669,0.00250374472154989,100,-0.887684722633056,"EB"
"1095",95,30000,0.8,0.01,0,0.967741935483871,-0.000229124964903186,-0.0088409254405412,0.00620634080441723,100,-0.758646901747939,"EB"
"1096",96,30000,0.8,0.01,0,1,-0.000256321380360716,-0.0120872428694971,-0.000888919211359615,100,-0.924983786230114,"EB"
"1097",97,30000,0.8,0.01,0,0.952380952380952,-0.000285416559664431,-0.0110701424032855,0.00358351434646639,100,-0.840621680601876,"EB"
"1098",98,30000,0.8,0.01,0,0.91304347826087,-0.000282717117007055,-0.0110355560975666,0.00353805270062559,100,-0.841709380113359,"EB"
"1099",99,30000,0.8,0.01,0,0.961538461538462,-0.00029632799347978,-0.01173984698724,0.00314092041051843,100,-0.86671024679207,"EB"
"1100",100,30000,0.8,0.01,0,0.947368421052632,-0.000287885264700771,-0.0115450779692273,0.00190069700176437,100,-0.865266472004212,"EB"
"1101",1,3e+05,0.8,0.01,0,0.576229218252565,-1.18624990958213e-06,-0.000191705687364299,0.000211856899409986,-0.000426354692387703,-0.116587655276908,"EB"
"1102",2,3e+05,0.8,0.01,0,0.575811001410437,-1.23039389353506e-06,-0.00019786830996017,0.000190180142337877,-0.000188259362074986,-0.119552848247444,"EB"
"1103",3,3e+05,0.8,0.01,0,0.550398337374437,-1.19672287583868e-06,-0.000192058601397027,0.000134104442633892,-0.000436494805050763,-0.116028794616614,"EB"
"1104",4,3e+05,0.8,0.01,0,0.550210674157303,-1.05548765027511e-06,-0.00017347807516211,7.4861613006499e-05,-0.000499674299598652,-0.107814416146573,"EB"
"1105",5,3e+05,0.8,0.01,0,0.544617563739377,-1.1638357736259e-06,-0.00018503087006415,4.82640103651751e-05,0.000142106755368469,-0.111038630372636,"EB"
"1106",6,3e+05,0.8,0.01,0,0.560194850382742,-1.27150472745839e-06,-0.000199678411185208,0.000143158851424425,-0.000374694320838423,-0.117919493073206,"EB"
"1107",7,3e+05,0.8,0.01,0,0.548006932409012,-8.98806117608104e-07,-0.000149054484627135,-1.34195386305521e-05,-8.97695121336403e-06,-0.0941618142497083,"EB"
"1108",8,3e+05,0.8,0.01,0,0.566163566163566,-1.19291568848087e-06,-0.00019368959124104,0.000107542174217321,7.48009288886185e-05,-0.118240847410809,"EB"
"1109",9,3e+05,0.8,0.01,0,0.566117151876535,-1.13735606328518e-06,-0.000191462929255274,0.000177784503094026,4.78406715149149e-05,-0.120998280507327,"EB"
"1110",10,3e+05,0.8,0.01,0,0.552749913524732,-1.18618280532434e-06,-0.000195352868130616,2.62040409036415e-05,-8.89123958155813e-05,-0.120793394604922,"EB"
"1111",11,3e+05,0.8,0.01,0,0.492119089316988,-9.57537622014452e-07,-0.000159103552787694,-4.47725647334611e-06,-0.00049163977337429,-0.10036903026674,"EB"
"1112",12,3e+05,0.8,0.01,0,0.548951048951049,-1.15522814327274e-06,-0.000183397849468952,7.86907808950501e-05,-0.000972213272709496,-0.109964542009067,"EB"
"1113",13,3e+05,0.8,0.01,0,0.497005988023952,-8.61865814856239e-07,-0.000137885491904523,1.55602889645064e-05,-0.000722222655339063,-0.0844704959955037,"EB"
"1114",14,3e+05,0.8,0.01,0,0.490747087045922,-1.14642151607481e-06,-0.000181278885254452,0.000105463932907457,-0.000710507042715533,-0.108358324758343,"EB"
"1115",15,3e+05,0.8,0.01,0,0.466157584172162,-9.13657187985868e-07,-0.000147724429306897,6.2139868718026e-05,1.27204321239897e-05,-0.0911337366680197,"EB"
"1116",16,3e+05,0.8,0.01,0,0.534348441926346,-8.99344894707128e-07,-0.000149085055540012,-3.16719577364323e-05,9.94485281243995e-05,-0.0941448686481423,"EB"
"1117",17,3e+05,0.8,0.01,0,0.494903339191564,-8.7983912320568e-07,-0.000141903210233458,0.000147892235586393,0.000131024753571561,-0.0874955950215578,"EB"
"1118",18,3e+05,0.8,0.01,0,0.492124606230312,-8.83435838108627e-07,-0.000141442162781932,1.65354651008408e-05,-0.000200007676138146,-0.0866148772396613,"EB"
"1119",19,3e+05,0.8,0.01,0,0.560527228581339,-1.22712412011807e-06,-0.000199025355137709,0.000102085051900253,-0.000112235535037535,-0.121169582906632,"EB"
"1120",20,3e+05,0.8,0.01,0,0.556626506024096,-1.27172408528038e-06,-0.000202843310596661,0.00013903407460175,-0.000789621746918674,-0.121431442390426,"EB"
"1121",21,3e+05,0.8,0.01,0,0.554734248504048,-1.18147949739936e-06,-0.000185589029967321,0.000170608033346791,-0.000571662398085801,-0.110097837998381,"EB"
"1122",22,3e+05,0.8,0.01,0,0.548063623789765,-1.2925139195469e-06,-0.000207024968257825,0.00011463550569973,-0.000676836306938314,-0.124261137406926,"EB"
"1123",23,3e+05,0.8,0.01,0,0.554490592829251,-1.01193819810814e-06,-0.000161760916491377,4.30138851229709e-05,-0.000581344134601961,-0.0982830865669654,"EB"
"1124",24,3e+05,0.8,0.01,0,0.480789566443426,-9.64235952761633e-07,-0.000152449588206916,9.74896831456408e-05,-0.000434175959307991,-0.0919267687984529,"EB"
"1125",25,3e+05,0.8,0.01,0,0.522875816993464,-1.16452954830111e-06,-0.000188001811841944,0.000172502356607308,-0.000840661772008613,-0.114357096919837,"EB"
"1126",26,3e+05,0.8,0.01,0,0.47444996451384,-1.21074159533879e-06,-0.000189864572578433,0.000168153382532694,-0.000896873331215672,-0.112308493105867,"EB"
"1127",27,3e+05,0.8,0.01,0,0.543840965566205,-9.34078165753977e-07,-0.000152012421070294,2.03141652417259e-05,-0.000741500150171115,-0.0942342418139254,"EB"
"1128",28,3e+05,0.8,0.01,0,0.508539560822586,-8.71628158028743e-07,-0.000145390748136313,6.73486228118301e-05,-0.000142698467847407,-0.0924674519741912,"EB"
"1129",29,3e+05,0.8,0.01,0,0.550709219858156,-1.00447500006762e-06,-0.000163777054578959,7.00501342099452e-05,-0.00050604934185049,-0.101329744951581,"EB"
"1130",30,3e+05,0.8,0.01,0,0.555516514406184,-1.07286980210063e-06,-0.000174371419869072,6.76944256877518e-05,-0.000144615587091213,-0.10719879738998,"EB"
"1131",31,3e+05,0.8,0.01,0,0.542967379866713,-1.09207332852341e-06,-0.000180293807804978,-8.08800671654794e-06,0.000347482508048931,-0.112277654602655,"EB"
"1132",32,3e+05,0.8,0.01,0,0.553459119496855,-1.21830122884849e-06,-0.000196880502202914,8.18931596172725e-05,7.08840840970016e-05,-0.119537974296722,"EB"
"1133",33,3e+05,0.8,0.01,0,0.55979381443299,-1.28205079893808e-06,-0.000201991388739147,0.000179157089577968,-3.22951642989225e-06,-0.119566320627949,"EB"
"1134",34,3e+05,0.8,0.01,0,0.564821303433777,-1.35191683074711e-06,-0.000222125109532048,0.000115290519956108,-0.000221022970184574,-0.135884543852361,"EB"
"1135",35,3e+05,0.8,0.01,0,0.539518900343643,-1.07816710888215e-06,-0.000178483370617635,-2.85679501081773e-06,-0.000445497895162422,-0.111500625129146,"EB"
"1136",36,3e+05,0.8,0.01,0,0.566453447050462,-1.08350733410024e-06,-0.000172604924794116,8.39007540124273e-05,0.000771311079332966,-0.104177505692582,"EB"
"1137",37,3e+05,0.8,0.01,0,0.522226111305565,-1.19294542773233e-06,-0.00019329347752567,0.000128222171577209,-0.000111785539874891,-0.117784302697707,"EB"
"1138",38,3e+05,0.8,0.01,0,0.490230905861456,-1.10094352217247e-06,-0.000176662403856906,0.000193453256595096,-0.000170378789265783,-0.107226705363181,"EB"
"1139",39,3e+05,0.8,0.01,0,0.580701145435613,-1.47092102916286e-06,-0.00023446875152962,0.000243942351745365,-0.00109676233075961,-0.138921372557263,"EB"
"1140",40,3e+05,0.8,0.01,0,0.483994432846207,-9.67023281470806e-07,-0.000153592737834535,9.70966495563657e-05,2.46021908600477e-05,-0.0929885237338671,"EB"
"1141",41,3e+05,0.8,0.01,0,0.555593803786575,-1.17633501619618e-06,-0.000192534147075308,7.63385096478256e-05,-0.0011148738613212,-0.118466458647743,"EB"
"1142",42,3e+05,0.8,0.01,0,0.561439944617515,-1.21587200875425e-06,-0.000193265049105775,0.000237452298139684,-0.000101496886431466,-0.11566381485751,"EB"
"1143",43,3e+05,0.8,0.01,0,0.574724517906336,-1.10017639318972e-06,-0.000175395077199998,0.000164342267536089,-0.000149185857598589,-0.105846893591304,"EB"
"1144",44,3e+05,0.8,0.01,0,0.541883906847411,-1.0604451031184e-06,-0.000177202521200236,5.41993314126453e-05,-7.9340391692848e-05,-0.111728850534205,"EB"
"1145",45,3e+05,0.8,0.01,0,0.48698099929627,-9.85653357098204e-07,-0.000157185216676735,7.16979066590036e-05,-0.000397578147335147,-0.0954233880055751,"EB"
"1146",46,3e+05,0.8,0.01,0,0.542736545902216,-1.14732117276187e-06,-0.000186914962386216,-3.88327480046806e-06,-0.000536309926947774,-0.114711863717578,"EB"
"1147",47,3e+05,0.8,0.01,0,0.565247490481135,-1.03579131400493e-06,-0.000166980779168181,0.000141592722084475,-0.000347735168337105,-0.10210528486332,"EB"
"1148",48,3e+05,0.8,0.01,0,0.5486160397445,-1.20434502053356e-06,-0.000196492975139535,4.80419743175042e-05,-9.28611959010224e-06,-0.120391132741493,"EB"
"1149",49,3e+05,0.8,0.01,0,0.520666898228552,-1.14326748910058e-06,-0.000183522626691727,0.000139744841063972,0.000330205743925807,-0.111191732056294,"EB"
"1150",50,3e+05,0.8,0.01,0,0.564251537935748,-1.10204851804574e-06,-0.000172733517746487,0.000185649759933745,-0.000332216047849874,-0.102661838118895,"EB"
"1151",51,3e+05,0.8,0.01,0,0.53321554770318,-1.1867292130182e-06,-0.000190418882328078,-3.63016400054342e-05,-0.000244429797855147,-0.115076556068263,"EB"
"1152",52,3e+05,0.8,0.01,0,0.569642236887808,-1.28464470116557e-06,-0.000208184202844993,0.000213992420294737,2.47281944056176e-05,-0.126285063825596,"EB"
"1153",53,3e+05,0.8,0.01,0,0.559806963116167,-1.21048858418278e-06,-0.000194947833681809,0.000165326804771154,-0.000311118710662755,-0.118055200920981,"EB"
"1154",54,3e+05,0.8,0.01,0,0.551675977653631,-1.14334575591886e-06,-0.000185630978958817,8.41908890175818e-05,-0.000464880078529056,-0.113603570450962,"EB"
"1155",55,3e+05,0.8,0.01,0,0.556377730796335,-1.17835377018663e-06,-0.000186652646867006,0.000100683854831983,-0.000226694514637144,-0.111569173277166,"EB"
"1156",56,3e+05,0.8,0.01,0,0.558977948897445,-1.09892535316126e-06,-0.000174963178710982,0.000145760358453095,-0.000143599304664517,-0.105467881529114,"EB"
"1157",57,3e+05,0.8,0.01,0,0.554242002781641,-1.23663617336418e-06,-0.000201204099114792,7.80853432551806e-05,-2.68843188236129e-06,-0.122775772444004,"EB"
"1158",58,3e+05,0.8,0.01,0,0.496496145760336,-1.09499005773394e-06,-0.000176823809735619,0.000174799564407454,-6.0186980637862e-05,-0.107963477665308,"EB"
"1159",59,3e+05,0.8,0.01,0,0.556993006993007,-1.06242616230479e-06,-0.000170928715243515,0.000137009199570753,-0.000193426589459712,-0.104190399878342,"EB"
"1160",60,3e+05,0.8,0.01,0,0.580509954593084,-1.29560239350476e-06,-0.000205851825910097,0.000240510872546577,-5.44798628211814e-05,-0.122671491459892,"EB"
"1161",61,3e+05,0.8,0.01,0,0.503109882515549,-1.16226004237457e-06,-0.000183980644112393,0.000118668162209125,-0.000788577844343608,-0.109993269257173,"EB"
"1162",62,3e+05,0.8,0.01,0,0.556686556686557,-1.20875087983798e-06,-0.00019176521652823,8.06195851190626e-05,5.0894085659776e-05,-0.114612430262808,"EB"
"1163",63,3e+05,0.8,0.01,0,0.555086237240408,-1.19067113649703e-06,-0.000193506135040333,0.000137499740551584,0.000112697143961854,-0.11823952733378,"EB"
"1164",64,3e+05,0.8,0.01,0,0.562056737588652,-1.38955644822121e-06,-0.000226419742818407,0.00015104009541767,-0.000386237212243692,-0.137259969673748,"EB"
"1165",65,3e+05,0.8,0.01,0,0.539655172413793,-1.19755071963782e-06,-0.000191505223455617,4.64177955432838e-05,-0.000329795498470905,-0.11532580600934,"EB"
"1166",66,3e+05,0.8,0.01,0,0.543959971408149,-1.04626107850771e-06,-0.000173085235329099,-2.56170994577185e-05,0.000309642590948485,-0.108247613629325,"EB"
"1167",67,3e+05,0.8,0.01,0,0.55393180236604,-9.36809745561287e-07,-0.000151938503602567,9.44216594414024e-05,0.000418646891963839,-0.0938857268407709,"EB"
"1168",68,3e+05,0.8,0.01,0,0.544547643618851,-9.30046620612288e-07,-0.000151387867711519,8.68261242216957e-05,-0.000720717127757139,-0.0938843142187211,"EB"
"1169",69,3e+05,0.8,0.01,0,0.513167259786477,-9.05123664523207e-07,-0.0001473915421037,3.01715291013283e-05,-0.000534517030599735,-0.0915579513815508,"EB"
"1170",70,3e+05,0.8,0.01,0,0.520970537261698,-1.16600579397581e-06,-0.000184739470495326,0.000103206792804693,-0.000446625769955013,-0.110514756842129,"EB"
"1171",71,3e+05,0.8,0.01,0,0.561113067981684,-8.26352605998475e-07,-0.000135601423157125,0.000108209146142709,-9.57562939741024e-05,-0.0851740712991496,"EB"
"1172",72,3e+05,0.8,0.01,0,0.491460439177414,-1.00173084131185e-06,-0.000162395067494627,1.52431161008713e-05,-0.000126041096141284,-0.0999731674989914,"EB"
"1173",73,3e+05,0.8,0.01,0,0.525762355415352,-9.86383254935395e-07,-0.000159227932533651,4.53961493034084e-05,-0.000918230998281259,-0.0977257719741423,"EB"
"1174",74,3e+05,0.8,0.01,0,0.550295857988166,-9.96288787455551e-07,-0.000165602967102885,9.18272685308897e-05,-6.23932670292072e-05,-0.104285736908337,"EB"
"1175",75,3e+05,0.8,0.01,0,0.483620993307503,-1.01777436738852e-06,-0.000166902929539921,0.000125554293738016,0.000121854592701517,-0.103724788035054,"EB"
"1176",76,3e+05,0.8,0.01,0,0.55748142907676,-1.28303210722995e-06,-0.000202275972957158,0.000106139579336887,-0.00020191440503154,-0.119796593835916,"EB"
"1177",77,3e+05,0.8,0.01,0,0.558501237186285,-1.19885100957454e-06,-0.000199611567126207,5.2669205424058e-05,0.000119053308110875,-0.124528079962624,"EB"
"1178",78,3e+05,0.8,0.01,0,0.566937477922995,-1.07837160308345e-06,-0.000172572057382121,0.000173840036670263,0.000276787311021995,-0.104609266217889,"EB"
"1179",79,3e+05,0.8,0.01,0,0.547610742936868,-1.10140817522147e-06,-0.000179500345059966,9.70254050925551e-05,-0.000161405077506135,-0.110458035102415,"EB"
"1180",80,3e+05,0.8,0.01,0,0.470404984423676,-1.28017299649527e-06,-0.000199132042406657,0.00014787156530673,-0.00090495678407457,-0.116567428946861,"EB"
"1181",81,3e+05,0.8,0.01,0,0.542390548992356,-1.1972537821166e-06,-0.000188917213692423,2.11526983421052e-05,-0.000994187058010825,-0.112435362505781,"EB"
"1182",82,3e+05,0.8,0.01,0,0.542003514938489,-1.14131845860085e-06,-0.000179715765915813,1.02913675616164e-05,1.85449247457665e-05,-0.107050077547413,"EB"
"1183",83,3e+05,0.8,0.01,0,0.557712672079068,-1.17928747173302e-06,-0.000196828386130411,6.67032033422425e-05,-0.000189629104054496,-0.12317993312263,"EB"
"1184",84,3e+05,0.8,0.01,0,0.558295174357168,-1.02616030621623e-06,-0.000167358498039122,6.50005786309707e-05,-0.000204279956013588,-0.103454674302953,"EB"
"1185",85,3e+05,0.8,0.01,0,0.559957924263675,-1.26954423315427e-06,-0.000204453750082245,0.000189250165124227,3.35438339370534e-05,-0.123442208663233,"EB"
"1186",86,3e+05,0.8,0.01,0,0.571576763485477,-1.26590091020844e-06,-0.0002064967157535,0.000157872918642306,0.000235143105970577,-0.126098754763813,"EB"
"1187",87,3e+05,0.8,0.01,0,0.564421416234888,-1.04583266535621e-06,-0.000169868921985287,0.000145090558396086,-0.000213413933220555,-0.104516573249882,"EB"
"1188",88,3e+05,0.8,0.01,0,0.55395935529082,-1.10337481876234e-06,-0.000175947106201818,0.000114086307910084,-4.02153931235954e-05,-0.106185885537882,"EB"
"1189",89,3e+05,0.8,0.01,0,0.562586926286509,-1.18737931587988e-06,-0.000193236238905285,0.000208731353498652,3.98392878091531e-05,-0.118236976180006,"EB"
"1190",90,3e+05,0.8,0.01,0,0.555788737320742,-1.29213553176977e-06,-0.000205734564238909,0.000161524083069724,-0.000445588173114494,-0.122848540666077,"EB"
"1191",91,3e+05,0.8,0.01,0,0.561653351858284,-1.26180714164573e-06,-0.000205598502960415,0.0001405564375705,-0.000466695392425636,-0.125454374018629,"EB"
"1192",92,3e+05,0.8,0.01,0,0.562086956521739,-1.18808439289695e-06,-0.000187906990400727,0.000134031641869671,-0.000462060770791457,-0.112114263424257,"EB"
"1193",93,3e+05,0.8,0.01,0,0.555785837651123,-1.18361428724874e-06,-0.000194435361707567,0.000112678029591178,-0.000246629522975203,-0.119975085893855,"EB"
"1194",94,3e+05,0.8,0.01,0,0.526279628993473,-1.07971356932154e-06,-0.000181992576664169,0.000145940894701995,-0.000387061056715221,-0.115508634385207,"EB"
"1195",95,3e+05,0.8,0.01,0,0.472911569381335,-1.02869177741184e-06,-0.000163063062917137,8.28434084096438e-05,0.000413992140338624,-0.0982471438044736,"EB"
"1196",96,3e+05,0.8,0.01,0,0.570113314447592,-1.35229477245413e-06,-0.000212828915002184,0.000179103870988128,-9.2344730362816e-05,-0.125438970785603,"EB"
"1197",97,3e+05,0.8,0.01,0,0.522010398613518,-9.10730025326021e-07,-0.000145956961256972,0.000107300424479317,-0.000545387589059842,-0.0893380080116948,"EB"
"1198",98,3e+05,0.8,0.01,0,0.556372549019608,-1.31046030287373e-06,-0.000210822380324322,0.000109168405842106,0.000124751954650472,-0.126910837781879,"EB"
"1199",99,3e+05,0.8,0.01,0,0.553765323992995,-1.10697301540322e-06,-0.000178554768804574,0.000127249435427147,-0.000475026374240844,-0.108843676773261,"EB"
"1200",100,3e+05,0.8,0.01,0,0.520693314467634,-7.58844591283955e-07,-0.000122880360319806,5.03336928642376e-05,0.000325710730766033,-0.0765171024279873,"EB"
"1201",1,30000,0.3,0.001,0,0.6,-3.37470221021044e-05,-0.00182653464074226,0.00214313431069754,100,-0.327488213873086,"EB"
"1202",2,30000,0.3,0.001,0,0.705882352941177,-3.34460293123369e-05,-0.00179892184939642,0.000540476903962784,100,-0.321750778515299,"EB"
"1203",3,30000,0.3,0.001,0,0.680412371134021,-3.64141167937808e-05,-0.00190621103395164,0.00091482928055534,0.0233337377506282,-0.330001056050906,"EB"
"1204",4,30000,0.3,0.001,0,0.727272727272727,-3.30122619711147e-05,-0.00166132001706729,0.00287739029725164,0.0195711829051266,-0.284806205983942,"EB"
"1205",5,30000,0.3,0.001,0,0.612903225806452,-3.18647612788927e-05,-0.00168080595058186,0.000459135617084523,0.0280034471803817,-0.299226788670545,"EB"
"1206",6,30000,0.3,0.001,0,0.64367816091954,-4.81137039983357e-05,-0.00235318867257269,0.00130700402448749,100,-0.370240041903055,"EB"
"1207",7,30000,0.3,0.001,0,0.679012345679012,-4.75278270514553e-05,-0.0024481845998874,0.00158278795953129,100,-0.397778016139373,"EB"
"1208",8,30000,0.3,0.001,0,0.630434782608696,-3.26277379261266e-05,-0.00182271097463777,0.000632470739672761,100,-0.335493773707807,"EB"
"1209",9,30000,0.3,0.001,0,0.666666666666667,-8.46237830970174e-05,-0.00391751230693479,0.000705393794391814,-0.00449955062777814,-0.519789885389032,"EB"
"1210",10,30000,0.3,0.001,0,0.673913043478261,-3.86366280712137e-05,-0.00196993586564483,0.00184179883693362,100,-0.331766499860025,"EB"
"1211",11,30000,0.3,0.001,0,0.694117647058824,-4.55218673853199e-05,-0.00225223878930596,0.00343945211672554,100,-0.360830485238751,"EB"
"1212",12,30000,0.3,0.001,0,0.677083333333333,-4.80837347304756e-05,-0.00275152327417221,0.00101758690247771,0.00521399931276936,-0.470112932812865,"EB"
"1213",13,30000,0.3,0.001,0,0.53125,-1.95884961151153e-05,-0.00102686338273607,0.00172092423660614,0.0151881503927453,-0.193884517539444,"EB"
"1214",14,30000,0.3,0.001,0,0.505882352941176,-4.82795182512159e-05,-0.00212323308186141,-0.000172134558096908,100,-0.312430785807005,"EB"
