"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"52",52,30000,0.3,0.01,0,0.978213507625272,-0.000809561958699496,-0.0151453304318348,0.012639860283447,-0.0158702427423551,-0.441566160079417,"EB"
"53",53,30000,0.3,0.01,0,1,-0.000897427588544155,-0.0136484667417686,0.0221222008021041,-0.0242403261329846,-0.343783757912196,"EB"
"54",54,30000,0.3,0.01,0,0.988179669030733,-0.000896171650771483,-0.0160398769785549,0.0176690864009862,-0.0148830039183929,-0.446101363167465,"EB"
"55",55,30000,0.3,0.01,0,0.988555078683834,-0.000863403369438713,-0.0127162912565958,0.0245851675195371,-0.0219349289770074,-0.315487056584889,"EB"
"56",56,30000,0.3,0.01,0,0.992248062015504,-0.00080070894144561,-0.0134533558524849,0.0196723842276657,-0.0189533491340189,-0.368732740421588,"EB"
"57",57,30000,0.3,0.01,0,0.968441814595661,-0.00081237332165243,-0.0138042115546487,0.0136286755207302,-0.019908449778366,-0.379999275659792,"EB"
"58",58,30000,0.3,0.01,0,0.941544885177453,-0.000682950805915744,-0.0116668175826403,0.024040575119652,-0.0116091065886717,-0.332365708822444,"EB"
"59",59,30000,0.3,0.01,0,0.986776859504132,-0.000769301486830176,-0.0123942395033645,0.020348267681681,-0.023537737130991,-0.332894283266967,"EB"
"60",60,30000,0.3,0.01,0,1,-0.000865612391767111,-0.0131526510327268,0.0259246868673313,-0.0217911911522076,-0.333124320262486,"EB"
"61",61,30000,0.3,0.01,0,1,-0.00089076897255693,-0.0138324721087199,0.0241996122483567,-0.0227980130218413,-0.353638625349812,"EB"
"62",62,30000,0.3,0.01,0,0.983208955223881,-0.000844353500338123,-0.0134916154492628,0.0214828720453248,-0.021761541546327,-0.354691607724566,"EB"
"63",63,30000,0.3,0.01,0,0.973025048169557,-0.000975051307349789,-0.0158349873267491,0.0215039908053497,-0.018516682772595,-0.409116015597418,"EB"
"64",64,30000,0.3,0.01,0,0.993231810490694,-0.000908457331274779,-0.0145021670729464,0.0194649498255907,-0.0236249271264617,-0.375971496858126,"EB"
"65",65,30000,0.3,0.01,0,0.997867803837953,-0.000920376063833676,-0.0145042811045806,0.0213643545398219,-0.0230692763460768,-0.372096620454081,"EB"
"66",66,30000,0.3,0.01,0,1,-0.000964112228844911,-0.0135313208566369,0.0253181399773825,-0.0292002547215728,-0.319203675005079,"EB"
"67",67,30000,0.3,0.01,0,1,-0.000978866403127945,-0.0151635570889561,0.0200598088169495,-0.0241513164334701,-0.380432642194651,"EB"
"68",68,30000,0.3,0.01,0,0.995222929936306,-0.000787242915066248,-0.0133013725696354,0.0154336678993414,-0.0217108024136218,-0.367002950365778,"EB"
"69",69,30000,0.3,0.01,0,0.963782696177062,-0.000930178960064883,-0.0148508435201029,0.0199468092479674,-0.0221812043134673,-0.383318800262297,"EB"
"70",70,30000,0.3,0.01,0,1,-0.000840249635703572,-0.013675428810873,0.0240227019349586,-0.020265599815762,-0.364106615297581,"EB"
"71",71,30000,0.3,0.01,0,0.983679525222552,-0.000808866527583534,-0.0125460171005985,0.0215320538343044,-0.0241398197139466,-0.325794438713103,"EB"
"72",72,30000,0.3,0.01,0,1,-0.000878770194792194,-0.0132035062747803,0.0215374281527321,-0.0261765137131287,-0.331083693749129,"EB"
"73",73,30000,0.3,0.01,0,1,-0.000927741153107107,-0.0147791693116605,0.0205401957971738,-0.0243021142239943,-0.38113857219515,"EB"
"74",74,30000,0.3,0.01,0,0.981432360742706,-0.00100377254031125,-0.016904950274147,0.0179373863388275,-0.0165597710352681,-0.44322030081788,"EB"
"75",75,30000,0.3,0.01,0,0.943714821763602,-0.000736926185927759,-0.0119170171476967,0.015211461977595,-0.022178274860351,-0.323150745172666,"EB"
"76",76,30000,0.3,0.01,0,1,-0.000821379526312427,-0.0133028588259595,0.0232910656218291,-0.0200970425268365,-0.354518628860598,"EB"
"77",77,30000,0.3,0.01,0,0.980132450331126,-0.000921486161720617,-0.0145602408413919,0.0210690453401661,-0.0197607080364323,-0.374068084463326,"EB"
"78",78,30000,0.3,0.01,0,1,-0.000811552536558977,-0.0127302142798492,0.0226250982037472,-0.0238400761099617,-0.332901689811014,"EB"
"79",79,30000,0.3,0.01,0,1,-0.000988602603633302,-0.0149409761595851,0.0224853082841091,-0.0243116867544413,-0.368420948448889,"EB"
"80",80,30000,0.3,0.01,0,1,-0.000857700961508742,-0.0144818833035553,0.0213235822483552,-0.0186488650517927,-0.392954570302172,"EB"
"81",81,30000,0.3,0.01,0,0.99640933572711,-0.000807328229849882,-0.0130729171869831,0.0232017779065369,-0.01885225221578,-0.349409177215499,"EB"
"82",82,30000,0.3,0.01,0,1,-0.000926504123350653,-0.0151615548936308,0.0175319449625061,-0.0209256221860292,-0.39757410015319,"EB"
"83",83,30000,0.3,0.01,0,1,-0.00102991199797724,-0.0160687658015033,0.0251994581602078,-0.0200970387628803,-0.400903315159187,"EB"
"84",84,30000,0.3,0.01,0,1,-0.000934568864721827,-0.0154576745316408,0.0204449233367251,-0.0196134607722051,-0.407222765503366,"EB"
"85",85,30000,0.3,0.01,0,0.996598639455782,-0.000819803588209768,-0.0129310235467895,0.0194049901199891,-0.0228431593254501,-0.338822362482517,"EB"
"86",86,30000,0.3,0.01,0,0.972402597402597,-0.00085388259396208,-0.0131008602020892,0.0226483339588588,-0.0238446101349356,-0.334724535366926,"EB"
"87",87,30000,0.3,0.01,0,0.972850678733032,-0.000761837887199779,-0.0120591247882028,0.0189659702076702,-0.0251913902193508,-0.320574984219872,"EB"
"88",88,30000,0.3,0.01,0,0.9004329004329,-0.000772755192860176,-0.0129443184248752,0.0150502394824884,-0.0234467527738422,-0.356383059836817,"EB"
"89",89,30000,0.3,0.01,0,1,-0.000914026069621035,-0.0155655049920364,0.0204095743884796,-0.018118742486962,-0.419065359502485,"EB"
"90",90,30000,0.3,0.01,0,1,-0.000946712656568268,-0.0152643112092043,0.0256573546189968,-0.0148732737662113,-0.395010351125371,"EB"
"91",91,30000,0.3,0.01,0,0.971326164874552,-0.000792931896492474,-0.0135662326309621,0.0202201512116668,-0.0160091163493128,-0.376760408150765,"EB"
"92",92,30000,0.3,0.01,0,1,-0.000954326031327004,-0.0139760474802431,0.0228845082098176,-0.026750296090426,-0.339805845051315,"EB"
"93",93,30000,0.3,0.01,0,0.972103004291845,-0.000827765029812236,-0.0139351818750478,0.0147965061340541,-0.0233002540913323,-0.380035172583928,"EB"
"94",94,30000,0.3,0.01,0,1,-0.000893068592663677,-0.0141080936407937,0.021825793786151,-0.0224561439692299,-0.364503340082583,"EB"
"95",95,30000,0.3,0.01,0,1,-0.000902427409347279,-0.0141254526739911,0.0218993479449362,-0.0229940859778928,-0.362135049617061,"EB"
"96",96,30000,0.3,0.01,0,0.988429752066116,-0.00084110445582885,-0.0139496109595912,0.0219777092473345,-0.0191705982267545,-0.375769775698921,"EB"
"97",97,30000,0.3,0.01,0,0.989913544668588,-0.000786606144637238,-0.0136927019331738,0.0184062869732217,-0.0190564387932172,-0.384951877010501,"EB"
"98",98,30000,0.3,0.01,0,0.996396396396396,-0.000840322888778194,-0.0137367428628697,0.0210824710910239,-0.0209981431641434,-0.366752681853488,"EB"
"99",99,30000,0.3,0.01,0,0.97459165154265,-0.000760767763391484,-0.0131882639133921,0.0145482772119192,-0.0174949089957695,-0.372163612875389,"EB"
"100",100,30000,0.3,0.01,0,0.993589743589744,-0.000968572897433074,-0.0160969820418122,0.0211314896188106,-0.0159197735140837,-0.42211589641245,"EB"
"101",1,3e+05,0.3,0.01,0,0.71077381506658,-7.99088728032248e-06,-0.000828936241146006,0.00116966823978581,-0.00113303709554895,-0.158362181284453,"EB"
"102",2,3e+05,0.3,0.01,0,0.691760624457936,-7.2619322548697e-06,-0.00077042804051079,0.000983945749500824,-0.000829214208680112,-0.151119597418501,"EB"
"103",3,3e+05,0.3,0.01,0,0.679599761051374,-5.6477010463933e-06,-0.000632558213364205,0.000526975856707713,-0.000740807874530106,-0.13232178521021,"EB"
"104",4,3e+05,0.3,0.01,0,0.705804282427889,-7.5296568004852e-06,-0.000813943392788394,0.000848384128982887,-0.0012267127643588,-0.161740931409698,"EB"
"105",5,3e+05,0.3,0.01,0,0.685799248162487,-6.50615544604775e-06,-0.000702822644832533,0.000888365510171503,-0.00102055171648925,-0.141129013421704,"EB"
"106",6,3e+05,0.3,0.01,0,0.689706920903955,-6.86507119324462e-06,-0.000758263744917663,0.000917227071813031,-0.000834520989912935,-0.154559460841452,"EB"
"107",7,3e+05,0.3,0.01,0,0.680446501816477,-6.04587103165122e-06,-0.00067346442780594,0.000549561675229666,-0.000899296636593909,-0.139567518633539,"EB"
"108",8,3e+05,0.3,0.01,0,0.6884959869722,-6.77330755684686e-06,-0.000725217750386311,0.000877473788634315,-0.00101126300271218,-0.144108204245056,"EB"
"109",9,3e+05,0.3,0.01,0,0.690179507741657,-6.87015719776739e-06,-0.000716774789542568,0.00105440245474821,-0.000680787975546943,-0.13915802704885,"EB"
"110",10,3e+05,0.3,0.01,0,0.679738364170427,-6.44614187519454e-06,-0.000680204038751083,0.00101502819715977,-0.000586827300394144,-0.133938233700309,"EB"
"111",11,3e+05,0.3,0.01,0,0.692885550154662,-6.82327698132246e-06,-0.000743992120837184,0.000902383845104991,-0.00105675340643753,-0.150071624968419,"EB"
"112",12,3e+05,0.3,0.01,0,0.691216073103573,-6.87074595544016e-06,-0.000760132700780736,0.000845718979588797,-0.000953147768833352,-0.155144800773572,"EB"
"113",13,3e+05,0.3,0.01,0,0.683271814557803,-6.48827999914073e-06,-0.000684432592872297,0.000557468644966725,-0.00111999055975909,-0.134674799987009,"EB"
"114",14,3e+05,0.3,0.01,0,0.674281662350475,-6.503288795194e-06,-0.000708291095688447,0.000646961354023085,-0.000985627899330902,-0.143234483288993,"EB"
"115",15,3e+05,0.3,0.01,0,0.702352805489879,-7.57048349176897e-06,-0.000786881418286021,0.0012891813514024,-0.000877798190279796,-0.151210654296204,"EB"
"116",16,3e+05,0.3,0.01,0,0.691318894171509,-6.6815701778285e-06,-0.000719798073751751,0.000927598229340508,-0.000802281412446724,-0.143925648620526,"EB"
"117",17,3e+05,0.3,0.01,0,0.694675743025588,-7.19608722058687e-06,-0.000775084692855721,0.00108023451180391,-0.000888957356934229,-0.154102434137438,"EB"
"118",18,3e+05,0.3,0.01,0,0.685526926648097,-6.47129069558554e-06,-0.000688849204094173,0.000789494224900901,-0.000903578868014865,-0.136633061151586,"EB"
"119",19,3e+05,0.3,0.01,0,0.69602382725242,-6.99114272211865e-06,-0.000751533936510384,0.000995314646897235,-0.000862436735086783,-0.149499019509493,"EB"
"120",20,3e+05,0.3,0.01,0,0.707631493554382,-7.53796526725145e-06,-0.000811393872250181,0.000902749887903639,-0.00118790382795273,-0.160647605647488,"EB"
"121",21,3e+05,0.3,0.01,0,0.688782885226944,-6.51376494476833e-06,-0.000707259510378933,0.000932390039226816,-0.000798303465126201,-0.142633981440531,"EB"
"122",22,3e+05,0.3,0.01,0,0.698313253012048,-6.78358797378821e-06,-0.000725434621901228,0.000940632054870633,-0.00100006737101212,-0.143985408281921,"EB"
"123",23,3e+05,0.3,0.01,0,0.688655793366883,-6.70268475062877e-06,-0.000725869660966751,0.000831117541161392,-0.000843694996173335,-0.145758780750411,"EB"
"124",24,3e+05,0.3,0.01,0,0.67979268437984,-6.40732207608964e-06,-0.000696214836427404,0.00074597106333864,-0.000790245234492634,-0.140659455596508,"EB"
"125",25,3e+05,0.3,0.01,0,0.668143961927424,-6.29244833336384e-06,-0.00067703677214992,0.000863420077491772,-0.000706099629046087,-0.135799297600004,"EB"
"126",26,3e+05,0.3,0.01,0,0.689984283469067,-6.51779405246969e-06,-0.000705227562887351,0.00100489368368758,-0.000749695857748511,-0.141792157456579,"EB"
"127",27,3e+05,0.3,0.01,0,0.673792256404258,-6.02678930463117e-06,-0.000650094861221213,0.000954228414151484,-0.000567335779523524,-0.131057928100158,"EB"
"128",28,3e+05,0.3,0.01,0,0.688769643541587,-6.39351233493757e-06,-0.000702067803770998,0.00108898929455081,-0.000618398685449438,-0.143151247500387,"EB"
"129",29,3e+05,0.3,0.01,0,0.668908240106604,-5.62526190829262e-06,-0.000623572299072973,0.000851345859613234,-0.000419191492135841,-0.129310165388407,"EB"
"130",30,3e+05,0.3,0.01,0,0.701402157617802,-7.33657735750564e-06,-0.000788374199323641,0.000913233753366165,-0.00106388963095582,-0.15620135475708,"EB"
"131",31,3e+05,0.3,0.01,0,0.7064477713508,-7.33383509606969e-06,-0.000796328598552382,0.000882458136335359,-0.00112310496517542,-0.159172007934481,"EB"
"132",32,3e+05,0.3,0.01,0,0.709784077513585,-7.29150416020575e-06,-0.00079378867097774,0.00117761779394925,-0.00102126046922013,-0.15908404542911,"EB"
"133",33,3e+05,0.3,0.01,0,0.671326564430117,-5.86780206832962e-06,-0.000645638967883374,0.000790101626849949,-0.000534164119301136,-0.132656412400024,"EB"
"134",34,3e+05,0.3,0.01,0,0.673541917877769,-6.02101154223513e-06,-0.000656414203224943,0.000574800977256021,-0.00067640221159765,-0.13356691744567,"EB"
"135",35,3e+05,0.3,0.01,0,0.67515848790796,-6.51849529619638e-06,-0.000698126402718327,0.000706235813777184,-0.000926978367604577,-0.13913477490817,"EB"
"136",36,3e+05,0.3,0.01,0,0.67458190082163,-6.25495969660417e-06,-0.000670562309768303,0.000732736614086633,-0.000820203595468363,-0.13413265679011,"EB"
"137",37,3e+05,0.3,0.01,0,0.69705833655279,-6.97027489919427e-06,-0.000748908249526037,0.00118532767387959,-0.0008354204112638,-0.148945227546864,"EB"
"138",38,3e+05,0.3,0.01,0,0.661635408852213,-6.08121200189617e-06,-0.00065801735431154,0.000911791186730553,-0.000472719174485409,-0.132936328527494,"EB"
"139",39,3e+05,0.3,0.01,0,0.671196977084349,-5.57472388273573e-06,-0.000610740495268438,0.000545471902309738,-0.000716983517537065,-0.125427377610376,"EB"
"140",40,3e+05,0.3,0.01,0,0.689110531740738,-7.02838634997535e-06,-0.000747060065029114,0.00094484196331253,-0.00101129588320679,-0.14712972716252,"EB"
"141",41,3e+05,0.3,0.01,0,0.673697199265381,-6.03304264645111e-06,-0.000660511440484996,0.000727276449467512,-0.000668635870697475,-0.134875225602892,"EB"
"142",42,3e+05,0.3,0.01,0,0.689831254585473,-7.31413157011803e-06,-0.000779494098756852,0.000793320357693469,-0.00127404670910441,-0.153403380830354,"EB"
"143",43,3e+05,0.3,0.01,0,0.664002947093995,-5.72432978871069e-06,-0.000643304509846856,0.000656303688070452,-0.000665175757336868,-0.134841706877826,"EB"
"144",44,3e+05,0.3,0.01,0,0.696806196153511,-6.47878884259964e-06,-0.000725378690148196,0.000714156762143963,-0.000836664656845697,-0.150228984109445,"EB"
"145",45,3e+05,0.3,0.01,0,0.698913621066305,-7.21702026102347e-06,-0.000771040768441452,0.000983645480250792,-0.00100754875661088,-0.152212002903906,"EB"
"146",46,3e+05,0.3,0.01,0,0.685801247907472,-6.38438445850372e-06,-0.000686719879829382,0.000733786480375803,-0.000854035591947025,-0.137568946796504,"EB"
"147",47,3e+05,0.3,0.01,0,0.700777487487803,-7.68441116004956e-06,-0.000796081984960246,0.00111007818018905,-0.0011099324686688,-0.15237665613909,"EB"
"148",48,3e+05,0.3,0.01,0,0.686999665175174,-6.69005588673961e-06,-0.000711535113305873,0.00074020740959193,-0.000996397270834566,-0.140705511646608,"EB"
"149",49,3e+05,0.3,0.01,0,0.6974217801853,-6.67162433037547e-06,-0.000707408856090479,0.000893183214796583,-0.00105389307021877,-0.139549271585332,"EB"
"150",50,3e+05,0.3,0.01,0,0.717711959407635,-7.62499243571792e-06,-0.000802896097198687,0.00108710449876266,-0.00130275673139401,-0.155905835201938,"EB"
"151",51,3e+05,0.3,0.01,0,0.685391937948055,-6.71222377477721e-06,-0.000736394558675565,0.000759777338372968,-0.000879355697936712,-0.149500831805106,"EB"
"152",52,3e+05,0.3,0.01,0,0.67027284075373,-6.18662689461997e-06,-0.000661216996426965,0.000670637102265916,-0.000831608799023591,-0.132010513196647,"EB"
"153",53,3e+05,0.3,0.01,0,0.712102531754451,-7.85285537948697e-06,-0.00083551099626525,0.00101169205452936,-0.00117676641141068,-0.163275409335081,"EB"
"154",54,3e+05,0.3,0.01,0,0.683451177969255,-6.73895929240736e-06,-0.000720024489130785,0.00101485684979502,-0.000646519209143645,-0.142870905212839,"EB"
"155",55,3e+05,0.3,0.01,0,0.675370294479246,-6.42884004525354e-06,-0.000702400227940088,0.000960706550136659,-0.000612706994615343,-0.1425459084194,"EB"
"156",56,3e+05,0.3,0.01,0,0.670746150809317,-6.1882135300868e-06,-0.000670741565147276,0.000610853270772658,-0.000764615995425336,-0.135548943255936,"EB"
"157",57,3e+05,0.3,0.01,0,0.701695710849029,-7.62031029675751e-06,-0.000831548581249588,0.000962425030471335,-0.00101542434412251,-0.166383798690352,"EB"
"158",58,3e+05,0.3,0.01,0,0.684160560121043,-6.9181284870333e-06,-0.000740972909532999,0.000798580636596169,-0.000900072264560377,-0.147054614053849,"EB"
"159",59,3e+05,0.3,0.01,0,0.679726221383054,-6.36150025722329e-06,-0.00067182043182102,0.000726155082947339,-0.00078519681509038,-0.132497606633683,"EB"
"160",60,3e+05,0.3,0.01,0,0.672420361632916,-6.27008032333925e-06,-0.00066766891715556,0.000578999355005126,-0.000917955725907701,-0.132754894570919,"EB"
"161",61,3e+05,0.3,0.01,0,0.687745098039216,-6.94880998000902e-06,-0.000741281305300162,0.000823439339103463,-0.000805138966769261,-0.14656585912131,"EB"
"162",62,3e+05,0.3,0.01,0,0.667251615922319,-6.04004488262661e-06,-0.000638411868837564,0.000536367655984377,-0.000994739227079682,-0.126424961711786,"EB"
"163",63,3e+05,0.3,0.01,0,0.68792270531401,-6.76284661855709e-06,-0.000724122033722534,0.000938289072702366,-0.000610380109659085,-0.143910628866166,"EB"
"164",64,3e+05,0.3,0.01,0,0.680373605046094,-6.50135024993099e-06,-0.000708260925682337,0.00103989638758804,-0.000556248368837783,-0.143262801679521,"EB"
"165",65,3e+05,0.3,0.01,0,0.70189701897019,-7.09745491536868e-06,-0.000761909987939552,0.00106477367569836,-0.000978676387207948,-0.151213785375584,"EB"
"166",66,3e+05,0.3,0.01,0,0.70291660559871,-7.30138866044822e-06,-0.000782402988475569,0.000995433406891858,-0.00102591943115179,-0.154710583839798,"EB"
"167",67,3e+05,0.3,0.01,0,0.696101469380822,-7.14054439356348e-06,-0.000751144003403406,0.000826682698500277,-0.00115860570835927,-0.14645938064667,"EB"
"168",68,3e+05,0.3,0.01,0,0.674299568965517,-6.04517033980974e-06,-0.000669879737058,0.000689007850838676,-0.000680754286834783,-0.138202998584423,"EB"
"169",69,3e+05,0.3,0.01,0,0.683188074067553,-6.46807566731418e-06,-0.000713512328431002,0.000949858565528164,-0.000835276064754666,-0.145932932913427,"EB"
"170",70,3e+05,0.3,0.01,0,0.697820363680891,-6.51102813884101e-06,-0.000715098433053483,0.000736082046592933,-0.000818965063233403,-0.145638588683499,"EB"
"171",71,3e+05,0.3,0.01,0,0.678473157309291,-6.15721821755355e-06,-0.000666827022933665,0.000986348350316844,-0.000514298279204787,-0.134706633418362,"EB"
"172",72,3e+05,0.3,0.01,0,0.69615142317164,-6.96936229193197e-06,-0.00073560677228054,0.00122859681213332,-0.000892855399136007,-0.144096609308026,"EB"
"173",73,3e+05,0.3,0.01,0,0.679446127217655,-6.65630046890216e-06,-0.000718957090199621,0.000818643111340709,-0.000791056280580299,-0.144119588015903,"EB"
"174",74,3e+05,0.3,0.01,0,0.679090427722539,-6.02429222215994e-06,-0.000667180296082798,0.000790591991372893,-0.000696851517956801,-0.137610303773973,"EB"
"175",75,3e+05,0.3,0.01,0,0.676572486709277,-6.5520187083574e-06,-0.000701972234738672,0.000750484492080434,-0.000918114255884588,-0.139895002447359,"EB"
