"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"15011",3e+05,0.8,0.001,0,0.484639615840638,-2.64820852596722e-05,-0.0014928033093887,-0.284402982141537,0.0141518600849357,6.02478850156487e-06,0.000344857261144049,0.0557791163030793,"EB_df"
"16011",30000,0.3,0.01,1,0.901422862302831,-0.00166966762452667,-0.0324056794044688,-0.948022714053087,0.0096952205507108,8.17088512876549e-05,0.00103889797890403,0.00556116192498968,"EB_df"
"17011",3e+05,0.3,0.01,1,0.469452350638181,-2.43643656962779e-05,-0.00212761704055808,-0.528363407393281,0.0242497762030615,2.18764692418187e-06,0.000149047724512637,0.0193185021694805,"EB_df"
"18011",30000,0.8,0.01,1,0.706563908840321,-0.000834749774464567,-0.0178310568403324,-0.799042591094738,0.0129823472296301,5.37381486846176e-05,0.00074779590800918,0.0097611847052699,"EB_df"
"19011",3e+05,0.8,0.01,1,0.289268843481322,-9.20682821740369e-07,-8.14111674724717e-05,-0.026468571628233,0.0123775362125963,2.02430272795856e-06,0.000180319083342234,0.0605132790125342,"EB_df"
"20011",30000,0.3,0.001,1,0.743522052567807,-0.00130594459149519,-0.0246753181275433,-0.867338299806424,0.01491456770523,8.54340601016322e-05,0.00112900249575549,0.0107437927103003,"EB_df"
"21011",3e+05,0.3,0.001,1,0.516976962286699,-6.15076777062216e-05,-0.00372413689779214,-0.59838389018675,0.0207085118817802,6.82483611336694e-06,0.000429210441430668,0.0473644088484559,"EB_df"
"22011",30000,0.8,0.001,1,0.665631027959223,-0.000998540507383069,-0.0196482067816887,-0.804072623105067,0.016267236155646,6.86724558213202e-05,0.00100986620685025,0.0152379356498274,"EB_df"
"23011",3e+05,0.8,0.001,1,0.505377499265982,-3.6439785144167e-05,-0.00209257457417796,-0.380743963347102,0.0128767197887494,6.33403886203379e-06,0.000385593307691353,0.0566751444363277,"EB_df"
"12",30000,0.3,0.01,-1,0.940018491339399,-0.00180719414004144,-0.0337107571902044,-0.947731915574468,0.0103981744237166,0.000108732035142617,0.00148135599727021,0.00875860486372241,"EB_scam"
"1012",3e+05,0.3,0.01,-1,0.585352847626837,-1.91561693527681e-05,-0.0015276973358606,-0.386675370373736,0.0112901523198802,1.99972883817604e-06,0.000151835907841059,0.0307533831048687,"EB_scam"
