"","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","flb_error","mse_error","rmse_error","bias_up_error","bias_down_error","rel_mse_error","method"
"5013",3e+05,0.3,0.001,0,0.444260945568002,2.45551470060569e-07,2.04194957270019e-05,-0.000482759224115684,0.000606653182081598,0.00376039938437974,0.00904675350508151,1.74888742543447e-06,0.000154303513485121,0.000421230482706604,0.000420845764548537,0.0274798321341727,"EB_gam_po"
"6013",30000,0.8,0.001,0,0.673857033196546,-0.000131783360163725,-0.00340282504248869,0.0046684363269513,-0.00469509456901514,-0.161516475394938,0.0186800731735267,8.5179288290732e-06,0.000211760406832113,0.0007969695593011,0.000789459265791481,0.00932910207605671,"EB_gam_po"
"7013",3e+05,0.8,0.001,0,0.414863474276305,4.02755094411454e-06,0.000366325645709394,-0.000850822705859443,0.000930954356404873,0.069134050027768,0.0119852007345533,1.15971105514118e-06,0.000103386684876874,0.000495608852757433,0.000478698274822761,0.019705206444518,"EB_gam_po"
"14",30000,0.3,0.01,0,0.972586496920399,-0.000579258992625643,-0.0128128838375204,0.0129140391648775,-0.0130132927744198,-0.441683407902873,0.00580370419755119,1.17197270864939e-05,0.00022584470537341,0.000621486781717299,0.000775280641924253,0.00885607312017779,"EB_gam_nb"
"1014",3e+05,0.3,0.01,0,0.672193486390778,-6.6426546446412e-06,-0.000701259042139641,0.000690359298484764,-0.000699796531486529,-0.137852477173755,0.00784465087452803,3.26482431001792e-07,3.15629272590808e-05,0.000108940917331071,0.000116106888801543,0.00548417555107881,"EB_gam_nb"
"2014",30000,0.8,0.01,0,0.852333162495878,-0.000271676310248844,-0.00717361942184226,0.00748428985807502,-0.00750175775759793,-0.318519521478825,0.00913154126404932,8.38186205699382e-06,0.000188990364301851,0.000467327561702775,0.000518323302707716,0.00748057934189462,"EB_gam_nb"
"3014",3e+05,0.8,0.01,0,0.594517156576331,-2.20124324051995e-06,-0.000254381341729986,0.000207618253994624,-0.00020361850378704,-0.057108598375723,0.00590899753500841,1.79677295475207e-07,2.02083199205092e-05,8.07324999887713e-05,9.27993750253864e-05,0.0043232983129295,"EB_gam_nb"
"4014",30000,0.3,0.001,0,0.793074215724813,-0.000290969664839385,-0.00655142281061018,0.00890810797578129,-0.00895466106792996,-0.257118641886417,0.0127764447635978,9.1327689681767e-06,0.000174312736714276,0.000779552440773268,0.00077762957288445,0.00651925203774521,"EB_gam_nb"
"5014",3e+05,0.3,0.001,0,0.586740393730328,-3.78440258540663e-06,-0.0003469055408402,0.000735164172715464,-0.000730202732811017,-0.0616230997849386,0.0113451281255037,4.80020260609711e-07,4.28563719048243e-05,0.000208358833155199,0.000195494704807669,0.00726055280343854,"EB_gam_nb"
"6014",30000,0.8,0.001,0,0.672247580088313,-0.000134198038491868,-0.00347110953775067,0.00419571756280959,-0.0042091332381615,-0.164757226826381,0.0138184885488458,8.08806862435993e-06,0.000197149299703602,0.000790384076942222,0.000690636051604852,0.00850251030829664,"EB_gam_nb"
"7014",3e+05,0.8,0.001,0,0.568474252316593,-1.40652506815663e-06,-0.000134277046782341,0.000829285463603735,-0.000805927002883948,-0.0253086221548625,0.0113587418507319,2.4054550337576e-07,2.29187196617935e-05,0.000192220191833051,0.000166111188278865,0.00428175118177969,"EB_gam_nb"
"15",30000,0.3,0.01,0,0.977333787024379,-0.00052859527135225,-0.0113168121068544,0.0147957975778513,-0.0148943517637751,-0.390104249478274,0.00503927156030332,9.72634926531899e-06,0.000122015780751067,0.000588921289248316,0.000625086477001622,0.00512420884448346,"FIQT"
"1015",3e+05,0.3,0.01,0,0.677603810657334,-6.66153079627531e-06,-0.000703414176708596,0.000811025294813389,-0.000820984847975674,-0.138278139123912,0.00757285335100508,3.15039906986859e-07,3.02764085740526e-05,9.5192923888323e-05,0.000104678598856422,0.00524481756317352,"FIQT"
"2015",30000,0.8,0.01,0,0.859994218808317,-0.000262009914041644,-0.00686185118222424,0.00833391666005511,-0.00830548671655795,-0.304684587524252,0.00907451634374629,7.35369570958659e-06,0.000156100414811023,0.000475164841149768,0.00052606081654446,0.00630539157970425,"FIQT"
"3015",3e+05,0.8,0.01,0,0.59925399101545,-2.29148026691408e-06,-0.000265143516519759,0.000301633326739633,-0.00030442911799804,-0.0595268570042031,0.00586623636091969,1.73063791701343e-07,1.9447655010016e-05,7.67384154331986e-05,8.61282652214296e-05,0.00415328344456609,"FIQT"
"4015",30000,0.3,0.001,0,0.784535452877934,-0.000291502101944865,-0.00656543056759814,0.00832553693768647,-0.00831699287745661,-0.257661583575932,0.0128838345600198,9.87362147567106e-06,0.00019262046563667,0.000836994678815787,0.00085184036647414,0.00702940123095637,"FIQT"
"5015",3e+05,0.3,0.001,0,0.570773366436207,-4.80534320592311e-06,-0.00044440816481451,0.000291013963291757,-0.00030898126085079,-0.0789344415860582,0.0107980365903927,5.41565213038541e-07,4.79014428037046e-05,0.000192472255889434,0.000177157436554551,0.0079123977351543,"FIQT"
"6015",30000,0.8,0.001,0,0.660244550576617,-0.000127939496898991,-0.0032942724475582,0.00355363588538982,-0.00356232054112122,-0.156363624002655,0.0132860421257916,8.2314353903929e-06,0.00020298996597614,0.000731097772293591,0.000703582373814526,0.00888743904043059,"FIQT"
"7015",3e+05,0.8,0.001,0,0.540930040269038,-3.09622110459161e-06,-0.000300356365420203,0.000177951037328186,-0.000157952350862213,-0.0566104736139152,0.0108327274248083,3.74216755025545e-07,3.59955590855485e-05,0.000179777339433076,0.000162054401341246,0.00661587471512453,"FIQT"
"16",30000,0.3,0.01,0,0.976713837850063,-0.000539586864480111,-0.0116301530051762,0.0144516311467689,-0.0145670847971774,-0.400904192770831,0.00520123930145411,1.01268924878272e-05,0.000132035244314638,0.000553535675243256,0.000633713026448804,0.00535608947449485,"BR"
"1016",3e+05,0.3,0.01,0,0.678697612630648,-6.65023741425678e-06,-0.000702127925318158,0.000835529122369162,-0.000844341804686598,-0.138025979967514,0.00740655549562751,3.11488848978381e-07,2.99052380505169e-05,9.58304866211812e-05,9.98181233534112e-05,0.00518342971832669,"BR"
"2016",30000,0.8,0.01,0,0.856527289414263,-0.000266891776892536,-0.00701847365843672,0.00793215628198285,-0.00793916686879621,-0.311633213071683,0.00904330085371349,7.94869943746095e-06,0.000173908998194684,0.000438736669535842,0.000509020747979488,0.00687737725149497,"BR"
"3016",3e+05,0.8,0.01,0,0.603891829214135,-2.30441396831548e-06,-0.00026668945406379,0.000400469878474156,-0.000395940051112499,-0.0598759433685267,0.00587176955171338,1.58712720973528e-07,1.77440619178413e-05,7.59024994140124e-05,9.08680126985008e-05,0.00377680908616154,"BR"
"4016",30000,0.3,0.001,0,0.789684382516489,-0.000290394319162888,-0.0065361890585779,0.0087006220990046,-0.00874041161149072,-0.256518322939875,0.0129057852585577,9.33050025168544e-06,0.000178557094489206,0.000768058904150662,0.000794106310602524,0.00660364464877392,"BR"
"5016",3e+05,0.3,0.001,0,0.59214791610829,-5.7609182646862e-06,-0.000537416857238808,0.000670513001897302,-0.000692137664439495,-0.0954745514034984,0.0107815128943258,4.69684632838559e-07,4.02246140932331e-05,0.000183295248463861,0.000173142005876363,0.00636438623249603,"BR"
"6016",30000,0.8,0.001,0,0.674682303688549,-0.000133308942194334,-0.00344585720713115,0.00445708814129181,-0.00448713926256403,-0.163565434600798,0.0132278399067445,7.4596587531512e-06,0.000179709382368284,0.00069893323579,0.000653938144611492,0.00773457446892715,"BR"
"7016",3e+05,0.8,0.001,0,0.564698057967488,-4.14517991635371e-06,-0.000406258333538112,0.000527301206417469,-0.00050785297139568,-0.0765799236729372,0.0109421312373155,3.21367515311328e-07,3.03775654590872e-05,0.000173157330580517,0.00015459449850587,0.0054649158133139,"BR"
"17",30000,0.3,0.01,0,0.941077204103939,-0.000463529935796667,-0.00956524735712384,0.0102297231262251,-0.0103074871155227,-0.329708264574567,0.00599983266049047,1.22123094256014e-05,0.000218571374466525,0.000599264737551178,0.000687292985107094,0.00716697355566506,"cl1"
"1017",3e+05,0.3,0.01,0,0.626341089466463,1.29538550056361e-05,0.00114470409148472,-0.000396833567096193,0.000389179167081637,0.225150964996368,0.00640505045409699,5.65718382601528e-07,5.08702917191782e-05,9.94931843956312e-05,0.00010968581075487,0.0116081972439797,"cl1"
"2017",30000,0.8,0.01,0,0.788525706241445,-0.000112421516740609,-0.00265176262246847,0.00335398551747486,-0.0033868625409303,-0.117675699883234,0.00820426136140658,1.1992702536519e-05,0.0002788061760788,0.000503008586666589,0.00054420859164531,0.0115805908593489,"cl1"
"3017",3e+05,0.8,0.01,0,0.570112503339483,1.35478162141884e-05,0.0013242717566289,-0.000511019418873094,0.00051620823439927,0.2974326357039,0.00554629470511823,3.36369013192382e-07,3.30082259783425e-05,7.8960948524969e-05,9.27288869723584e-05,0.00905375478462959,"cl1"
"4017",30000,0.3,0.001,0,0.788390997369341,-0.000226016883171137,-0.00490770200479651,0.0059357148767919,-0.00600824510381376,-0.192591286673232,0.0110725172641521,1.181480071675e-05,0.000250514667356884,0.000780301756190262,0.000813278588965617,0.00932083276954354,"cl1"
"5017",3e+05,0.3,0.001,0,0.604679908963403,-1.00900165233269e-06,-9.01628748354956e-05,0.000340210925238692,-0.000357482382616674,-0.0159043286374259,0.010149792664421,8.17644572875247e-07,7.30062487821612e-05,0.000178464252856439,0.000170324137455894,0.0128491428172756,"cl1"
"6017",30000,0.8,0.001,0,0.682056980672862,-6.3810233426154e-05,-0.00157330462345986,0.00253164261410585,-0.00254449101557808,-0.0746193175060652,0.0128597018552894,1.08942121028102e-05,0.000266980156649454,0.000741614646589477,0.000676717601110775,0.0121908117211462,"cl1"
"7017",3e+05,0.8,0.001,0,0.577578019094863,-1.53265729170813e-06,-0.000146573858730992,0.00032777328608999,-0.000312917469838579,-0.0276046765697103,0.0110716021566408,5.38590899628075e-07,5.17518338752356e-05,0.000175156089590651,0.00016096221171294,0.00969750276467084,"cl1"
"18",30000,0.3,0.01,0,0.971748983905391,-0.000484174489928849,-0.0101038639486873,0.0145913815026535,-0.0146836747583867,-0.348302644911674,0.00492296481453426,8.51432655705992e-06,0.000130124876955648,0.000556840256130717,0.000609726203902202,0.00583853420034087,"cl2"
"1018",3e+05,0.3,0.01,0,0.64105543259608,2.32452928801005e-07,2.28787535025484e-05,4.76892209612856e-05,-5.51718184956491e-05,0.00454961910467099,0.00673376629426636,4.4163442985635e-07,4.32191286972035e-05,9.25888561821172e-05,0.000104898029181874,0.00849828996385037,"cl2"
"2018",30000,0.8,0.01,0,0.835852649381145,-0.000228878603915665,-0.00583765164315374,0.00664545434459416,-0.0066439618950863,-0.259193851678547,0.0085461068847755,8.35690425549254e-06,0.000193435197986324,0.000461464117726658,0.00051701728978729,0.00777466035915665,"cl2"
"3018",3e+05,0.8,0.01,0,0.567107044065051,4.78756959830868e-06,0.000508417718486872,-0.000318162680576432,0.00032399215218508,0.114213942037523,0.00571076995137418,4.73885962708699e-07,4.89299079517692e-05,7.74925485090418e-05,9.04913707026608e-05,0.0114335415880705,"cl2"
"4018",30000,0.3,0.001,0,0.803017035236197,-0.00028311982896274,-0.00634540646059499,0.0089650347425021,-0.00900090681182425,-0.249037468888602,0.0113056297338894,9.00493522368138e-06,0.000177041161539185,0.000762212915570675,0.000786698234847138,0.00679969904256409,"cl2"
"5018",3e+05,0.3,0.001,0,0.591980928218441,-4.92506970773893e-06,-0.000456517162366638,0.000623664514423193,-0.0006419410945294,-0.0810593243977104,0.00943433851411012,1.07405871015362e-06,9.86987669645573e-05,0.000180554093596586,0.000170078044170999,0.017130675162451,"cl2"
"6018",30000,0.8,0.001,0,0.685225866704546,-0.000128057470113375,-0.00329783557510059,0.00433645843915645,-0.00434585489884683,-0.156531541336894,0.0126424620933072,9.00641337889495e-06,0.000226118633848204,0.000717188402661952,0.000662830085582468,0.0100323885393682,"cl2"
"7018",3e+05,0.8,0.001,0,0.55789397012464,-3.91974006286954e-06,-0.000383505294360009,0.000518514412495321,-0.000503014021633759,-0.0722726428728178,0.00881762553316691,6.43587613506119e-07,6.27687983547901e-05,0.000175360945619029,0.000160038435699778,0.0116307465973034,"cl2"
"19",30000,0.3,0.01,0,0.959028497116013,-0.000489775997038801,-0.0102524866135067,0.0124105523144393,-0.0124955809369547,-0.353416271283496,0.00562070754120113,1.02311714516412e-05,0.000173922667151513,0.000573894409765778,0.000644591195904844,0.00658843732238119,"cl3"
"1019",3e+05,0.3,0.01,0,0.632981337806933,5.34554556678047e-06,0.000500929027396294,-0.000174572173067454,0.000167003674292994,0.0985571425340247,0.00660505308338769,4.73636971879521e-07,4.51782614569805e-05,9.54278531776946e-05,0.000106734151826252,0.00954842804154895,"cl3"
"2019",30000,0.8,0.01,0,0.813138047371111,-0.000186997499603552,-0.00462644705595154,0.00499971993103451,-0.0050154122180083,-0.205387813123314,0.00849346508696107,9.96423344251612e-06,0.000235100868560777,0.000478577013732659,0.00052610114904527,0.0094019554307071,"cl3"
"3019",3e+05,0.8,0.01,0,0.569922993966985,8.25529713600174e-06,0.000846490737677631,-0.000414591049724763,0.000420100193292175,0.190133537416114,0.00564998934152872,2.92064268026797e-07,3.05864619918115e-05,7.79811761736072e-05,9.14227536860902e-05,0.00791136906467204,"cl3"
"4019",30000,0.3,0.001,0,0.795394369776992,-0.000269047773763229,-0.00598135630908178,0.007450374809647,-0.00750457595781901,-0.234743802231852,0.0111857233524688,1.0082607480031e-05,0.00020882534463172,0.000767728147455189,0.000794668330227347,0.00789744045551401,"cl3"
"5019",3e+05,0.3,0.001,0,0.603027625765902,-3.74901619226587e-06,-0.000343409267800746,0.000481937719830943,-0.000499711738573037,-0.0609388940737731,0.0102684915762013,7.29133344770001e-07,6.53934692347845e-05,0.00017909682296447,0.000169820663233412,0.0110855031192457,"cl3"
"6019",30000,0.8,0.001,0,0.683789043987998,-0.000107348421762884,-0.00272403799947227,0.00343405052663115,-0.00344517295721245,-0.129271792113844,0.0128873713785495,9.47400270403955e-06,0.000234695722000094,0.000726747004399352,0.000666846966968796,0.0103861867047802,"cl3"
"7019",3e+05,0.8,0.001,0,0.575660974958123,-3.26340092027069e-06,-0.000317112600626175,0.000423143849292655,-0.000407965745736169,-0.0597593586627967,0.011131376797659,4.75812068205504e-07,4.61240380402962e-05,0.000175000420644092,0.000160262965543047,0.0084945817241065,"cl3"
"110",30000,0.3,0.01,0,0,0,0,0.0274465180706312,-0.0275384315797885,0,0,0,0,0.000514051189923865,0.000530701274954101,0,"naive"
"10110",3e+05,0.3,0.01,0,0,0,0,0.0030114815589081,-0.00302030199740757,0,0,0,0,9.02707602439827e-05,9.8981560301257e-05,0,"naive"
"20110",30000,0.8,0.01,0,0,0,0,0.018972810335844,-0.0189516329938624,0,0,0,0,0.000421834717000007,0.00048664146676736,0,"naive"
"30110",3e+05,0.8,0.01,0,0,0,0,0.0017917006196416,-0.00179434716328639,0,0,0,0,7.55983377493051e-05,8.35368801506076e-05,0,"naive"
"40110",30000,0.3,0.001,0,0,0,0,0.0203432205407975,-0.0203301320164691,0,0,0,0,0.000753255214080881,0.000782261580011069,0,"naive"
"50110",3e+05,0.3,0.001,0,0,0,0,0.00245286216134483,-0.00247117099984733,0,0,0,0,0.000189358304497741,0.000177183127860383,0,"naive"
"60110",30000,0.8,0.001,0,0,0,0,0.0132563301799252,-0.0132707725907403,0,0,0,0,0.000684537481764731,0.000667092435661543,0,"naive"
"70110",3e+05,0.8,0.001,0,0,0,0,0.00182132917939536,-0.00179977611315549,0,0,0,0,0.000179117518034831,0.000160485788157469,0,"naive"
